GG	GN	NN
chr4-42750000-42750000-chr4-43250000-43250000	chrX-17750000-17750000-chrX-17200000-17200000	chr5-41100000-41100000-chr5-41850000-41850000
chr4-84350000-84350000-chr4-86150000-86150000	chr5-44600000-44600000-chr5-43650000-43650000	chr5-85250000-85250000-chr5-84550000-84550000
chr15-41650000-41650000-chr15-43050000-43050000	chr12-25000000-25000000-chr12-25300000-25300000	chr15-52650000-52650000-chr15-51650000-51650000
chr17-28250000-28250000-chr17-25750000-25750000	chr7-22500000-22500000-chr7-26250000-26250000	chrX-3150000-3150000-chrX-1950000-1950000
chr9-114700000-114700000-chr9-116600000-116600000	chr1-164650000-164650000-chr1-163900000-163900000	chr7-79250000-79250000-chr7-77650000-77650000
chr3-130000000-130000000-chr3-130450000-130450000	chr19-38400000-38400000-chr19-39100000-39100000	chr8-43750000-43750000-chr8-44200000-44200000
chr1-11550000-11550000-chr1-10550000-10550000	chr8-40050000-40050000-chr8-38250000-38250000	chr12-64450000-64450000-chr12-66100000-66100000
chr8-70750000-70750000-chr8-69900000-69900000	chr1-192550000-192550000-chr1-193450000-193450000	chr1-27350000-27350000-chr1-25950000-25950000
chr4-44650000-44650000-chr4-45800000-45800000	chr11-111500000-111500000-chr11-110400000-110400000	chr10-87300000-87300000-chr10-88650000-88650000
chr12-105400000-105400000-chr12-108000000-108000000	chr14-93200000-93200000-chr14-91750000-91750000	chrX-51700000-51700000-chrX-53800000-53800000
chr15-39300000-39300000-chr15-40100000-40100000	chr15-73900000-73900000-chr15-72700000-72700000	chrY-28250000-28250000-chrY-26800000-26800000
chr13-52600000-52600000-chr13-53450000-53450000	chr2-147250000-147250000-chr2-148250000-148250000	chr9-86300000-86300000-chr9-87950000-87950000
chr1-175600000-175600000-chr1-178000000-178000000	chr13-110600000-110600000-chr13-109950000-109950000	chr12-33000000-33000000-chr12-33650000-33650000
chr15-80550000-80550000-chr15-81450000-81450000	chr2-96450000-96450000-chr2-95950000-95950000	chr16-67750000-67750000-chr16-68850000-68850000
chr8-55050000-55050000-chr8-56000000-56000000	chr9-51750000-51750000-chr9-54600000-54600000	chr12-48250000-48250000-chr12-48750000-48750000
chr9-121300000-121300000-chr9-123150000-123150000	chr5-40350000-40350000-chr5-39550000-39550000	chr11-850000-850000-chr11-1650000-1650000
chr10-120950000-120950000-chr10-119050000-119050000	chr5-68950000-68950000-chr5-71550000-71550000	chr4-61500000-61500000-chr4-61950000-61950000
chr13-100200000-100200000-chr13-98900000-98900000	chr7-111750000-111750000-chr7-111100000-111100000	chr12-118650000-118650000-chr12-119900000-119900000
chr15-95800000-95800000-chr15-94800000-94800000	chr15-72800000-72800000-chr15-75350000-75350000	chrX-91000000-91000000-chrX-90250000-90250000
chrX-168300000-168300000-chrX-169300000-169300000	chr7-83350000-83350000-chr7-82400000-82400000	chr9-91900000-91900000-chr9-93150000-93150000
chr19-40650000-40650000-chr19-41550000-41550000	chr4-74200000-74200000-chr4-75600000-75600000	chr12-97800000-97800000-chr12-96600000-96600000
chr11-87400000-87400000-chr11-87050000-87050000	chr9-47900000-47900000-chr9-48600000-48600000	chrY-66650000-66650000-chrY-67900000-67900000
chr7-138250000-138250000-chr7-137050000-137050000	chr2-16800000-16800000-chr2-18050000-18050000	chrY-56250000-56250000-chrY-54750000-54750000
chr6-89650000-89650000-chr6-89100000-89100000	chr6-148850000-148850000-chr6-149700000-149700000	chr14-44800000-44800000-chr14-46200000-46200000
chr9-102250000-102250000-chr9-100650000-100650000	chr7-26600000-26600000-chr7-25400000-25400000	chr7-32550000-32550000-chr7-33100000-33100000
chr1-182000000-182000000-chr1-180950000-180950000	chr2-40650000-40650000-chr2-40050000-40050000	chrX-126250000-126250000-chrX-127150000-127150000
chr10-115150000-115150000-chr10-114550000-114550000	chr7-113350000-113350000-chr7-112000000-112000000	chr11-15850000-15850000-chr11-17500000-17500000
chr4-35750000-35750000-chr4-36950000-36950000	chr2-142500000-142500000-chr2-143800000-143800000	chr3-132450000-132450000-chr3-131500000-131500000
chr12-99900000-99900000-chr12-99900000-99900000	chr4-57300000-57300000-chr4-56600000-56600000	chrY-39450000-39450000-chrY-38050000-38050000
chr1-82250000-82250000-chr1-80600000-80600000	chr11-52000000-52000000-chr11-49400000-49400000	chr15-93600000-93600000-chr15-92950000-92950000
chr11-76400000-76400000-chr11-77250000-77250000	chr14-122150000-122150000-chr14-123050000-123050000	chr7-132200000-132200000-chr7-133150000-133150000
chr13-49500000-49500000-chr13-49100000-49100000	chr16-37000000-37000000-chr16-36650000-36650000	chr9-84650000-84650000-chr9-84350000-84350000
chr10-76600000-76600000-chr10-78350000-78350000	chr12-36450000-36450000-chr12-35400000-35400000	chr7-14050000-14050000-chr7-12950000-12950000
chr18-65300000-65300000-chr18-67350000-67350000	chr5-9250000-9250000-chr5-8300000-8300000	chr8-83500000-83500000-chr8-82700000-82700000
chr12-77350000-77350000-chr12-78700000-78700000	chr3-60600000-60600000-chr3-62250000-62250000	chr10-71550000-71550000-chr10-71250000-71250000
chr13-63300000-63300000-chr13-64200000-64200000	chr10-99750000-99750000-chr10-100500000-100500000	chr2-159350000-159350000-chr2-160150000-160150000
chr2-152150000-152150000-chr2-151100000-151100000	chrX-87200000-87200000-chrX-88500000-88500000	chr4-24250000-24250000-chr4-22950000-22950000
chr7-98050000-98050000-chr7-99950000-99950000	chr5-63750000-63750000-chr5-62900000-62900000	chr5-59050000-59050000-chr5-60850000-60850000
chr5-112550000-112550000-chr5-113800000-113800000	chr2-53550000-53550000-chr2-53050000-53050000	chr4-4350000-4350000-chr4-1750000-1750000
chr2-142100000-142100000-chr2-141350000-141350000	chr11-96650000-96650000-chr11-95800000-95800000	chr15-16500000-16500000-chr15-17800000-17800000
chr2-10500000-10500000-chr2-12150000-12150000	chr11-76600000-76600000-chr11-75400000-75400000	chr13-650000-650000-chr13-900000-900000
chr17-19800000-19800000-chr17-21650000-21650000	chr15-60500000-60500000-chr15-59650000-59650000	chr17-27400000-27400000-chr17-27400000-27400000
chr4-140550000-140550000-chr4-138250000-138250000	chr16-45600000-45600000-chr16-46250000-46250000	chr8-47800000-47800000-chr8-48700000-48700000
chr10-100500000-100500000-chr10-99200000-99200000	chr14-4700000-4700000-chr14-5050000-5050000	chr17-59200000-59200000-chr17-60200000-60200000
chr6-98000000-98000000-chr6-97300000-97300000	chr7-72150000-72150000-chr7-72950000-72950000	chr19-39350000-39350000-chr19-37800000-37800000
chr9-4300000-4300000-chr9-4600000-4600000	chr19-52550000-52550000-chr19-53250000-53250000	chr10-57850000-57850000-chr10-59400000-59400000
chr2-38950000-38950000-chr2-38100000-38100000	chr17-58850000-58850000-chr17-58050000-58050000	chr16-83350000-83350000-chr16-82650000-82650000
chr11-69550000-69550000-chr11-68300000-68300000	chr7-119300000-119300000-chr7-121500000-121500000	chrY-6000000-6000000-chrY-4800000-4800000
chr14-59750000-59750000-chr14-57550000-57550000	chr16-16550000-16550000-chr16-18100000-18100000	chr1-130300000-130300000-chr1-129050000-129050000
chr16-91400000-91400000-chr16-94750000-94750000	chr14-78100000-78100000-chr14-78650000-78650000	chr16-1450000-1450000-chr16-250000-250000
chr8-16500000-16500000-chr8-17000000-17000000	chr4-127000000-127000000-chr4-126850000-126850000	chr6-79050000-79050000-chr6-80900000-80900000
chr7-63450000-63450000-chr7-64550000-64550000	chr3-72350000-72350000-chr3-72950000-72950000	chr17-14050000-14050000-chr17-15700000-15700000
chr1-74000000-74000000-chr1-72950000-72950000	chr1-140900000-140900000-chr1-140500000-140500000	chrX-163400000-163400000-chrX-163800000-163800000
chr18-42550000-42550000-chr18-44350000-44350000	chr5-65050000-65050000-chr5-64050000-64050000	chr10-126950000-126950000-chr10-126300000-126300000
chr10-115550000-115550000-chr10-114500000-114500000	chr7-99000000-99000000-chr7-98550000-98550000	chr2-14600000-14600000-chr2-14000000-14000000
chr2-122500000-122500000-chr2-124650000-124650000	chr13-65650000-65650000-chr13-62150000-62150000	chrX-11550000-11550000-chrX-9400000-9400000
chr10-88600000-88600000-chr10-89200000-89200000	chr17-87400000-87400000-chr17-86700000-86700000	chr11-119600000-119600000-chr11-122000000-122000000
chr15-84000000-84000000-chr15-85150000-85150000	chr15-58900000-58900000-chr15-58300000-58300000	chr2-22700000-22700000-chr2-21150000-21150000
chr12-41400000-41400000-chr12-40450000-40450000	chr1-146700000-146700000-chr1-147600000-147600000	chr7-122900000-122900000-chr7-123650000-123650000
chr2-156050000-156050000-chr2-157250000-157250000	chr12-36250000-36250000-chr12-37700000-37700000	chrX-118050000-118050000-chrX-117350000-117350000
chr16-14600000-14600000-chr16-14600000-14600000	chr11-25950000-25950000-chr11-27300000-27300000	chr18-24450000-24450000-chr18-23900000-23900000
chr14-30450000-30450000-chr14-31750000-31750000	chr4-101800000-101800000-chr4-101050000-101050000	chr15-49050000-49050000-chr15-49600000-49600000
chr6-63350000-63350000-chr6-64500000-64500000	chr10-117800000-117800000-chr10-116550000-116550000	chr17-27550000-27550000-chr17-26300000-26300000
chrX-164150000-164150000-chrX-165150000-165150000	chr15-17850000-17850000-chr15-18300000-18300000	chr10-29100000-29100000-chr10-27950000-27950000
chr9-108100000-108100000-chr9-107100000-107100000	chr7-43450000-43450000-chr7-42900000-42900000	chr8-63800000-63800000-chr8-62900000-62900000
chr5-127600000-127600000-chr5-130550000-130550000	chr18-89400000-89400000-chr18-88700000-88700000	chr4-3150000-3150000-chr4-2050000-2050000
chr6-86200000-86200000-chr6-86950000-86950000	chr3-40600000-40600000-chr3-39500000-39500000	chr18-87800000-87800000-chr18-87250000-87250000
chr10-109000000-109000000-chr10-109900000-109900000	chr10-38200000-38200000-chr10-39400000-39400000	chr16-49050000-49050000-chr16-47500000-47500000
chr17-47150000-47150000-chr17-47700000-47700000	chr9-1950000-1950000-chr9-3450000-3450000	chr18-56700000-56700000-chr18-56150000-56150000
chr7-141150000-141150000-chr7-138350000-138350000	chr4-127750000-127750000-chr4-128350000-128350000	chr6-79400000-79400000-chr6-76450000-76450000
chr2-122150000-122150000-chr2-121050000-121050000	chr3-142100000-142100000-chr3-142750000-142750000	chr5-2350000-2350000-chr5-3050000-3050000
chr11-119350000-119350000-chr11-118550000-118550000	chr18-7500000-7500000-chr18-6750000-6750000	chr4-136850000-136850000-chr4-139950000-139950000
chr10-83550000-83550000-chr10-84400000-84400000	chr1-70700000-70700000-chr1-71450000-71450000	chr11-90100000-90100000-chr11-91750000-91750000
chr7-98900000-98900000-chr7-98100000-98100000	chr11-114500000-114500000-chr11-113950000-113950000	chr10-119350000-119350000-chr10-118500000-118500000
chr1-128350000-128350000-chr1-130400000-130400000	chr9-32550000-32550000-chr9-32150000-32150000	chr10-110150000-110150000-chr10-110900000-110900000
chr13-44900000-44900000-chr13-43300000-43300000	chr19-18500000-18500000-chr19-17650000-17650000	chr2-9500000-9500000-chr2-10150000-10150000
chr2-104800000-104800000-chr2-104200000-104200000	chr5-17250000-17250000-chr5-19300000-19300000	chrX-140150000-140150000-chrX-138900000-138900000
chr13-100700000-100700000-chr13-101750000-101750000	chr7-15150000-15150000-chr7-15550000-15550000	chr3-42550000-42550000-chr3-43800000-43800000
chr14-55600000-55600000-chr14-55950000-55950000	chr1-99000000-99000000-chr1-98500000-98500000	chr6-94900000-94900000-chr6-93600000-93600000
chr6-137550000-137550000-chr6-138150000-138150000	chr1-20350000-20350000-chr1-19500000-19500000	chr12-94050000-94050000-chr12-94700000-94700000
chr15-86250000-86250000-chr15-87750000-87750000	chr1-171650000-171650000-chr1-173400000-173400000	chrX-143500000-143500000-chrX-142200000-142200000
chr9-100700000-100700000-chr9-101350000-101350000	chr2-18950000-18950000-chr2-18550000-18550000	chrX-93100000-93100000-chrX-94300000-94300000
chr4-36400000-36400000-chr4-35150000-35150000	chr2-36550000-36550000-chr2-38350000-38350000	chr10-70300000-70300000-chr10-71650000-71650000
chr14-116350000-116350000-chr14-117150000-117150000	chr14-105100000-105100000-chr14-104750000-104750000	chr1-106900000-106900000-chr1-107900000-107900000
chr14-124350000-124350000-chr14-122750000-122750000	chr19-40800000-40800000-chr19-40250000-40250000	chrX-31600000-31600000-chrX-29400000-29400000
chr8-37950000-37950000-chr8-38650000-38650000	chr16-41550000-41550000-chr16-42650000-42650000	chrX-111900000-111900000-chrX-111200000-111200000
chr7-83700000-83700000-chr7-84750000-84750000	chr5-80750000-80750000-chr5-81800000-81800000	chrY-70050000-70050000-chrY-69150000-69150000
chr16-91800000-91800000-chr16-90800000-90800000	chr7-63700000-63700000-chr7-64150000-64150000	chr5-51950000-51950000-chr5-49850000-49850000
chrX-70000000-70000000-chrX-71400000-71400000	chr1-145300000-145300000-chr1-146500000-146500000	chr6-76150000-76150000-chr6-78850000-78850000
chr2-61600000-61600000-chr2-60750000-60750000	chr1-54600000-54600000-chr1-54850000-54850000	chr16-69900000-69900000-chr16-71300000-71300000
chr5-122800000-122800000-chr5-123500000-123500000	chr1-184100000-184100000-chr1-182100000-182100000	chrX-11500000-11500000-chrX-11900000-11900000
chr9-117450000-117450000-chr9-116650000-116650000	chr2-51000000-51000000-chr2-49200000-49200000	chr2-117700000-117700000-chr2-116600000-116600000
chr13-3650000-3650000-chr13-3900000-3900000	chr17-22600000-22600000-chr17-21200000-21200000	chr16-55100000-55100000-chr16-54450000-54450000
chr14-78600000-78600000-chr14-77700000-77700000	chr1-173400000-173400000-chr1-173900000-173900000	chr11-9150000-9150000-chr11-7900000-7900000
chr7-82400000-82400000-chr7-81700000-81700000	chr4-106950000-106950000-chr4-105350000-105350000	chr3-40450000-40450000-chr3-41900000-41900000
chr12-56500000-56500000-chr12-57700000-57700000	chr17-25950000-25950000-chr17-27000000-27000000	chr13-105900000-105900000-chr13-107200000-107200000
chr7-29500000-29500000-chr7-28950000-28950000	chr4-113000000-113000000-chr4-112350000-112350000	chr11-1950000-1950000-chr11-1500000-1500000
chr11-109950000-109950000-chr11-109500000-109500000	chr4-65850000-65850000-chr4-64450000-64450000	chr1-156250000-156250000-chr1-155000000-155000000
chr5-43700000-43700000-chr5-44200000-44200000	chrY-51700000-51700000-chrY-52800000-52800000	chrX-40800000-40800000-chrX-40250000-40250000
chr11-36100000-36100000-chr11-35550000-35550000	chr2-120850000-120850000-chr2-120050000-120050000	chr6-66800000-66800000-chr6-65650000-65650000
chr2-130250000-130250000-chr2-131250000-131250000	chr5-82850000-82850000-chr5-81300000-81300000	chr18-13450000-13450000-chr18-14200000-14200000
chr6-143850000-143850000-chr6-140000000-140000000	chr8-120100000-120100000-chr8-121000000-121000000	chr11-30250000-30250000-chr11-31300000-31300000
chr19-57000000-57000000-chr19-55100000-55100000	chr7-72650000-72650000-chr7-73950000-73950000	chr9-103900000-103900000-chr9-101600000-101600000
chr5-123550000-123550000-chr5-122750000-122750000	chr8-48450000-48450000-chr8-51100000-51100000	chr4-81800000-81800000-chr4-81000000-81000000
chr7-97700000-97700000-chr7-99000000-99000000	chr15-68400000-68400000-chr15-69000000-69000000	chr13-87250000-87250000-chr13-86100000-86100000
chr15-79700000-79700000-chr15-78850000-78850000	chr1-101050000-101050000-chr1-100250000-100250000	chrY-19850000-19850000-chrY-20500000-20500000
chrX-166550000-166550000-chrX-165200000-165200000	chr9-116450000-116450000-chr9-116900000-116900000	chrX-76850000-76850000-chrX-78700000-78700000
chr6-39900000-39900000-chr6-39150000-39150000	chr12-3550000-3550000-chr12-4700000-4700000	chr3-70650000-70650000-chr3-71150000-71150000
chr15-35700000-35700000-chr15-36250000-36250000	chr13-21300000-21300000-chr13-20450000-20450000	chr14-78400000-78400000-chr14-80350000-80350000
chr2-131350000-131350000-chr2-130300000-130300000	chr13-101400000-101400000-chr13-100100000-100100000	chr14-86650000-86650000-chr14-86500000-86500000
chr11-66200000-66200000-chr11-67250000-67250000	chr10-85100000-85100000-chr10-83800000-83800000	chr18-27600000-27600000-chr18-27900000-27900000
chr2-5600000-5600000-chr2-5050000-5050000	chr16-72450000-72450000-chr16-74800000-74800000	chr6-19400000-19400000-chr6-20500000-20500000
chrX-139900000-139900000-chrX-138650000-138650000	chr15-45900000-45900000-chr15-44200000-44200000	chr2-163050000-163050000-chr2-162700000-162700000
chr11-71200000-71200000-chr11-72500000-72500000	chr1-193600000-193600000-chr1-192900000-192900000	chr3-41200000-41200000-chr3-42200000-42200000
chr15-95800000-95800000-chr15-96250000-96250000	chrX-4800000-4800000-chrX-3350000-3350000	chr12-50850000-50850000-chr12-49850000-49850000
chr5-16000000-16000000-chr5-14950000-14950000	chr8-78250000-78250000-chr8-76250000-76250000	chr1-6350000-6350000-chr1-6950000-6950000
chrX-137700000-137700000-chrX-138700000-138700000	chr7-5300000-5300000-chr7-5950000-5950000	chr5-69500000-69500000-chr5-68800000-68800000
chr13-10200000-10200000-chr13-9400000-9400000	chr5-46100000-46100000-chr5-48000000-48000000	chr12-37650000-37650000-chr12-39850000-39850000
chr8-122900000-122900000-chr8-123300000-123300000	chr11-26400000-26400000-chr11-26950000-26950000	chrX-30700000-30700000-chrX-30150000-30150000
chr5-141350000-141350000-chr5-140100000-140100000	chr2-141150000-141150000-chr2-139650000-139650000	chr13-82050000-82050000-chr13-83500000-83500000
chr3-104200000-104200000-chr3-105650000-105650000	chr14-34650000-34650000-chr14-35900000-35900000	chr13-80850000-80850000-chr13-80450000-80450000
chr11-75150000-75150000-chr11-76800000-76800000	chr7-43700000-43700000-chr7-44850000-44850000	chrX-34500000-34500000-chrX-33200000-33200000
chr5-45550000-45550000-chr5-45050000-45050000	chr12-9450000-9450000-chr12-8700000-8700000	chr12-93150000-93150000-chr12-93150000-93150000
chr5-109450000-109450000-chr5-110950000-110950000	chr15-63450000-63450000-chr15-64950000-64950000	chr2-94750000-94750000-chr2-93950000-93950000
chr15-35450000-35450000-chr15-37000000-37000000	chr15-41200000-41200000-chr15-40900000-40900000	chr15-20400000-20400000-chr15-19750000-19750000
chr1-127600000-127600000-chr1-128000000-128000000	chr13-89850000-89850000-chr13-90200000-90200000	chr13-69750000-69750000-chr13-71600000-71600000
chr12-76150000-76150000-chr12-75050000-75050000	chr17-76350000-76350000-chr17-75150000-75150000	chr8-31500000-31500000-chr8-30750000-30750000
chrX-37100000-37100000-chrX-36150000-36150000	chr10-33000000-33000000-chr10-33200000-33200000	chr17-61200000-61200000-chr17-62000000-62000000
chr6-6350000-6350000-chr6-5900000-5900000	chr1-135050000-135050000-chr1-134450000-134450000	chr12-49900000-49900000-chr12-49200000-49200000
chr5-139950000-139950000-chr5-138800000-138800000	chr3-102700000-102700000-chr3-103600000-103600000	chr3-149200000-149200000-chr3-148250000-148250000
chr9-106650000-106650000-chr9-107900000-107900000	chr5-31350000-31350000-chr5-33250000-33250000	chr4-120400000-120400000-chr4-121500000-121500000
chr7-42500000-42500000-chr7-44600000-44600000	chr5-39900000-39900000-chr5-38800000-38800000	chr11-56850000-56850000-chr11-56150000-56150000
chr11-79050000-79050000-chr11-78500000-78500000	chr8-126750000-126750000-chr8-127250000-127250000	chr10-102900000-102900000-chr10-104000000-104000000
chr2-71100000-71100000-chr2-69550000-69550000	chr16-39650000-39650000-chr16-40500000-40500000	chr17-18350000-18350000-chr17-17400000-17400000
chr9-96950000-96950000-chr9-99050000-99050000	chr9-87950000-87950000-chr9-89600000-89600000	chrX-15250000-15250000-chrX-14950000-14950000
chr9-70950000-70950000-chr9-72700000-72700000	chr18-51550000-51550000-chr18-53250000-53250000	chr11-15300000-15300000-chr11-16700000-16700000
chr14-27350000-27350000-chr14-29100000-29100000	chr9-15250000-15250000-chr9-16600000-16600000	chr10-6700000-6700000-chr10-8900000-8900000
chr6-140550000-140550000-chr6-141350000-141350000	chr11-28050000-28050000-chr11-29850000-29850000	chr10-48150000-48150000-chr10-47400000-47400000
chr18-66150000-66150000-chr18-64550000-64550000	chr1-16950000-16950000-chr1-16250000-16250000	chr9-17550000-17550000-chr9-19350000-19350000
chr12-57100000-57100000-chr12-55400000-55400000	chr5-107250000-107250000-chr5-106150000-106150000	chr14-91550000-91550000-chr14-88650000-88650000
chr5-33400000-33400000-chr5-31150000-31150000	chr3-123100000-123100000-chr3-122650000-122650000	chr5-58300000-58300000-chr5-60200000-60200000
chr5-96650000-96650000-chr5-99500000-99500000	chr7-63000000-63000000-chr7-65300000-65300000	chr15-500000-500000-chr15-1800000-1800000
chr4-132500000-132500000-chr4-131950000-131950000	chr17-73900000-73900000-chr17-74900000-74900000	chr3-57700000-57700000-chr3-56900000-56900000
chr1-126150000-126150000-chr1-123750000-123750000	chr5-103400000-103400000-chr5-104300000-104300000	chr2-137750000-137750000-chr2-138600000-138600000
chr7-140650000-140650000-chr7-142000000-142000000	chr4-151600000-151600000-chr4-152600000-152600000	chr1-158700000-158700000-chr1-157900000-157900000
chr8-40450000-40450000-chr8-43700000-43700000	chr5-16250000-16250000-chr5-17150000-17150000	chr11-16650000-16650000-chr11-17350000-17350000
chr2-35800000-35800000-chr2-36850000-36850000	chr9-52700000-52700000-chr9-50050000-50050000	chr12-40900000-40900000-chr12-39950000-39950000
chr17-14900000-14900000-chr17-13800000-13800000	chr11-6900000-6900000-chr11-4700000-4700000	chr16-53550000-53550000-chr16-55650000-55650000
chr10-26900000-26900000-chr10-23350000-23350000	chr2-161600000-161600000-chr2-161200000-161200000	chr6-117600000-117600000-chr6-117050000-117050000
chr16-6800000-6800000-chr16-7150000-7150000	chr6-43700000-43700000-chr6-45300000-45300000	chr16-77000000-77000000-chr16-77900000-77900000
chr3-110100000-110100000-chr3-111900000-111900000	chr14-45000000-45000000-chr14-42800000-42800000	chr11-52300000-52300000-chr11-53250000-53250000
chr12-40700000-40700000-chr12-41100000-41100000	chr9-85500000-85500000-chr9-86500000-86500000	chr12-82600000-82600000-chr12-83500000-83500000
chr6-87650000-87650000-chr6-88350000-88350000	chr5-23550000-23550000-chr5-24850000-24850000	chr11-3000000-3000000-chr11-3700000-3700000
chr18-44700000-44700000-chr18-45350000-45350000	chr18-9350000-9350000-chr18-9550000-9550000	chr15-71350000-71350000-chr15-72250000-72250000
chr18-31200000-31200000-chr18-35850000-35850000	chr16-61400000-61400000-chr16-63650000-63650000	chrY-87900000-87900000-chrY-89500000-89500000
chr5-147600000-147600000-chr5-146250000-146250000	chr18-61350000-61350000-chr18-60350000-60350000	chr5-54600000-54600000-chr5-55600000-55600000
chr16-32100000-32100000-chr16-33100000-33100000	chr3-18850000-18850000-chr3-19200000-19200000	chrY-35250000-35250000-chrY-34650000-34650000
chr12-69700000-69700000-chr12-70100000-70100000	chr8-94900000-94900000-chr8-90950000-90950000	chr8-28550000-28550000-chr8-28050000-28050000
chr12-17350000-17350000-chr12-16800000-16800000	chr15-58450000-58450000-chr15-57900000-57900000	chr11-39300000-39300000-chr11-39850000-39850000
chr1-158550000-158550000-chr1-159700000-159700000	chr12-53950000-53950000-chr12-54400000-54400000	chr4-75600000-75600000-chr4-74500000-74500000
chr10-22700000-22700000-chr10-21950000-21950000	chr14-40850000-40850000-chr14-40150000-40150000	chrX-76500000-76500000-chrX-74550000-74550000
