GG	GN	NN
chr7-118950000-118950000-chr7-118750000-118750000	chr17-13650000-13650000-chr17-14400000-14400000	chr10-54750000-54750000-chr10-54750000-54750000
chr8-20900000-20900000-chr8-19300000-19300000	chr9-26600000-26600000-chr9-25250000-25250000	chrY-79100000-79100000-chrY-78100000-78100000
chr14-8100000-8100000-chr14-9800000-9800000	chr11-92900000-92900000-chr11-93150000-93150000	chr3-112500000-112500000-chr3-111600000-111600000
chr6-53600000-53600000-chr6-54550000-54550000	chr16-90850000-90850000-chr16-92250000-92250000	chr1-101750000-101750000-chr1-98250000-98250000
chr14-64300000-64300000-chr14-62800000-62800000	chr9-115400000-115400000-chr9-117250000-117250000	chrY-75900000-75900000-chrY-76350000-76350000
chr3-93450000-93450000-chr3-90500000-90500000	chr18-90600000-90600000-chr18-89650000-89650000	chr3-33350000-33350000-chr3-34100000-34100000
chr14-55700000-55700000-chr14-56700000-56700000	chr10-125350000-125350000-chr10-127400000-127400000	chr1-100800000-100800000-chr1-102750000-102750000
chr6-149550000-149550000-chr6-148800000-148800000	chr10-81300000-81300000-chr10-82500000-82500000	chr16-23800000-23800000-chr16-22700000-22700000
chr1-189000000-189000000-chr1-188150000-188150000	chr18-3300000-3300000-chr18-3800000-3800000	chrY-7450000-7450000-chrY-8650000-8650000
chr6-137100000-137100000-chr6-135850000-135850000	chr1-12350000-12350000-chr1-11750000-11750000	chr8-90650000-90650000-chr8-92600000-92600000
chrX-157700000-157700000-chrX-157350000-157350000	chr10-28100000-28100000-chr10-30500000-30500000	chrX-111000000-111000000-chrX-110000000-110000000
chr1-162800000-162800000-chr1-164050000-164050000	chr10-14050000-14050000-chr10-15200000-15200000	chr14-54350000-54350000-chr14-49850000-49850000
chr18-69400000-69400000-chr18-68900000-68900000	chr10-80900000-80900000-chr10-82450000-82450000	chr5-13650000-13650000-chr5-12750000-12750000
chr4-100300000-100300000-chr4-101100000-101100000	chr1-44250000-44250000-chr1-43100000-43100000	chr18-30400000-30400000-chr18-28450000-28450000
chr15-99600000-99600000-chr15-99150000-99150000	chr2-154900000-154900000-chr2-155800000-155800000	chr5-125850000-125850000-chr5-126300000-126300000
chr16-67400000-67400000-chr16-66700000-66700000	chr4-137700000-137700000-chr4-139900000-139900000	chrY-62400000-62400000-chrY-63450000-63450000
chr3-146000000-146000000-chr3-145100000-145100000	chr15-11200000-11200000-chr15-11750000-11750000	chr4-67550000-67550000-chr4-66450000-66450000
chr18-32800000-32800000-chr18-33450000-33450000	chrX-87900000-87900000-chrX-88800000-88800000	chr7-15100000-15100000-chr7-14150000-14150000
chrX-142100000-142100000-chrX-145350000-145350000	chr11-81950000-81950000-chr11-80800000-80800000	chr6-67200000-67200000-chr6-67900000-67900000
chr11-4700000-4700000-chr11-6000000-6000000	chr11-36850000-36850000-chr11-37450000-37450000	chr8-127000000-127000000-chr8-128000000-128000000
chr7-130500000-130500000-chr7-127800000-127800000	chr15-74850000-74850000-chr15-75550000-75550000	chr10-117500000-117500000-chr10-116600000-116600000
chr9-24450000-24450000-chr9-25250000-25250000	chr9-9100000-9100000-chr9-12550000-12550000	chr15-53350000-53350000-chr15-52450000-52450000
chr7-91800000-91800000-chr7-89300000-89300000	chr8-68550000-68550000-chr8-68150000-68150000	chr14-19500000-19500000-chr14-18550000-18550000
chr5-66350000-66350000-chr5-67100000-67100000	chr7-78700000-78700000-chr7-79250000-79250000	chrY-22050000-22050000-chrY-23000000-23000000
chr5-21950000-21950000-chr5-23150000-23150000	chrX-12350000-12350000-chrX-10750000-10750000	chr10-10600000-10600000-chr10-12300000-12300000
chr2-34550000-34550000-chr2-32600000-32600000	chr1-155700000-155700000-chr1-154000000-154000000	chr10-92750000-92750000-chr10-92750000-92750000
chr9-103250000-103250000-chr9-105000000-105000000	chr14-56200000-56200000-chr14-55750000-55750000	chrY-72300000-72300000-chrY-71150000-71150000
chr10-108900000-108900000-chr10-108200000-108200000	chr16-8000000-8000000-chr16-6350000-6350000	chr18-15350000-15350000-chr18-16250000-16250000
chrX-93700000-93700000-chrX-94400000-94400000	chr12-27150000-27150000-chr12-28400000-28400000	chr2-21850000-21850000-chr2-22550000-22550000
chr9-55700000-55700000-chr9-56750000-56750000	chr8-116400000-116400000-chr8-114650000-114650000	chr3-151900000-151900000-chr3-151150000-151150000
chr6-93100000-93100000-chr6-92650000-92650000	chr13-103850000-103850000-chr13-105850000-105850000	chr9-55300000-55300000-chr9-56550000-56550000
chr3-96600000-96600000-chr3-98150000-98150000	chr15-34700000-34700000-chr15-33600000-33600000	chr16-12300000-12300000-chr16-12600000-12600000
chr13-63200000-63200000-chr13-63900000-63900000	chr9-108750000-108750000-chr9-109500000-109500000	chr9-120650000-120650000-chr9-118300000-118300000
chr12-37450000-37450000-chr12-38200000-38200000	chr3-129400000-129400000-chr3-130200000-130200000	chr8-74300000-74300000-chr8-76050000-76050000
chr11-73350000-73350000-chr11-72450000-72450000	chr7-78000000-78000000-chr7-79900000-79900000	chr14-89950000-89950000-chr14-90800000-90800000
chr9-7950000-7950000-chr9-7650000-7650000	chr5-78450000-78450000-chr5-77000000-77000000	chrX-58150000-58150000-chrX-58050000-58050000
chr15-34500000-34500000-chr15-35000000-35000000	chr11-105050000-105050000-chr11-103700000-103700000	chr1-58650000-58650000-chr1-59500000-59500000
chr4-49450000-49450000-chr4-48650000-48650000	chr5-21100000-21100000-chr5-20350000-20350000	chr6-76650000-76650000-chr6-75650000-75650000
chr3-26850000-26850000-chr3-28600000-28600000	chr9-28850000-28850000-chr9-28050000-28050000	chr2-138750000-138750000-chr2-138250000-138250000
chr6-134800000-134800000-chr6-134050000-134050000	chr8-23700000-23700000-chr8-24350000-24350000	chrY-64850000-64850000-chrY-65450000-65450000
chr9-109550000-109550000-chr9-110500000-110500000	chr9-110100000-110100000-chr9-111850000-111850000	chr8-49650000-49650000-chr8-48700000-48700000
chr9-75650000-75650000-chr9-77500000-77500000	chr4-73800000-73800000-chr4-72600000-72600000	chr9-19900000-19900000-chr9-18150000-18150000
chr1-134500000-134500000-chr1-136100000-136100000	chr3-57600000-57600000-chr3-56100000-56100000	chr9-25400000-25400000-chr9-24000000-24000000
chr1-134300000-134300000-chr1-135350000-135350000	chr12-9000000-9000000-chr12-7700000-7700000	chr14-35850000-35850000-chr14-36800000-36800000
chr8-35600000-35600000-chr8-38300000-38300000	chr1-185400000-185400000-chr1-186000000-186000000	chr4-71050000-71050000-chr4-73550000-73550000
chr5-130150000-130150000-chr5-129600000-129600000	chr7-78900000-78900000-chr7-79800000-79800000	chr4-35250000-35250000-chr4-34200000-34200000
chr2-7350000-7350000-chr2-6800000-6800000	chr11-85000000-85000000-chr11-82450000-82450000	chr17-60700000-60700000-chr17-59350000-59350000
chr11-48900000-48900000-chr11-49850000-49850000	chr4-120850000-120850000-chr4-122100000-122100000	chr9-61100000-61100000-chr9-59250000-59250000
chr10-19600000-19600000-chr10-20600000-20600000	chr5-139900000-139900000-chr5-139150000-139150000	chr10-47600000-47600000-chr10-48950000-48950000
chr3-104900000-104900000-chr3-102950000-102950000	chr6-130300000-130300000-chr6-129750000-129750000	chr7-69350000-69350000-chr7-67950000-67950000
chr13-18200000-18200000-chr13-17800000-17800000	chr17-34300000-34300000-chr17-34900000-34900000	chr5-39700000-39700000-chr5-40200000-40200000
chr9-77300000-77300000-chr9-75300000-75300000	chr2-32900000-32900000-chr2-31450000-31450000	chrX-24750000-24750000-chrX-25900000-25900000
chr8-17200000-17200000-chr8-14800000-14800000	chr3-145100000-145100000-chr3-143300000-143300000	chrX-104250000-104250000-chrX-103100000-103100000
chr2-181100000-181100000-chr2-179900000-179900000	chr15-86700000-86700000-chr15-85900000-85900000	chr7-69200000-69200000-chr7-68400000-68400000
chr16-94750000-94750000-chr16-94100000-94100000	chr2-14300000-14300000-chr2-9450000-9450000	chr1-108050000-108050000-chr1-109100000-109100000
chr15-30900000-30900000-chr15-31600000-31600000	chr12-11350000-11350000-chr12-9700000-9700000	chr2-37750000-37750000-chr2-35500000-35500000
chr16-38650000-38650000-chr16-37200000-37200000	chr11-81550000-81550000-chr11-79700000-79700000	chr8-82150000-82150000-chr8-83500000-83500000
chr16-87400000-87400000-chr16-87900000-87900000	chr1-170750000-170750000-chr1-168500000-168500000	chr1-122600000-122600000-chr1-121800000-121800000
chr11-58500000-58500000-chr11-59750000-59750000	chr14-27700000-27700000-chr14-29800000-29800000	chr3-44400000-44400000-chr3-44850000-44850000
chr14-44200000-44200000-chr14-45000000-45000000	chr11-113950000-113950000-chr11-112750000-112750000	chr9-8200000-8200000-chr9-7550000-7550000
chr11-4850000-4850000-chr11-4200000-4200000	chr16-30400000-30400000-chr16-31200000-31200000	chrX-104800000-104800000-chrX-103900000-103900000
chr2-150650000-150650000-chr2-151100000-151100000	chr4-145550000-145550000-chr4-146300000-146300000	chrX-149000000-149000000-chrX-150000000-150000000
chr19-32500000-32500000-chr19-31900000-31900000	chr19-24700000-24700000-chr19-23750000-23750000	chrY-10600000-10600000-chrY-7800000-7800000
chr4-87850000-87850000-chr4-87150000-87150000	chr13-83600000-83600000-chr13-82350000-82350000	chr8-62800000-62800000-chr8-61450000-61450000
chr2-130500000-130500000-chr2-130500000-130500000	chr1-163100000-163100000-chr1-162400000-162400000	chr5-70600000-70600000-chr5-71200000-71200000
chr6-85000000-85000000-chr6-85650000-85650000	chr10-10850000-10850000-chr10-10050000-10050000	chr2-40150000-40150000-chr2-39650000-39650000
chr7-115500000-115500000-chr7-115500000-115500000	chr8-26000000-26000000-chr8-27550000-27550000	chr12-47650000-47650000-chr12-47650000-47650000
chr6-50400000-50400000-chr6-51550000-51550000	chr18-17950000-17950000-chr18-16700000-16700000	chr15-75850000-75850000-chr15-74100000-74100000
chr7-41700000-41700000-chr7-40900000-40900000	chr7-4050000-4050000-chr7-5700000-5700000	chrY-6550000-6550000-chrY-9400000-9400000
chr17-24600000-24600000-chr17-25050000-25050000	chr7-89450000-89450000-chr7-89650000-89650000	chr17-1700000-1700000-chr17-300000-300000
chr7-82300000-82300000-chr7-81000000-81000000	chr5-70000000-70000000-chr5-69150000-69150000	chr3-12200000-12200000-chr3-12750000-12750000
chr11-108850000-108850000-chr11-108000000-108000000	chr3-55550000-55550000-chr3-54900000-54900000	chr13-39800000-39800000-chr13-39100000-39100000
chr6-33800000-33800000-chr6-34650000-34650000	chrX-12850000-12850000-chrX-13700000-13700000	chr6-124600000-124600000-chr6-125400000-125400000
chr1-85600000-85600000-chr1-84800000-84800000	chr4-54950000-54950000-chr4-54100000-54100000	chrY-38100000-38100000-chrY-39350000-39350000
chr14-93550000-93550000-chr14-93150000-93150000	chr5-19350000-19350000-chr5-18250000-18250000	chr3-43300000-43300000-chr3-42700000-42700000
chr7-75700000-75700000-chr7-74500000-74500000	chr1-170250000-170250000-chr1-169700000-169700000	chr4-17000000-17000000-chr4-15850000-15850000
chr15-80350000-80350000-chr15-80700000-80700000	chr7-73350000-73350000-chr7-72900000-72900000	chr14-2300000-2300000-chr14-1650000-1650000
chr3-129550000-129550000-chr3-130600000-130600000	chr3-18600000-18600000-chr3-18150000-18150000	chr15-92950000-92950000-chr15-94100000-94100000
chr9-56450000-56450000-chr9-58500000-58500000	chr11-10550000-10550000-chr11-12000000-12000000	chr16-69500000-69500000-chr16-68600000-68600000
chr2-170000000-170000000-chr2-168950000-168950000	chr11-80300000-80300000-chr11-80800000-80800000	chr4-60050000-60050000-chr4-61000000-61000000
chr8-81700000-81700000-chr8-80800000-80800000	chr17-48500000-48500000-chr17-47850000-47850000	chr1-50550000-50550000-chr1-49200000-49200000
chr16-17300000-17300000-chr16-18400000-18400000	chr15-79350000-79350000-chr15-79050000-79050000	chrY-18750000-18750000-chrY-19650000-19650000
chr10-62500000-62500000-chr10-63500000-63500000	chrY-71300000-71300000-chrY-72300000-72300000	chrY-11500000-11500000-chrY-12800000-12800000
chr9-53500000-53500000-chr9-54050000-54050000	chr13-111050000-111050000-chr13-110250000-110250000	chr16-22750000-22750000-chr16-21400000-21400000
chr11-108800000-108800000-chr11-109250000-109250000	chr3-78700000-78700000-chr3-79700000-79700000	chrX-39150000-39150000-chrX-37300000-37300000
chr10-89650000-89650000-chr10-88200000-88200000	chr2-164850000-164850000-chr2-166350000-166350000	chr3-128750000-128750000-chr3-129450000-129450000
chr5-17800000-17800000-chr5-16200000-16200000	chr3-33600000-33600000-chr3-34650000-34650000	chr4-13600000-13600000-chr4-12600000-12600000
chr11-89650000-89650000-chr11-88400000-88400000	chr4-119900000-119900000-chr4-120400000-120400000	chr3-74350000-74350000-chr3-75350000-75350000
chr11-76800000-76800000-chr11-77050000-77050000	chr15-58400000-58400000-chr15-57250000-57250000	chr8-44000000-44000000-chr8-44900000-44900000
chr3-97850000-97850000-chr3-98100000-98100000	chr13-33400000-33400000-chr13-32250000-32250000	chrY-69250000-69250000-chrY-70550000-70550000
chr2-102850000-102850000-chr2-102300000-102300000	chr8-14900000-14900000-chr8-15600000-15600000	chr15-17350000-17350000-chr15-15100000-15100000
chrX-100650000-100650000-chrX-101950000-101950000	chr8-58600000-58600000-chr8-59950000-59950000	chr2-147750000-147750000-chr2-146650000-146650000
chr16-29500000-29500000-chr16-28450000-28450000	chrX-120750000-120750000-chrX-119850000-119850000	chr11-37700000-37700000-chr11-38250000-38250000
chr6-63350000-63350000-chr6-64150000-64150000	chr6-111950000-111950000-chr6-113300000-113300000	chr7-48950000-48950000-chr7-47850000-47850000
chr10-75550000-75550000-chr10-74000000-74000000	chr5-134850000-134850000-chr5-134250000-134250000	chr19-52500000-52500000-chr19-54200000-54200000
chr6-103550000-103550000-chr6-104700000-104700000	chr2-19900000-19900000-chr2-18300000-18300000	chrY-50300000-50300000-chrY-51550000-51550000
chr6-123200000-123200000-chr6-126300000-126300000	chr16-50950000-50950000-chr16-49750000-49750000	chr19-35400000-35400000-chr19-34050000-34050000
chr7-50300000-50300000-chr7-49350000-49350000	chr7-46350000-46350000-chr7-47250000-47250000	chr8-7700000-7700000-chr8-9850000-9850000
chr18-62950000-62950000-chr18-61700000-61700000	chr19-12550000-12550000-chr19-12350000-12350000	chr12-106000000-106000000-chr12-106900000-106900000
chr14-21550000-21550000-chr14-18700000-18700000	chr10-113600000-113600000-chr10-112450000-112450000	chrY-7600000-7600000-chrY-6400000-6400000
chr1-43950000-43950000-chr1-44650000-44650000	chr4-37850000-37850000-chr4-38700000-38700000	chr6-9550000-9550000-chr6-10200000-10200000
chr9-61900000-61900000-chr9-60450000-60450000	chr6-27350000-27350000-chr6-26500000-26500000	chrY-40550000-40550000-chrY-40150000-40150000
chr7-92900000-92900000-chr7-92150000-92150000	chrX-38400000-38400000-chrX-37700000-37700000	chr1-26500000-26500000-chr1-27400000-27400000
chr2-6050000-6050000-chr2-4400000-4400000	chr18-32250000-32250000-chr18-33750000-33750000	chr13-22800000-22800000-chr13-21700000-21700000
chr12-15450000-15450000-chr12-16700000-16700000	chr10-50450000-50450000-chr10-49400000-49400000	chrY-45500000-45500000-chrY-44350000-44350000
chr8-85800000-85800000-chr8-84750000-84750000	chr10-39900000-39900000-chr10-39250000-39250000	chrX-98500000-98500000-chrX-97850000-97850000
chr11-49250000-49250000-chr11-55250000-55250000	chr12-106400000-106400000-chr12-105750000-105750000	chr11-40950000-40950000-chr11-40050000-40050000
chr10-49150000-49150000-chr10-49650000-49650000	chr17-81900000-81900000-chr17-80050000-80050000	chr6-78050000-78050000-chr6-78550000-78550000
chr1-133750000-133750000-chr1-133350000-133350000	chr3-109000000-109000000-chr3-110500000-110500000	chr6-126200000-126200000-chr6-126650000-126650000
chr13-76900000-76900000-chr13-77400000-77400000	chr15-19550000-19550000-chr15-18300000-18300000	chrX-23950000-23950000-chrX-22450000-22450000
chr4-143400000-143400000-chr4-144400000-144400000	chr10-39800000-39800000-chr10-40950000-40950000	chrY-46650000-46650000-chrY-48200000-48200000
chr4-101400000-101400000-chr4-100100000-100100000	chr13-43200000-43200000-chr13-41700000-41700000	chrY-22750000-22750000-chrY-21500000-21500000
chr12-72650000-72650000-chr12-73400000-73400000	chr14-2850000-2850000-chr14-3850000-3850000	chr6-68450000-68450000-chr6-69350000-69350000
chr10-84050000-84050000-chr10-82650000-82650000	chr3-112750000-112750000-chr3-111900000-111900000	chr17-30000000-30000000-chr17-31750000-31750000
chr5-19550000-19550000-chr5-21350000-21350000	chr2-70450000-70450000-chr2-70100000-70100000	chr1-112850000-112850000-chr1-113600000-113600000
chr7-24200000-24200000-chr7-25100000-25100000	chr15-21450000-21450000-chr15-18800000-18800000	chrX-49450000-49450000-chrX-50750000-50750000
chr15-64250000-64250000-chr15-65750000-65750000	chr9-109800000-109800000-chr9-110600000-110600000	chr14-60550000-60550000-chr14-58900000-58900000
chr9-44200000-44200000-chr9-43200000-43200000	chrX-36900000-36900000-chrX-38050000-38050000	chr11-1200000-1200000-chr11-0-0
chr9-50950000-50950000-chr9-51950000-51950000	chr15-73900000-73900000-chr15-73150000-73150000	chrY-80950000-80950000-chrY-82350000-82350000
chr2-121400000-121400000-chr2-120500000-120500000	chrX-25600000-25600000-chrX-24950000-24950000	chr2-100800000-100800000-chr2-98050000-98050000
chr16-31800000-31800000-chr16-34350000-34350000	chr6-24800000-24800000-chr6-25650000-25650000	chr17-17650000-17650000-chr17-16950000-16950000
chr7-27600000-27600000-chr7-28400000-28400000	chrX-83800000-83800000-chrX-85500000-85500000	chr8-5700000-5700000-chr8-5000000-5000000
chr8-113550000-113550000-chr8-112800000-112800000	chr1-47550000-47550000-chr1-46250000-46250000	chr12-47750000-47750000-chr12-46100000-46100000
chr15-10650000-10650000-chr15-9600000-9600000	chrX-58000000-58000000-chrX-59150000-59150000	chr10-47350000-47350000-chr10-46400000-46400000
chr9-53200000-53200000-chr9-54600000-54600000	chr16-13100000-13100000-chr16-13650000-13650000	chr1-80350000-80350000-chr1-79400000-79400000
chr17-65400000-65400000-chr17-67300000-67300000	chr16-31800000-31800000-chr16-30700000-30700000	chr4-28000000-28000000-chr4-27500000-27500000
chr15-103500000-103500000-chr15-102450000-102450000	chr4-40300000-40300000-chr4-41000000-41000000	chr4-104100000-104100000-chr4-105300000-105300000
chr15-103200000-103200000-chr15-102450000-102450000	chr2-157200000-157200000-chr2-157950000-157950000	chr4-91000000-91000000-chr4-89700000-89700000
chr1-185100000-185100000-chr1-185550000-185550000	chr15-64050000-64050000-chr15-65350000-65350000	chr1-172750000-172750000-chr1-173500000-173500000
chr8-34100000-34100000-chr8-34950000-34950000	chr1-81150000-81150000-chr1-82200000-82200000	chr15-85200000-85200000-chr15-86050000-86050000
chr1-69900000-69900000-chr1-68700000-68700000	chr17-25600000-25600000-chr17-26900000-26900000	chrX-44650000-44650000-chrX-44100000-44100000
chr12-38850000-38850000-chr12-38150000-38150000	chr13-35350000-35350000-chr13-36200000-36200000	chr3-131400000-131400000-chr3-132650000-132650000
chr9-55850000-55850000-chr9-57050000-57050000	chr12-28350000-28350000-chr12-31950000-31950000	chr4-50300000-50300000-chr4-47750000-47750000
chr2-120950000-120950000-chr2-121550000-121550000	chr4-102600000-102600000-chr4-103550000-103550000	chr15-28950000-28950000-chr15-28650000-28650000
chr2-76600000-76600000-chr2-77700000-77700000	chr14-46750000-46750000-chr14-45550000-45550000	chr18-55200000-55200000-chr18-52600000-52600000
chr2-168750000-168750000-chr2-168000000-168000000	chr5-24500000-24500000-chr5-22600000-22600000	chrY-6100000-6100000-chrY-6600000-6600000
chr7-109850000-109850000-chr7-109300000-109300000	chr18-89350000-89350000-chr18-87250000-87250000	chr19-10150000-10150000-chr19-10150000-10150000
chr5-94950000-94950000-chr5-92300000-92300000	chr8-125000000-125000000-chr8-126000000-126000000	chr12-60650000-60650000-chr12-58500000-58500000
chr2-134550000-134550000-chr2-135150000-135150000	chr2-34650000-34650000-chr2-33850000-33850000	chr5-60250000-60250000-chr5-61050000-61050000
chr5-74000000-74000000-chr5-74700000-74700000	chr5-17300000-17300000-chr5-19300000-19300000	chr3-149300000-149300000-chr3-148750000-148750000
chr1-132600000-132600000-chr1-133650000-133650000	chr4-98650000-98650000-chr4-97250000-97250000	chr10-44750000-44750000-chr10-46650000-46650000
chr10-107100000-107100000-chr10-107700000-107700000	chr11-99800000-99800000-chr11-100100000-100100000	chr13-118550000-118550000-chr13-119850000-119850000
