GG	GN	NN
chr14-8150000-8150000-chr14-10800000-10800000	chr4-151950000-151950000-chr4-153250000-153250000	chr3-4900000-4900000-chr3-4200000-4200000
chr11-65850000-65850000-chr11-66400000-66400000	chr2-114700000-114700000-chr2-115700000-115700000	chr5-55900000-55900000-chr5-57050000-57050000
chr4-77700000-77700000-chr4-78050000-78050000	chr3-110100000-110100000-chr3-110850000-110850000	chr5-16650000-16650000-chr5-17250000-17250000
chrX-103200000-103200000-chrX-102400000-102400000	chr7-86650000-86650000-chr7-87600000-87600000	chrY-9250000-9250000-chrY-11050000-11050000
chr17-80700000-80700000-chr17-79350000-79350000	chr13-50450000-50450000-chr13-48800000-48800000	chr4-85500000-85500000-chr4-86050000-86050000
chr12-81650000-81650000-chr12-83250000-83250000	chr18-71750000-71750000-chr18-70350000-70350000	chr2-135550000-135550000-chr2-136800000-136800000
chr1-53700000-53700000-chr1-54800000-54800000	chr9-118000000-118000000-chr9-119700000-119700000	chr12-6000000-6000000-chr12-6000000-6000000
chr3-28900000-28900000-chr3-28000000-28000000	chr13-54750000-54750000-chr13-56000000-56000000	chrY-47450000-47450000-chrY-47250000-47250000
chr5-65650000-65650000-chr5-66500000-66500000	chr2-169700000-169700000-chr2-170200000-170200000	chr14-112850000-112850000-chr14-111750000-111750000
chr11-22950000-22950000-chr11-22250000-22250000	chr16-90750000-90750000-chr16-90000000-90000000	chr8-47400000-47400000-chr8-46700000-46700000
chr7-122150000-122150000-chr7-121650000-121650000	chr3-100150000-100150000-chr3-102350000-102350000	chr13-91400000-91400000-chr13-87800000-87800000
chr17-5750000-5750000-chr17-8300000-8300000	chr4-123800000-123800000-chr4-124350000-124350000	chrX-3250000-3250000-chrX-2300000-2300000
chr14-70200000-70200000-chr14-70950000-70950000	chr10-116150000-116150000-chr10-113700000-113700000	chr15-37800000-37800000-chr15-36350000-36350000
chr4-10400000-10400000-chr4-9300000-9300000	chr12-33400000-33400000-chr12-32550000-32550000	chr14-79900000-79900000-chr14-80300000-80300000
chr4-154000000-154000000-chr4-153450000-153450000	chr18-47100000-47100000-chr18-45500000-45500000	chr17-60900000-60900000-chr17-61300000-61300000
chr12-85300000-85300000-chr12-86000000-86000000	chr14-33400000-33400000-chr14-32400000-32400000	chr9-83350000-83350000-chr9-83000000-83000000
chr7-119850000-119850000-chr7-118850000-118850000	chr8-42500000-42500000-chr8-40950000-40950000	chr14-57000000-57000000-chr14-58300000-58300000
chr7-118550000-118550000-chr7-118950000-118950000	chr5-114650000-114650000-chr5-116100000-116100000	chr5-10200000-10200000-chr5-12650000-12650000
chr13-23850000-23850000-chr13-25000000-25000000	chr2-66350000-66350000-chr2-65450000-65450000	chr10-97100000-97100000-chr10-96550000-96550000
chr19-39250000-39250000-chr19-40050000-40050000	chr11-91450000-91450000-chr11-90350000-90350000	chr1-112200000-112200000-chr1-113650000-113650000
chrX-106600000-106600000-chrX-108850000-108850000	chr4-87450000-87450000-chr4-84550000-84550000	chr7-52350000-52350000-chr7-53750000-53750000
chr5-20800000-20800000-chr5-21850000-21850000	chr12-25600000-25600000-chr12-24950000-24950000	chr11-15500000-15500000-chr11-13500000-13500000
chr1-179600000-179600000-chr1-178950000-178950000	chrX-135500000-135500000-chrX-135850000-135850000	chrY-15000000-15000000-chrY-13350000-13350000
chr1-168150000-168150000-chr1-166450000-166450000	chrX-93350000-93350000-chrX-95350000-95350000	chrX-77150000-77150000-chrX-73400000-73400000
chr14-29700000-29700000-chr14-30750000-30750000	chr1-118850000-118850000-chr1-119400000-119400000	chr11-28700000-28700000-chr11-27450000-27450000
chr5-128900000-128900000-chr5-131450000-131450000	chr12-100500000-100500000-chr12-102450000-102450000	chr8-76700000-76700000-chr8-77850000-77850000
chr4-117650000-117650000-chr4-116150000-116150000	chr4-47400000-47400000-chr4-48000000-48000000	chr1-42000000-42000000-chr1-41150000-41150000
chr11-60800000-60800000-chr11-59500000-59500000	chr10-126750000-126750000-chr10-128200000-128200000	chr4-27950000-27950000-chr4-27100000-27100000
chr11-58500000-58500000-chr11-57750000-57750000	chr1-182350000-182350000-chr1-180400000-180400000	chr14-112350000-112350000-chr14-113400000-113400000
chr4-103400000-103400000-chr4-104700000-104700000	chr15-91050000-91050000-chr15-89750000-89750000	chr1-101450000-101450000-chr1-102300000-102300000
chr4-42800000-42800000-chr4-42300000-42300000	chr16-17800000-17800000-chr16-18700000-18700000	chr16-47100000-47100000-chr16-48050000-48050000
chr15-40900000-40900000-chr15-43050000-43050000	chr14-3050000-3050000-chr14-2050000-2050000	chr11-13450000-13450000-chr11-14650000-14650000
chr2-39100000-39100000-chr2-37800000-37800000	chr4-131150000-131150000-chr4-132500000-132500000	chr3-125350000-125350000-chr3-125750000-125750000
chr4-76900000-76900000-chr4-77250000-77250000	chr1-29450000-29450000-chr1-31150000-31150000	chrX-27500000-27500000-chrX-29200000-29200000
chr11-116450000-116450000-chr11-115150000-115150000	chrX-92200000-92200000-chrX-94850000-94850000	chrX-107500000-107500000-chrX-108350000-108350000
chr9-61900000-61900000-chr9-63300000-63300000	chrX-67700000-67700000-chrX-68200000-68200000	chr1-169000000-169000000-chr1-169350000-169350000
chr6-88600000-88600000-chr6-90300000-90300000	chr1-13800000-13800000-chr1-13650000-13650000	chr3-1300000-1300000-chr3-600000-600000
chr18-23600000-23600000-chr18-24950000-24950000	chr6-37750000-37750000-chr6-37950000-37950000	chr3-47250000-47250000-chr3-46400000-46400000
chr4-150650000-150650000-chr4-149700000-149700000	chr8-105000000-105000000-chr8-104800000-104800000	chr9-102650000-102650000-chr9-103100000-103100000
chr17-51100000-51100000-chr17-50750000-50750000	chr8-90150000-90150000-chr8-90350000-90350000	chr6-109050000-109050000-chr6-109700000-109700000
chr16-14400000-14400000-chr16-13700000-13700000	chr8-72200000-72200000-chr8-71900000-71900000	chr5-57500000-57500000-chr5-58250000-58250000
chr12-81300000-81300000-chr12-82650000-82650000	chr15-95400000-95400000-chr15-96550000-96550000	chr2-11900000-11900000-chr2-11000000-11000000
chr5-127650000-127650000-chr5-129000000-129000000	chr13-111950000-111950000-chr13-112550000-112550000	chr6-8250000-8250000-chr6-6450000-6450000
chr7-110950000-110950000-chr7-111650000-111650000	chr14-10550000-10550000-chr14-12350000-12350000	chr10-91350000-91350000-chr10-91350000-91350000
chr11-75350000-75350000-chr11-77550000-77550000	chrX-59350000-59350000-chrX-58700000-58700000	chr17-40250000-40250000-chr17-40250000-40250000
chr2-96900000-96900000-chr2-97300000-97300000	chr4-19500000-19500000-chr4-19000000-19000000	chrX-128950000-128950000-chrX-133500000-133500000
chr13-19650000-19650000-chr13-20450000-20450000	chr5-141300000-141300000-chr5-140500000-140500000	chrY-18950000-18950000-chrY-19650000-19650000
chr17-89150000-89150000-chr17-87700000-87700000	chr14-38700000-38700000-chr14-36300000-36300000	chr6-102500000-102500000-chr6-101600000-101600000
chr7-99300000-99300000-chr7-98650000-98650000	chr9-74100000-74100000-chr9-75900000-75900000	chr1-14350000-14350000-chr1-15050000-15050000
chr10-5550000-5550000-chr10-4950000-4950000	chr10-93450000-93450000-chr10-93300000-93300000	chr2-128450000-128450000-chr2-127850000-127850000
chr16-74550000-74550000-chr16-74900000-74900000	chr1-57500000-57500000-chr1-54750000-54750000	chr3-135150000-135150000-chr3-134150000-134150000
chr2-33150000-33150000-chr2-31700000-31700000	chr15-13700000-13700000-chr15-12900000-12900000	chr16-71150000-71150000-chr16-73200000-73200000
chr5-139100000-139100000-chr5-137800000-137800000	chr19-4800000-4800000-chr19-2250000-2250000	chr3-28250000-28250000-chr3-28750000-28750000
chr11-96050000-96050000-chr11-96050000-96050000	chr5-4650000-4650000-chr5-5200000-5200000	chrY-77900000-77900000-chrY-76900000-76900000
chr13-98200000-98200000-chr13-100700000-100700000	chr8-89850000-89850000-chr8-91050000-91050000	chrX-108350000-108350000-chrX-109250000-109250000
chr10-62600000-62600000-chr10-64700000-64700000	chr9-117050000-117050000-chr9-116300000-116300000	chr11-88300000-88300000-chr11-87950000-87950000
chr12-54000000-54000000-chr12-52700000-52700000	chrX-154750000-154750000-chrX-153400000-153400000	chr9-94100000-94100000-chr9-95300000-95300000
chr5-122400000-122400000-chr5-121250000-121250000	chr7-10050000-10050000-chr7-10500000-10500000	chrX-151950000-151950000-chrX-151650000-151650000
chr12-90100000-90100000-chr12-89550000-89550000	chr8-104850000-104850000-chr8-103700000-103700000	chr6-10350000-10350000-chr6-9750000-9750000
chr3-90100000-90100000-chr3-89050000-89050000	chr14-74400000-74400000-chr14-76000000-76000000	chr10-115750000-115750000-chr10-117400000-117400000
chr16-8550000-8550000-chr16-10200000-10200000	chr18-31000000-31000000-chr18-30200000-30200000	chr13-83800000-83800000-chr13-83050000-83050000
chr1-193450000-193450000-chr1-192950000-192950000	chr9-67400000-67400000-chr9-68300000-68300000	chr10-56400000-56400000-chr10-55250000-55250000
chr8-76800000-76800000-chr8-76800000-76800000	chr14-53050000-53050000-chr14-54950000-54950000	chr4-12700000-12700000-chr4-15200000-15200000
chr5-97500000-97500000-chr5-97050000-97050000	chr12-90250000-90250000-chr12-92100000-92100000	chr1-107750000-107750000-chr1-107100000-107100000
chr1-88150000-88150000-chr1-89150000-89150000	chrX-27600000-27600000-chrX-28400000-28400000	chr3-143900000-143900000-chr3-143100000-143100000
chr12-99350000-99350000-chr12-100300000-100300000	chr15-39400000-39400000-chr15-41350000-41350000	chr4-24450000-24450000-chr4-21550000-21550000
chr15-77250000-77250000-chr15-76200000-76200000	chr16-69800000-69800000-chr16-70300000-70300000	chr2-86400000-86400000-chr2-85550000-85550000
chr5-112800000-112800000-chr5-114100000-114100000	chr12-38750000-38750000-chr12-38150000-38150000	chrY-70750000-70750000-chrY-71550000-71550000
chr15-48450000-48450000-chr15-47750000-47750000	chr8-78600000-78600000-chr8-77800000-77800000	chr1-136750000-136750000-chr1-137600000-137600000
chr1-87400000-87400000-chr1-88200000-88200000	chr4-97800000-97800000-chr4-96850000-96850000	chr2-64900000-64900000-chr2-63800000-63800000
chr16-90500000-90500000-chr16-90500000-90500000	chr4-84950000-84950000-chr4-84850000-84850000	chr13-2600000-2600000-chr13-1650000-1650000
chr2-15650000-15650000-chr2-16450000-16450000	chr6-4700000-4700000-chr6-5500000-5500000	chr8-73850000-73850000-chr8-75300000-75300000
chr18-44400000-44400000-chr18-45750000-45750000	chr10-115100000-115100000-chr10-116400000-116400000	chr17-8000000-8000000-chr17-9100000-9100000
chr18-72050000-72050000-chr18-71800000-71800000	chr9-83800000-83800000-chr9-84700000-84700000	chr10-47350000-47350000-chr10-46350000-46350000
chr16-36700000-36700000-chr16-35550000-35550000	chr5-41050000-41050000-chr5-41650000-41650000	chr16-65900000-65900000-chr16-64150000-64150000
chr3-31300000-31300000-chr3-33050000-33050000	chr5-134800000-134800000-chr5-136150000-136150000	chr8-7200000-7200000-chr8-7900000-7900000
chr2-52300000-52300000-chr2-53000000-53000000	chr6-57850000-57850000-chr6-59250000-59250000	chr3-41800000-41800000-chr3-42650000-42650000
chr4-136950000-136950000-chr4-137600000-137600000	chr3-13550000-13550000-chr3-14850000-14850000	chr8-114200000-114200000-chr8-116350000-116350000
chr4-109050000-109050000-chr4-110450000-110450000	chr17-22900000-22900000-chr17-24200000-24200000	chr2-55250000-55250000-chr2-54100000-54100000
chr18-44600000-44600000-chr18-45700000-45700000	chr5-137750000-137750000-chr5-136950000-136950000	chr6-6550000-6550000-chr6-4550000-4550000
chr9-108750000-108750000-chr9-106550000-106550000	chr18-15800000-15800000-chr18-14800000-14800000	chr3-155300000-155300000-chr3-156350000-156350000
chr5-30850000-30850000-chr5-31850000-31850000	chr1-14800000-14800000-chr1-16350000-16350000	chr3-41450000-41450000-chr3-41950000-41950000
chr2-71000000-71000000-chr2-69950000-69950000	chrX-60550000-60550000-chrX-58950000-58950000	chr16-68500000-68500000-chr16-68950000-68950000
chr12-53450000-53450000-chr12-56700000-56700000	chr1-154900000-154900000-chr1-154400000-154400000	chr11-37250000-37250000-chr11-37850000-37850000
chr9-98500000-98500000-chr9-99350000-99350000	chr3-115650000-115650000-chr3-116550000-116550000	chr14-92550000-92550000-chr14-91950000-91950000
chr6-22150000-22150000-chr6-21650000-21650000	chr15-32800000-32800000-chr15-32250000-32250000	chrX-123600000-123600000-chrX-125800000-125800000
chr10-112450000-112450000-chr10-108500000-108500000	chr19-2950000-2950000-chr19-3550000-3550000	chr17-61750000-61750000-chr17-61200000-61200000
chr1-139200000-139200000-chr1-138100000-138100000	chr7-101100000-101100000-chr7-100300000-100300000	chr9-88150000-88150000-chr9-87800000-87800000
chr14-70000000-70000000-chr14-70900000-70900000	chr2-78100000-78100000-chr2-79150000-79150000	chr17-41450000-41450000-chr17-39800000-39800000
chr9-110600000-110600000-chr9-110000000-110000000	chr2-68550000-68550000-chr2-71000000-71000000	chr6-67250000-67250000-chr6-66150000-66150000
chr7-124700000-124700000-chr7-123400000-123400000	chr10-111200000-111200000-chr10-112000000-112000000	chr13-14900000-14900000-chr13-15450000-15450000
chr19-42350000-42350000-chr19-42900000-42900000	chr7-98550000-98550000-chr7-97700000-97700000	chr3-800000-800000-chr3-50000-50000
chr9-108850000-108850000-chr9-107800000-107800000	chr16-37100000-37100000-chr16-36550000-36550000	chr1-2250000-2250000-chr1-1650000-1650000
chr10-4350000-4350000-chr10-3450000-3450000	chr5-143700000-143700000-chr5-142900000-142900000	chr14-110200000-110200000-chr14-109050000-109050000
chr16-35300000-35300000-chr16-37800000-37800000	chr7-99200000-99200000-chr7-100350000-100350000	chr11-82600000-82600000-chr11-84800000-84800000
chr4-82050000-82050000-chr4-83750000-83750000	chr14-86900000-86900000-chr14-85650000-85650000	chr17-59700000-59700000-chr17-61850000-61850000
chrX-73900000-73900000-chrX-72550000-72550000	chrX-153600000-153600000-chrX-155000000-155000000	chr18-30050000-30050000-chr18-29350000-29350000
chr5-67750000-67750000-chr5-67000000-67000000	chr17-51600000-51600000-chr17-53250000-53250000	chr8-7750000-7750000-chr8-8900000-8900000
chrX-92200000-92200000-chrX-92200000-92200000	chr4-62650000-62650000-chr4-60300000-60300000	chr1-145150000-145150000-chr1-144650000-144650000
chr11-51500000-51500000-chr11-50050000-50050000	chrX-36350000-36350000-chrX-39700000-39700000	chr5-6450000-6450000-chr5-6150000-6150000
chr7-134150000-134150000-chr7-135650000-135650000	chr4-146100000-146100000-chr4-145200000-145200000	chr1-96750000-96750000-chr1-97200000-97200000
chr6-142650000-142650000-chr6-144050000-144050000	chr4-86050000-86050000-chr4-87000000-87000000	chr7-134600000-134600000-chr7-133200000-133200000
chr11-116400000-116400000-chr11-117800000-117800000	chr15-84850000-84850000-chr15-82950000-82950000	chr1-74650000-74650000-chr1-76100000-76100000
chr5-122050000-122050000-chr5-120600000-120600000	chr2-113700000-113700000-chr2-114250000-114250000	chr15-19800000-19800000-chr15-18550000-18550000
chr15-16800000-16800000-chr15-18950000-18950000	chr11-44850000-44850000-chr11-42650000-42650000	chr11-110800000-110800000-chr11-109050000-109050000
chrX-166350000-166350000-chrX-167700000-167700000	chr4-104950000-104950000-chr4-103950000-103950000	chrX-75900000-75900000-chrX-78350000-78350000
chr13-26300000-26300000-chr13-25200000-25200000	chr3-133500000-133500000-chr3-133850000-133850000	chr15-68750000-68750000-chr15-69100000-69100000
chr18-63150000-63150000-chr18-63850000-63850000	chr9-84900000-84900000-chr9-85700000-85700000	chr2-60150000-60150000-chr2-59850000-59850000
chr6-136500000-136500000-chr6-135750000-135750000	chr13-17650000-17650000-chr13-18500000-18500000	chr8-60400000-60400000-chr8-59750000-59750000
chr10-74100000-74100000-chr10-75250000-75250000	chr3-133850000-133850000-chr3-136100000-136100000	chr4-60850000-60850000-chr4-62250000-62250000
chr15-85800000-85800000-chr15-86150000-86150000	chr14-7950000-7950000-chr14-7650000-7650000	chr4-13450000-13450000-chr4-12600000-12600000
chr5-103300000-103300000-chr5-102500000-102500000	chr11-22850000-22850000-chr11-23900000-23900000	chr18-85100000-85100000-chr18-86600000-86600000
chr8-106100000-106100000-chr8-106750000-106750000	chr14-51650000-51650000-chr14-51300000-51300000	chr14-99650000-99650000-chr14-98850000-98850000
chr2-36050000-36050000-chr2-37350000-37350000	chr1-177350000-177350000-chr1-175400000-175400000	chr4-53300000-53300000-chr4-54150000-54150000
chr1-171450000-171450000-chr1-170150000-170150000	chr18-63300000-63300000-chr18-64300000-64300000	chr14-99000000-99000000-chr14-97500000-97500000
chr5-142100000-142100000-chr5-140800000-140800000	chr6-34100000-34100000-chr6-36650000-36650000	chrX-106500000-106500000-chrX-105650000-105650000
chr8-85150000-85150000-chr8-83450000-83450000	chr14-96150000-96150000-chr14-96850000-96850000	chr3-70500000-70500000-chr3-71350000-71350000
chrX-113500000-113500000-chrX-112100000-112100000	chr19-23550000-23550000-chr19-24850000-24850000	chr1-64000000-64000000-chr1-65150000-65150000
chr2-72400000-72400000-chr2-71750000-71750000	chr17-20550000-20550000-chr17-22650000-22650000	chr18-55500000-55500000-chr18-56650000-56650000
chr6-123400000-123400000-chr6-122700000-122700000	chrX-91650000-91650000-chrX-92450000-92450000	chrY-47150000-47150000-chrY-50150000-50150000
chr4-46750000-46750000-chr4-48250000-48250000	chr9-57400000-57400000-chr9-58550000-58550000	chr15-37150000-37150000-chr15-38750000-38750000
chrX-164250000-164250000-chrX-163350000-163350000	chr11-72900000-72900000-chr11-73500000-73500000	chrY-56500000-56500000-chrY-55750000-55750000
chr12-44900000-44900000-chr12-44300000-44300000	chr1-159500000-159500000-chr1-158950000-158950000	chrY-40750000-40750000-chrY-40100000-40100000
chr8-54950000-54950000-chr8-55950000-55950000	chr1-86650000-86650000-chr1-86250000-86250000	chr2-170550000-170550000-chr2-171200000-171200000
chrX-30350000-30350000-chrX-32650000-32650000	chr3-143600000-143600000-chr3-144200000-144200000	chr2-9900000-9900000-chr2-10750000-10750000
chr10-107950000-107950000-chr10-108200000-108200000	chr10-129400000-129400000-chr10-127700000-127700000	chr14-70300000-70300000-chr14-69450000-69450000
chr17-86050000-86050000-chr17-83600000-83600000	chr2-98000000-98000000-chr2-96550000-96550000	chr1-177950000-177950000-chr1-177600000-177600000
chr9-113500000-113500000-chr9-114750000-114750000	chr18-79950000-79950000-chr18-77400000-77400000	chrX-123100000-123100000-chrX-124800000-124800000
chr12-41250000-41250000-chr12-40100000-40100000	chr6-34200000-34200000-chr6-34800000-34800000	chr6-96100000-96100000-chr6-97800000-97800000
chr7-110050000-110050000-chr7-110800000-110800000	chr3-84500000-84500000-chr3-82650000-82650000	chr18-49450000-49450000-chr18-50350000-50350000
chr4-59500000-59500000-chr4-60500000-60500000	chr1-116000000-116000000-chr1-115600000-115600000	chr17-42700000-42700000-chr17-42000000-42000000
chr16-6900000-6900000-chr16-5250000-5250000	chr15-11250000-11250000-chr15-13000000-13000000	chrX-47300000-47300000-chrX-47000000-47000000
chr7-65650000-65650000-chr7-63600000-63600000	chr6-21950000-21950000-chr6-20200000-20200000	chrY-11700000-11700000-chrY-12350000-12350000
chr3-28050000-28050000-chr3-30150000-30150000	chr8-22200000-22200000-chr8-22850000-22850000	chr14-90700000-90700000-chr14-91550000-91550000
chr8-105000000-105000000-chr8-106800000-106800000	chr3-105800000-105800000-chr3-105200000-105200000	chr3-7750000-7750000-chr3-8800000-8800000
chr2-72150000-72150000-chr2-73150000-73150000	chr8-32550000-32550000-chr8-33850000-33850000	chr5-60250000-60250000-chr5-61800000-61800000
chr17-29600000-29600000-chr17-30450000-30450000	chr10-20050000-20050000-chr10-21500000-21500000	chr12-59850000-59850000-chr12-60650000-60650000
chr13-46500000-46500000-chr13-45950000-45950000	chr7-136950000-136950000-chr7-138200000-138200000	chr16-86200000-86200000-chr16-85200000-85200000
chr5-32050000-32050000-chr5-31750000-31750000	chr4-54700000-54700000-chr4-53550000-53550000	chr12-65950000-65950000-chr12-65300000-65300000
chr4-117900000-117900000-chr4-119400000-119400000	chr16-26950000-26950000-chr16-28350000-28350000	chr1-7400000-7400000-chr1-7750000-7750000
chr1-84800000-84800000-chr1-85650000-85650000	chr3-24050000-24050000-chr3-22300000-22300000	chr17-20250000-20250000-chr17-19050000-19050000
chr10-114400000-114400000-chr10-115250000-115250000	chr16-37900000-37900000-chr16-40150000-40150000	chrX-159250000-159250000-chrX-158350000-158350000
chr17-51000000-51000000-chr17-49750000-49750000	chr7-128900000-128900000-chr7-127850000-127850000	chr4-400000-400000-chr4-1250000-1250000
chr13-95150000-95150000-chr13-95650000-95650000	chr2-80250000-80250000-chr2-80650000-80650000	chr14-60950000-60950000-chr14-60350000-60350000
chr14-19750000-19750000-chr14-21500000-21500000	chr16-38250000-38250000-chr16-37450000-37450000	chr14-1750000-1750000-chr14-550000-550000
chr10-77600000-77600000-chr10-76600000-76600000	chrX-50100000-50100000-chrX-51450000-51450000	chr4-61850000-61850000-chr4-61250000-61250000
chr7-113350000-113350000-chr7-114450000-114450000	chr16-74100000-74100000-chr16-73150000-73150000	chr18-46550000-46550000-chr18-47400000-47400000
chr1-55500000-55500000-chr1-54500000-54500000	chr5-111000000-111000000-chr5-112400000-112400000	chr6-122100000-122100000-chr6-121800000-121800000
chr10-64100000-64100000-chr10-62400000-62400000	chr1-185650000-185650000-chr1-186250000-186250000	chr10-15400000-15400000-chr10-16100000-16100000
chr2-13350000-13350000-chr2-14400000-14400000	chr11-66800000-66800000-chr11-65750000-65750000	chr7-71100000-71100000-chr7-71700000-71700000
chr3-25950000-25950000-chr3-26650000-26650000	chr13-104400000-104400000-chr13-106050000-106050000	chrY-39500000-39500000-chrY-41250000-41250000
chr5-128400000-128400000-chr5-127500000-127500000	chr6-92800000-92800000-chr6-92350000-92350000	chr6-78650000-78650000-chr6-79300000-79300000
chr2-60750000-60750000-chr2-60750000-60750000	chr5-127150000-127150000-chr5-127550000-127550000	chr8-32300000-32300000-chr8-32650000-32650000
chr16-4550000-4550000-chr16-6600000-6600000	chr11-82050000-82050000-chr11-81150000-81150000	chrY-9950000-9950000-chrY-8250000-8250000
chr3-103300000-103300000-chr3-104200000-104200000	chr13-42900000-42900000-chr13-39800000-39800000	chr18-88050000-88050000-chr18-88700000-88700000
chr15-53200000-53200000-chr15-54900000-54900000	chr3-59050000-59050000-chr3-58500000-58500000	chr18-50100000-50100000-chr18-51500000-51500000
chr8-45800000-45800000-chr8-47050000-47050000	chr6-139650000-139650000-chr6-140600000-140600000	chrY-61800000-61800000-chrY-60250000-60250000
chr5-110850000-110850000-chr5-110350000-110350000	chr14-57300000-57300000-chr14-59000000-59000000	chr3-12050000-12050000-chr3-12700000-12700000
chr3-108750000-108750000-chr3-109850000-109850000	chr17-63100000-63100000-chr17-62550000-62550000	chr17-88650000-88650000-chr17-88200000-88200000
chr4-137000000-137000000-chr4-135900000-135900000	chr6-37550000-37550000-chr6-35150000-35150000	chr8-98600000-98600000-chr8-98950000-98950000
chr3-40750000-40750000-chr3-41600000-41600000	chr6-109700000-109700000-chr6-110750000-110750000	chr4-51900000-51900000-chr4-52850000-52850000
chr4-42150000-42150000-chr4-40750000-40750000	chr10-4750000-4750000-chr10-4200000-4200000	chr11-47950000-47950000-chr11-49750000-49750000
chr1-84550000-84550000-chr1-85100000-85100000	chr6-91250000-91250000-chr6-89950000-89950000	chr5-150200000-150200000-chr5-148850000-148850000
chr4-155600000-155600000-chr4-154300000-154300000	chr1-171650000-171650000-chr1-173050000-173050000	chr14-85000000-85000000-chr14-84100000-84100000
chr5-135750000-135750000-chr5-134550000-134550000	chrX-168200000-168200000-chrX-170950000-170950000	chr3-55600000-55600000-chr3-54600000-54600000
chr9-64200000-64200000-chr9-63600000-63600000	chr6-79750000-79750000-chr6-80700000-80700000	chr2-35250000-35250000-chr2-36450000-36450000
chr19-45500000-45500000-chr19-43700000-43700000	chr4-23650000-23650000-chr4-25000000-25000000	chr14-43850000-43850000-chr14-44400000-44400000
chr11-113850000-113850000-chr11-115350000-115350000	chr9-17800000-17800000-chr9-16150000-16150000	chr14-18400000-18400000-chr14-19250000-19250000
chr13-28950000-28950000-chr13-29450000-29450000	chr17-14200000-14200000-chr17-13650000-13650000	chrY-6500000-6500000-chrY-4300000-4300000
chr3-108950000-108950000-chr3-105650000-105650000	chr17-75350000-75350000-chr17-75750000-75750000	chr13-69350000-69350000-chr13-71700000-71700000
chr15-27900000-27900000-chr15-28400000-28400000	chr5-150900000-150900000-chr5-149750000-149750000	chr16-95100000-95100000-chr16-93250000-93250000
chr3-120550000-120550000-chr3-119050000-119050000	chr12-26650000-26650000-chr12-27150000-27150000	chrY-69600000-69600000-chrY-68400000-68400000
chr16-38400000-38400000-chr16-37950000-37950000	chr8-85650000-85650000-chr8-84050000-84050000	chr15-600000-600000-chr15-1100000-1100000
chr14-21500000-21500000-chr14-22750000-22750000	chr9-114750000-114750000-chr9-116350000-116350000	chr1-102200000-102200000-chr1-102650000-102650000
chrX-148400000-148400000-chrX-149100000-149100000	chr17-55350000-55350000-chr17-56100000-56100000	chr8-21100000-21100000-chr8-20550000-20550000
chr6-27550000-27550000-chr6-28400000-28400000	chr7-28300000-28300000-chr7-28850000-28850000	chrX-30050000-30050000-chrX-29200000-29200000
chr5-107250000-107250000-chr5-108700000-108700000	chr15-30800000-30800000-chr15-29700000-29700000	chr13-53600000-53600000-chr13-53600000-53600000
