GG	GN	NN
chr18-38250000-38250000-chr18-38900000-38900000	chr7-79650000-79650000-chr7-82250000-82250000	chr17-53300000-53300000-chr17-54100000-54100000
chr6-92900000-92900000-chr6-94150000-94150000	chr5-46450000-46450000-chr5-49200000-49200000	chr3-61350000-61350000-chr3-60650000-60650000
chr9-75400000-75400000-chr9-74200000-74200000	chr9-46900000-46900000-chr9-45700000-45700000	chr6-131400000-131400000-chr6-131900000-131900000
chr16-49750000-49750000-chr16-50350000-50350000	chr1-51100000-51100000-chr1-49800000-49800000	chr17-41300000-41300000-chr17-42050000-42050000
chr2-160650000-160650000-chr2-162450000-162450000	chr7-142100000-142100000-chr7-141350000-141350000	chr1-168650000-168650000-chr1-169050000-169050000
chr8-75700000-75700000-chr8-75100000-75100000	chr3-125150000-125150000-chr3-126700000-126700000	chr9-3100000-3100000-chr9-2400000-2400000
chr16-17100000-17100000-chr16-17100000-17100000	chr2-111500000-111500000-chr2-110650000-110650000	chr7-88550000-88550000-chr7-90850000-90850000
chr18-77350000-77350000-chr18-78000000-78000000	chr13-107450000-107450000-chr13-108750000-108750000	chr13-117350000-117350000-chr13-118200000-118200000
chr1-134150000-134150000-chr1-132650000-132650000	chr11-119500000-119500000-chr11-117500000-117500000	chr2-115350000-115350000-chr2-116200000-116200000
chr8-14100000-14100000-chr8-14750000-14750000	chr1-183700000-183700000-chr1-183150000-183150000	chr12-95550000-95550000-chr12-94400000-94400000
chr4-97750000-97750000-chr4-96050000-96050000	chr15-94750000-94750000-chr15-93100000-93100000	chr14-43150000-43150000-chr14-43950000-43950000
chr14-21750000-21750000-chr14-20750000-20750000	chr8-115250000-115250000-chr8-116300000-116300000	chr10-78900000-78900000-chr10-76200000-76200000
chr16-60100000-60100000-chr16-59550000-59550000	chr15-95100000-95100000-chr15-96550000-96550000	chr17-59350000-59350000-chr17-59950000-59950000
chrX-72950000-72950000-chrX-71150000-71150000	chr7-73500000-73500000-chr7-74100000-74100000	chr2-114750000-114750000-chr2-114000000-114000000
chr5-20100000-20100000-chr5-21650000-21650000	chr7-80850000-80850000-chr7-79500000-79500000	chr2-156800000-156800000-chr2-155950000-155950000
chr12-85950000-85950000-chr12-86700000-86700000	chr16-32100000-32100000-chr16-33350000-33350000	chrY-30450000-30450000-chrY-29900000-29900000
chr7-116200000-116200000-chr7-114750000-114750000	chr3-64550000-64550000-chr3-63100000-63100000	chr17-77800000-77800000-chr17-76550000-76550000
chr13-112650000-112650000-chr13-114100000-114100000	chr4-44200000-44200000-chr4-42350000-42350000	chr3-3150000-3150000-chr3-2200000-2200000
chr13-40900000-40900000-chr13-40200000-40200000	chr8-24400000-24400000-chr8-22900000-22900000	chr3-50300000-50300000-chr3-49050000-49050000
chr6-29600000-29600000-chr6-30850000-30850000	chr11-109700000-109700000-chr11-111950000-111950000	chr13-71750000-71750000-chr13-69700000-69700000
chr13-92500000-92500000-chr13-91150000-91150000	chr5-80200000-80200000-chr5-81450000-81450000	chr8-128200000-128200000-chr8-128650000-128650000
chr10-24000000-24000000-chr10-27350000-27350000	chr9-70000000-70000000-chr9-68550000-68550000	chr3-20950000-20950000-chr3-20450000-20450000
chr13-77350000-77350000-chr13-78100000-78100000	chr1-157200000-157200000-chr1-158150000-158150000	chr3-152700000-152700000-chr3-150600000-150600000
chr11-33950000-33950000-chr11-32050000-32050000	chr5-85250000-85250000-chr5-82800000-82800000	chrX-49000000-49000000-chrX-50050000-50050000
chr17-74250000-74250000-chr17-75300000-75300000	chr3-55150000-55150000-chr3-56200000-56200000	chrX-29800000-29800000-chrX-31000000-31000000
chr17-73350000-73350000-chr17-72200000-72200000	chr17-9800000-9800000-chr17-11350000-11350000	chrY-66050000-66050000-chrY-67150000-67150000
chr11-61750000-61750000-chr11-60150000-60150000	chr6-132950000-132950000-chr6-132450000-132450000	chr15-49150000-49150000-chr15-49750000-49750000
chr6-84700000-84700000-chr6-83300000-83300000	chr1-3500000-3500000-chr1-2300000-2300000	chr7-10150000-10150000-chr7-10650000-10650000
chr5-20700000-20700000-chr5-19950000-19950000	chr4-136150000-136150000-chr4-135150000-135150000	chr10-53900000-53900000-chr10-54450000-54450000
chr17-22300000-22300000-chr17-24100000-24100000	chr17-4250000-4250000-chr17-6000000-6000000	chr14-950000-950000-chr14-450000-450000
chr11-79350000-79350000-chr11-80650000-80650000	chrX-95300000-95300000-chrX-96400000-96400000	chr8-57000000-57000000-chr8-56600000-56600000
chr18-78050000-78050000-chr18-75550000-75550000	chr7-80000000-80000000-chr7-78900000-78900000	chr4-69250000-69250000-chr4-68050000-68050000
chr16-21450000-21450000-chr16-22150000-22150000	chr19-17550000-17550000-chr19-17950000-17950000	chr3-78650000-78650000-chr3-78900000-78900000
chr8-16550000-16550000-chr8-14300000-14300000	chr16-42700000-42700000-chr16-41700000-41700000	chr6-5550000-5550000-chr6-7150000-7150000
chr10-29350000-29350000-chr10-28700000-28700000	chr13-91000000-91000000-chr13-90250000-90250000	chr13-115850000-115850000-chr13-116100000-116100000
chr9-64900000-64900000-chr9-63700000-63700000	chr3-41100000-41100000-chr3-39500000-39500000	chr1-148800000-148800000-chr1-149500000-149500000
chr2-180150000-180150000-chr2-181450000-181450000	chr13-6200000-6200000-chr13-9700000-9700000	chr1-1300000-1300000-chr1-2750000-2750000
chr14-22100000-22100000-chr14-23500000-23500000	chr12-13300000-13300000-chr12-11700000-11700000	chr5-40600000-40600000-chr5-42250000-42250000
chr10-41500000-41500000-chr10-40700000-40700000	chrX-4050000-4050000-chrX-4800000-4800000	chr2-100300000-100300000-chr2-99000000-99000000
chr1-140400000-140400000-chr1-139300000-139300000	chr2-158200000-158200000-chr2-159100000-159100000	chr13-116750000-116750000-chr13-117450000-117450000
chr15-26750000-26750000-chr15-25950000-25950000	chr7-96550000-96550000-chr7-95200000-95200000	chr4-15950000-15950000-chr4-17450000-17450000
chr18-61000000-61000000-chr18-60500000-60500000	chr6-137200000-137200000-chr6-136050000-136050000	chr1-85050000-85050000-chr1-84300000-84300000
chr10-121800000-121800000-chr10-120400000-120400000	chr9-9800000-9800000-chr9-11900000-11900000	chr1-40150000-40150000-chr1-42150000-42150000
chr13-9350000-9350000-chr13-9700000-9700000	chr10-10800000-10800000-chr10-9500000-9500000	chrY-38650000-38650000-chrY-38150000-38150000
chr2-25000000-25000000-chr2-26200000-26200000	chr15-12000000-12000000-chr15-12700000-12700000	chr2-154050000-154050000-chr2-155000000-155000000
chr15-65850000-65850000-chr15-66850000-66850000	chr9-17600000-17600000-chr9-16250000-16250000	chr1-4450000-4450000-chr1-5350000-5350000
chr7-116300000-116300000-chr7-117600000-117600000	chr13-21750000-21750000-chr13-25500000-25500000	chr15-15050000-15050000-chr15-16450000-16450000
chr5-120650000-120650000-chr5-121650000-121650000	chr16-36900000-36900000-chr16-36200000-36200000	chr5-79100000-79100000-chr5-80600000-80600000
chr7-66950000-66950000-chr7-68050000-68050000	chr6-106050000-106050000-chr6-104900000-104900000	chrX-14500000-14500000-chrX-13050000-13050000
chr1-173600000-173600000-chr1-174750000-174750000	chr12-27050000-27050000-chr12-30450000-30450000	chr1-173200000-173200000-chr1-173550000-173550000
chr10-116150000-116150000-chr10-116800000-116800000	chrX-15150000-15150000-chrX-17200000-17200000	chr6-104050000-104050000-chr6-102750000-102750000
chr1-72200000-72200000-chr1-73650000-73650000	chr16-60950000-60950000-chr16-60300000-60300000	chrX-300000-300000-chrX-900000-900000
chr9-29950000-29950000-chr9-29050000-29050000	chr14-123450000-123450000-chr14-124800000-124800000	chrX-49600000-49600000-chrX-50750000-50750000
chr10-128350000-128350000-chr10-129900000-129900000	chr17-43400000-43400000-chr17-41450000-41450000	chr4-4950000-4950000-chr4-4050000-4050000
chr16-32150000-32150000-chr16-33600000-33600000	chr16-20300000-20300000-chr16-19050000-19050000	chr2-172950000-172950000-chr2-173950000-173950000
chr5-128900000-128900000-chr5-128000000-128000000	chr7-138800000-138800000-chr7-142000000-142000000	chr12-114050000-114050000-chr12-113350000-113350000
chr9-55800000-55800000-chr9-55400000-55400000	chr18-4000000-4000000-chr18-6500000-6500000	chrY-26600000-26600000-chrY-25950000-25950000
chr11-55950000-55950000-chr11-55250000-55250000	chr13-117500000-117500000-chr13-116950000-116950000	chr12-107600000-107600000-chr12-105950000-105950000
chr15-81250000-81250000-chr15-82100000-82100000	chr6-36950000-36950000-chr6-35500000-35500000	chrX-170650000-170650000-chrX-170300000-170300000
chr6-52800000-52800000-chr6-51550000-51550000	chr17-47850000-47850000-chr17-46150000-46150000	chr6-81250000-81250000-chr6-79750000-79750000
chr15-78100000-78100000-chr15-77400000-77400000	chr15-96800000-96800000-chr15-96200000-96200000	chr16-150000-150000-chr16-900000-900000
chr11-117150000-117150000-chr11-120650000-120650000	chr11-53800000-53800000-chr11-56300000-56300000	chr10-95750000-95750000-chr10-95150000-95150000
chr17-44500000-44500000-chr17-43750000-43750000	chrX-96400000-96400000-chrX-97550000-97550000	chrX-70950000-70950000-chrX-70300000-70300000
chr10-70000000-70000000-chr10-68100000-68100000	chr3-73200000-73200000-chr3-74400000-74400000	chr14-106200000-106200000-chr14-107100000-107100000
chr11-102100000-102100000-chr11-103550000-103550000	chr3-143600000-143600000-chr3-142650000-142650000	chrY-32600000-32600000-chrY-33300000-33300000
chr10-66150000-66150000-chr10-64850000-64850000	chr5-102450000-102450000-chr5-101800000-101800000	chr11-64250000-64250000-chr11-65300000-65300000
chrX-36850000-36850000-chrX-36350000-36350000	chr11-99200000-99200000-chr11-99550000-99550000	chr6-123450000-123450000-chr6-122550000-122550000
chr9-10150000-10150000-chr9-10800000-10800000	chr1-152350000-152350000-chr1-151400000-151400000	chr14-88900000-88900000-chr14-88300000-88300000
chr7-22500000-22500000-chr7-25550000-25550000	chr12-68000000-68000000-chr12-69600000-69600000	chr14-3150000-3150000-chr14-4850000-4850000
chr17-84200000-84200000-chr17-83400000-83400000	chr6-77600000-77600000-chr6-78700000-78700000	chr5-92550000-92550000-chr5-91250000-91250000
chr13-23750000-23750000-chr13-24350000-24350000	chr1-170100000-170100000-chr1-168350000-168350000	chrY-46150000-46150000-chrY-47900000-47900000
chr2-16550000-16550000-chr2-15750000-15750000	chr4-119650000-119650000-chr4-120050000-120050000	chr5-58700000-58700000-chr5-58200000-58200000
chr5-117650000-117650000-chr5-118200000-118200000	chr1-140900000-140900000-chr1-140300000-140300000	chr8-116050000-116050000-chr8-116500000-116500000
chr12-103900000-103900000-chr12-105150000-105150000	chr9-69850000-69850000-chr9-69400000-69400000	chr6-3800000-3800000-chr6-2750000-2750000
chr10-4450000-4450000-chr10-4900000-4900000	chr3-42300000-42300000-chr3-41600000-41600000	chr2-115400000-115400000-chr2-115100000-115100000
chr8-124850000-124850000-chr8-127100000-127100000	chr16-19850000-19850000-chr16-20700000-20700000	chr16-900000-900000-chr16-1550000-1550000
chr18-67350000-67350000-chr18-67100000-67100000	chr2-94600000-94600000-chr2-93300000-93300000	chr9-19050000-19050000-chr9-18200000-18200000
chr5-65400000-65400000-chr5-65000000-65000000	chr4-98900000-98900000-chr4-97600000-97600000	chr17-9700000-9700000-chr17-10050000-10050000
chr12-29750000-29750000-chr12-30100000-30100000	chr5-133000000-133000000-chr5-131850000-131850000	chr8-115400000-115400000-chr8-116750000-116750000
chr9-118100000-118100000-chr9-117100000-117100000	chr2-132250000-132250000-chr2-130400000-130400000	chrX-23600000-23600000-chrX-21950000-21950000
chr10-42200000-42200000-chr10-40750000-40750000	chr2-122850000-122850000-chr2-121800000-121800000	chrX-117350000-117350000-chrX-117850000-117850000
chr10-26050000-26050000-chr10-25800000-25800000	chr14-43150000-43150000-chr14-45200000-45200000	chr17-60800000-60800000-chr17-61750000-61750000
chr3-9800000-9800000-chr3-8850000-8850000	chr2-153850000-153850000-chr2-152250000-152250000	chr4-71050000-71050000-chr4-72300000-72300000
chr1-25800000-25800000-chr1-24750000-24750000	chr1-85250000-85250000-chr1-83700000-83700000	chr13-3350000-3350000-chr13-1750000-1750000
chr2-28000000-28000000-chr2-27000000-27000000	chr3-146150000-146150000-chr3-144100000-144100000	chr1-99250000-99250000-chr1-101800000-101800000
chr4-103150000-103150000-chr4-101550000-101550000	chrX-152200000-152200000-chrX-152850000-152850000	chr13-101250000-101250000-chr13-102500000-102500000
chr2-87150000-87150000-chr2-84800000-84800000	chr10-23950000-23950000-chr10-23400000-23400000	chr4-34250000-34250000-chr4-31950000-31950000
chr12-53350000-53350000-chr12-54650000-54650000	chrX-148150000-148150000-chrX-147100000-147100000	chr18-650000-650000-chr18-1750000-1750000
chr6-32350000-32350000-chr6-33550000-33550000	chr14-122000000-122000000-chr14-120800000-120800000	chrX-76250000-76250000-chrX-77750000-77750000
chr7-12850000-12850000-chr7-13100000-13100000	chr11-13100000-13100000-chr11-12250000-12250000	chrY-18150000-18150000-chrY-19300000-19300000
chr7-107150000-107150000-chr7-107550000-107550000	chr18-15700000-15700000-chr18-15250000-15250000	chrX-22650000-22650000-chrX-21850000-21850000
chr7-84150000-84150000-chr7-84950000-84950000	chr3-157000000-157000000-chr3-155700000-155700000	chr7-1050000-1050000-chr7-2300000-2300000
chr5-132250000-132250000-chr5-131200000-131200000	chr11-20800000-20800000-chr11-21500000-21500000	chr3-84400000-84400000-chr3-85200000-85200000
chr19-31150000-31150000-chr19-29250000-29250000	chr4-84300000-84300000-chr4-83100000-83100000	chr7-52300000-52300000-chr7-51850000-51850000
chr19-29450000-29450000-chr19-29750000-29750000	chr12-34850000-34850000-chr12-32300000-32300000	chr18-50950000-50950000-chr18-49600000-49600000
chr10-115500000-115500000-chr10-114700000-114700000	chr4-85900000-85900000-chr4-85350000-85350000	chrX-125700000-125700000-chrX-124600000-124600000
chr9-106650000-106650000-chr9-105250000-105250000	chr7-113600000-113600000-chr7-112550000-112550000	chr5-26350000-26350000-chr5-24800000-24800000
chr1-11550000-11550000-chr1-9850000-9850000	chr12-70700000-70700000-chr12-71900000-71900000	chr16-50150000-50150000-chr16-51050000-51050000
chr19-16650000-16650000-chr19-17000000-17000000	chr4-10650000-10650000-chr4-12900000-12900000	chrY-16250000-16250000-chrY-15700000-15700000
chr14-75950000-75950000-chr14-74650000-74650000	chr14-59700000-59700000-chr14-58550000-58550000	chrY-3200000-3200000-chrY-4650000-4650000
chr2-11550000-11550000-chr2-10200000-10200000	chr9-102650000-102650000-chr9-99050000-99050000	chr1-127100000-127100000-chr1-124350000-124350000
chr1-22550000-22550000-chr1-22550000-22550000	chr9-72500000-72500000-chr9-72000000-72000000	chr16-1500000-1500000-chr16-450000-450000
chr2-141950000-141950000-chr2-140300000-140300000	chr15-103500000-103500000-chr15-102100000-102100000	chr12-88650000-88650000-chr12-88150000-88150000
chr13-49700000-49700000-chr13-51100000-51100000	chr13-98650000-98650000-chr13-99200000-99200000	chr8-24450000-24450000-chr8-23550000-23550000
chr9-21650000-21650000-chr9-22500000-22500000	chrX-93850000-93850000-chrX-92200000-92200000	chrX-9600000-9600000-chrX-8800000-8800000
chr12-79100000-79100000-chr12-78900000-78900000	chr10-71100000-71100000-chr10-72400000-72400000	chr13-31400000-31400000-chr13-30800000-30800000
chr11-105350000-105350000-chr11-106100000-106100000	chr5-22350000-22350000-chr5-20600000-20600000	chr18-29900000-29900000-chr18-30650000-30650000
chr12-100700000-100700000-chr12-101600000-101600000	chr8-124500000-124500000-chr8-125500000-125500000	chr18-48150000-48150000-chr18-45150000-45150000
chr7-29050000-29050000-chr7-28300000-28300000	chrX-145100000-145100000-chrX-144250000-144250000	chrX-57650000-57650000-chrX-58800000-58800000
chr3-157300000-157300000-chr3-156800000-156800000	chr12-37900000-37900000-chr12-38750000-38750000	chr4-23750000-23750000-chr4-23100000-23100000
chr1-158800000-158800000-chr1-160400000-160400000	chr8-36750000-36750000-chr8-35550000-35550000	chr17-14750000-14750000-chr17-14550000-14550000
chr7-66350000-66350000-chr7-66800000-66800000	chr5-101500000-101500000-chr5-100400000-100400000	chr2-146800000-146800000-chr2-148450000-148450000
chr1-38400000-38400000-chr1-37900000-37900000	chr13-97400000-97400000-chr13-99400000-99400000	chr2-1950000-1950000-chr2-2450000-2450000
chr14-10250000-10250000-chr14-9800000-9800000	chr4-33050000-33050000-chr4-31650000-31650000	chr15-67100000-67100000-chr15-69300000-69300000
chr12-103650000-103650000-chr12-102350000-102350000	chr19-11100000-11100000-chr19-11900000-11900000	chr5-133600000-133600000-chr5-133900000-133900000
chr2-52050000-52050000-chr2-52650000-52650000	chr5-7600000-7600000-chr5-8500000-8500000	chr14-82450000-82450000-chr14-83400000-83400000
chr11-117750000-117750000-chr11-118600000-118600000	chr13-64900000-64900000-chr13-66300000-66300000	chrY-24850000-24850000-chrY-24000000-24000000
chr11-102150000-102150000-chr11-103200000-103200000	chr4-42250000-42250000-chr4-37650000-37650000	chrY-19450000-19450000-chrY-18950000-18950000
chr6-128000000-128000000-chr6-129500000-129500000	chr3-158450000-158450000-chr3-157650000-157650000	chr12-50100000-50100000-chr12-51200000-51200000
chr7-5350000-5350000-chr7-6100000-6100000	chr9-112650000-112650000-chr9-110200000-110200000	chr10-100400000-100400000-chr10-99300000-99300000
chr14-18750000-18750000-chr14-20150000-20150000	chr13-74100000-74100000-chr13-74800000-74800000	chr13-1900000-1900000-chr13-2150000-2150000
chrX-9350000-9350000-chrX-8200000-8200000	chr2-39400000-39400000-chr2-38750000-38750000	chr7-71450000-71450000-chr7-70550000-70550000
chr18-13850000-13850000-chr18-15600000-15600000	chr14-20800000-20800000-chr14-21700000-21700000	chr11-91650000-91650000-chr11-89150000-89150000
chr17-67050000-67050000-chr17-67900000-67900000	chr12-53500000-53500000-chr12-52650000-52650000	chr2-1500000-1500000-chr2-300000-300000
chr7-100650000-100650000-chr7-101250000-101250000	chr6-77900000-77900000-chr6-79300000-79300000	chr14-109700000-109700000-chr14-110250000-110250000
chr17-75250000-75250000-chr17-74700000-74700000	chr4-4000000-4000000-chr4-4400000-4400000	chr11-12950000-12950000-chr11-13350000-13350000
chr8-25100000-25100000-chr8-25900000-25900000	chr7-137450000-137450000-chr7-135950000-135950000	chr3-76750000-76750000-chr3-78400000-78400000
chr2-71050000-71050000-chr2-72300000-72300000	chr11-81150000-81150000-chr11-82050000-82050000	chr12-46600000-46600000-chr12-44700000-44700000
chr7-142500000-142500000-chr7-143800000-143800000	chr3-138800000-138800000-chr3-139850000-139850000	chrY-37800000-37800000-chrY-39700000-39700000
chr8-58850000-58850000-chr8-58150000-58150000	chr10-69700000-69700000-chr10-71500000-71500000	chr6-59350000-59350000-chr6-58150000-58150000
chr16-77100000-77100000-chr16-76000000-76000000	chrX-27600000-27600000-chrX-27950000-27950000	chr5-450000-450000-chr5-1350000-1350000
chr15-39800000-39800000-chr15-37500000-37500000	chr4-41000000-41000000-chr4-43050000-43050000	chr12-45450000-45450000-chr12-43450000-43450000
chr5-68150000-68150000-chr5-66450000-66450000	chr3-82200000-82200000-chr3-84200000-84200000	chr3-18900000-18900000-chr3-20550000-20550000
chr7-139000000-139000000-chr7-137200000-137200000	chr4-89900000-89900000-chr4-88800000-88800000	chr19-50950000-50950000-chr19-50050000-50050000
chr1-15500000-15500000-chr1-16550000-16550000	chr15-95750000-95750000-chr15-96850000-96850000	chrX-104800000-104800000-chrX-103300000-103300000
chr7-30550000-30550000-chr7-29500000-29500000	chr14-106100000-106100000-chr14-104700000-104700000	chr15-75150000-75150000-chr15-73650000-73650000
chr14-33600000-33600000-chr14-32550000-32550000	chr15-48350000-48350000-chr15-45400000-45400000	chrX-18950000-18950000-chrX-19900000-19900000
chr10-84950000-84950000-chr10-83750000-83750000	chrX-149850000-149850000-chrX-150000000-150000000	chr7-36200000-36200000-chr7-37300000-37300000
chr3-89900000-89900000-chr3-90350000-90350000	chr12-36300000-36300000-chr12-37550000-37550000	chr14-52550000-52550000-chr14-53250000-53250000
chr16-74050000-74050000-chr16-75000000-75000000	chr11-58650000-58650000-chr11-57950000-57950000	chr3-4400000-4400000-chr3-5500000-5500000
chr17-44200000-44200000-chr17-42800000-42800000	chr16-60400000-60400000-chr16-61150000-61150000	chrX-21200000-21200000-chrX-21000000-21000000
chr7-92650000-92650000-chr7-97200000-97200000	chr6-147950000-147950000-chr6-148300000-148300000	chrY-34250000-34250000-chrY-32200000-32200000
chr19-58250000-58250000-chr19-57300000-57300000	chr3-52750000-52750000-chr3-54050000-54050000	chr18-55200000-55200000-chr18-56150000-56150000
chr5-88900000-88900000-chr5-90300000-90300000	chr9-50200000-50200000-chr9-49400000-49400000	chr4-123700000-123700000-chr4-121450000-121450000
chr12-91200000-91200000-chr12-90150000-90150000	chr10-28550000-28550000-chr10-30950000-30950000	chrY-69250000-69250000-chrY-68250000-68250000
chr7-116250000-116250000-chr7-114950000-114950000	chr12-108850000-108850000-chr12-107850000-107850000	chr18-27600000-27600000-chr18-30850000-30850000
chr2-34950000-34950000-chr2-37400000-37400000	chr6-12350000-12350000-chr6-13250000-13250000	chrY-89500000-89500000-chrY-89900000-89900000
chrX-148200000-148200000-chrX-147500000-147500000	chr4-32700000-32700000-chr4-31550000-31550000	chr19-3750000-3750000-chr19-3100000-3100000
chr11-4950000-4950000-chr11-5600000-5600000	chr2-84900000-84900000-chr2-85650000-85650000	chr2-150100000-150100000-chr2-149100000-149100000
chr17-45050000-45050000-chr17-46200000-46200000	chr1-120700000-120700000-chr1-119650000-119650000	chr18-54650000-54650000-chr18-56700000-56700000
chr12-101450000-101450000-chr12-100600000-100600000	chr16-20700000-20700000-chr16-19850000-19850000	chr6-13000000-13000000-chr6-14200000-14200000
chr14-35100000-35100000-chr14-34500000-34500000	chr5-5300000-5300000-chr5-4150000-4150000	chr12-92900000-92900000-chr12-92250000-92250000
chr1-187350000-187350000-chr1-186550000-186550000	chr15-79050000-79050000-chr15-80650000-80650000	chr4-26500000-26500000-chr4-26800000-26800000
chrX-67700000-67700000-chrX-68800000-68800000	chr15-48050000-48050000-chr15-46800000-46800000	chr8-52650000-52650000-chr8-51650000-51650000
chr2-68350000-68350000-chr2-69500000-69500000	chr12-89350000-89350000-chr12-88350000-88350000	chr15-1550000-1550000-chr15-800000-800000
chr9-44950000-44950000-chr9-47550000-47550000	chr7-112500000-112500000-chr7-111300000-111300000	chr2-177100000-177100000-chr2-176100000-176100000
chr14-78850000-78850000-chr14-79450000-79450000	chr9-122000000-122000000-chr9-121200000-121200000	chr5-83900000-83900000-chr5-80000000-80000000
chr18-89000000-89000000-chr18-89450000-89450000	chr13-117800000-117800000-chr13-118200000-118200000	chr7-132900000-132900000-chr7-132900000-132900000
chr16-29450000-29450000-chr16-28450000-28450000	chr16-20800000-20800000-chr16-21650000-21650000	chr15-87350000-87350000-chr15-88450000-88450000
chr14-30900000-30900000-chr14-31550000-31550000	chr6-146500000-146500000-chr6-147300000-147300000	chr18-82250000-82250000-chr18-80400000-80400000
chr11-119650000-119650000-chr11-120150000-120150000	chr2-159100000-159100000-chr2-157750000-157750000	chr10-55550000-55550000-chr10-57000000-57000000
chr5-124500000-124500000-chr5-123550000-123550000	chr4-57650000-57650000-chr4-58700000-58700000	chr10-120250000-120250000-chr10-118050000-118050000
chr15-33000000-33000000-chr15-32250000-32250000	chr15-19500000-19500000-chr15-18850000-18850000	chr3-6500000-6500000-chr3-4850000-4850000
chr2-60600000-60600000-chr2-60000000-60000000	chr3-32650000-32650000-chr3-30900000-30900000	chr10-118500000-118500000-chr10-118200000-118200000
chr1-155600000-155600000-chr1-156100000-156100000	chr8-59800000-59800000-chr8-58750000-58750000	chr13-117550000-117550000-chr13-115450000-115450000
chr5-115950000-115950000-chr5-117200000-117200000	chr14-121650000-121650000-chr14-116700000-116700000	chr5-60900000-60900000-chr5-61300000-61300000
chr3-55950000-55950000-chr3-57800000-57800000	chr15-79450000-79450000-chr15-81000000-81000000	chr17-86150000-86150000-chr17-88250000-88250000
chr5-72450000-72450000-chr5-71000000-71000000	chr14-70250000-70250000-chr14-71650000-71650000	chr17-38750000-38750000-chr17-37950000-37950000
chr13-95050000-95050000-chr13-93900000-93900000	chr4-61050000-61050000-chr4-60100000-60100000	chr1-115200000-115200000-chr1-115600000-115600000
chr1-39250000-39250000-chr1-36650000-36650000	chr1-148950000-148950000-chr1-153450000-153450000	chr17-45500000-45500000-chr17-46350000-46350000
