GG	GN	NN
chr6-148300000-148300000-chr6-148950000-148950000	chr8-75800000-75800000-chr8-74150000-74150000	chr3-34200000-34200000-chr3-34800000-34800000
chr12-53150000-53150000-chr12-51750000-51750000	chr16-45350000-45350000-chr16-44000000-44000000	chr6-56450000-56450000-chr6-57300000-57300000
chr14-28950000-28950000-chr14-29400000-29400000	chr4-38700000-38700000-chr4-39600000-39600000	chr5-42500000-42500000-chr5-43100000-43100000
chr8-14400000-14400000-chr8-12400000-12400000	chr9-73100000-73100000-chr9-71550000-71550000	chr7-119100000-119100000-chr7-123750000-123750000
chr19-28000000-28000000-chr19-29550000-29550000	chr8-105850000-105850000-chr8-106450000-106450000	chr16-86600000-86600000-chr16-86000000-86000000
chr7-102750000-102750000-chr7-104450000-104450000	chr8-27650000-27650000-chr8-25900000-25900000	chr3-3050000-3050000-chr3-4050000-4050000
chr8-126350000-126350000-chr8-123250000-123250000	chr2-62950000-62950000-chr2-64250000-64250000	chrY-82550000-82550000-chrY-81050000-81050000
chr13-111550000-111550000-chr13-112600000-112600000	chr17-50850000-50850000-chr17-49150000-49150000	chr2-15250000-15250000-chr2-14350000-14350000
chrX-161900000-161900000-chrX-160900000-160900000	chr6-87550000-87550000-chr6-88550000-88550000	chrY-22550000-22550000-chrY-21100000-21100000
chr1-178450000-178450000-chr1-176200000-176200000	chr14-12200000-12200000-chr14-13750000-13750000	chr13-71300000-71300000-chr13-73350000-73350000
chr9-6300000-6300000-chr9-7650000-7650000	chr12-3200000-3200000-chr12-5300000-5300000	chr13-71450000-71450000-chr13-72550000-72550000
chr13-36400000-36400000-chr13-37350000-37350000	chr18-73150000-73150000-chr18-72200000-72200000	chr3-42600000-42600000-chr3-43600000-43600000
chrX-148200000-148200000-chrX-147100000-147100000	chr16-14450000-14450000-chr16-15200000-15200000	chr10-16400000-16400000-chr10-15900000-15900000
chr10-14100000-14100000-chr10-14700000-14700000	chr6-126650000-126650000-chr6-125150000-125150000	chr13-94750000-94750000-chr13-93600000-93600000
chr3-125500000-125500000-chr3-127100000-127100000	chr11-65350000-65350000-chr11-65900000-65900000	chr4-25150000-25150000-chr4-23650000-23650000
chr4-116750000-116750000-chr4-117550000-117550000	chr19-35900000-35900000-chr19-35100000-35100000	chr1-107800000-107800000-chr1-106500000-106500000
chr19-36050000-36050000-chr19-37100000-37100000	chr3-100150000-100150000-chr3-101650000-101650000	chrX-26500000-26500000-chrX-25400000-25400000
chr7-112750000-112750000-chr7-113800000-113800000	chr3-52800000-52800000-chr3-51800000-51800000	chr7-3150000-3150000-chr7-4300000-4300000
chr4-32600000-32600000-chr4-30800000-30800000	chr5-3450000-3450000-chr5-4300000-4300000	chr4-61500000-61500000-chr4-62950000-62950000
chr10-121900000-121900000-chr10-123350000-123350000	chr13-69950000-69950000-chr13-68700000-68700000	chr12-1350000-1350000-chr12-2050000-2050000
chr2-181350000-181350000-chr2-180500000-180500000	chr2-110350000-110350000-chr2-111200000-111200000	chrY-87500000-87500000-chrY-88050000-88050000
chr1-161950000-161950000-chr1-160700000-160700000	chr19-7100000-7100000-chr19-7750000-7750000	chr15-38850000-38850000-chr15-38600000-38600000
chr10-80700000-80700000-chr10-81350000-81350000	chrX-94050000-94050000-chrX-95150000-95150000	chr1-122550000-122550000-chr1-121350000-121350000
chr3-123300000-123300000-chr3-121500000-121500000	chr11-63450000-63450000-chr11-62850000-62850000	chr12-92550000-92550000-chr12-93550000-93550000
chr18-22400000-22400000-chr18-22800000-22800000	chr13-69450000-69450000-chr13-70050000-70050000	chrX-54850000-54850000-chrX-53950000-53950000
chr17-25600000-25600000-chr17-24850000-24850000	chr13-94300000-94300000-chr13-98200000-98200000	chr14-13900000-13900000-chr14-12900000-12900000
chr5-8700000-8700000-chr5-8950000-8950000	chr2-22700000-22700000-chr2-20850000-20850000	chr11-55200000-55200000-chr11-55750000-55750000
chr16-66900000-66900000-chr16-67200000-67200000	chr7-128200000-128200000-chr7-129100000-129100000	chr5-22650000-22650000-chr5-24250000-24250000
chr5-98600000-98600000-chr5-99300000-99300000	chr13-109300000-109300000-chr13-107600000-107600000	chr18-26550000-26550000-chr18-27300000-27300000
chr12-86150000-86150000-chr12-85600000-85600000	chr12-2400000-2400000-chr12-3400000-3400000	chr4-6350000-6350000-chr4-7150000-7150000
chr10-31850000-31850000-chr10-31350000-31350000	chr12-54050000-54050000-chr12-57900000-57900000	chrY-67450000-67450000-chrY-61450000-61450000
chr8-81850000-81850000-chr8-80500000-80500000	chr5-90800000-90800000-chr5-91250000-91250000	chr6-49350000-49350000-chr6-50950000-50950000
chr4-9550000-9550000-chr4-8950000-8950000	chr8-70750000-70750000-chr8-69700000-69700000	chr4-93250000-93250000-chr4-92050000-92050000
chr15-92450000-92450000-chr15-93450000-93450000	chr8-96100000-96100000-chr8-99050000-99050000	chr5-133950000-133950000-chr5-132600000-132600000
chr13-37950000-37950000-chr13-38500000-38500000	chr3-50800000-50800000-chr3-51900000-51900000	chr5-2800000-2800000-chr5-1550000-1550000
chr17-32550000-32550000-chr17-31100000-31100000	chr11-82200000-82200000-chr11-81350000-81350000	chr1-81850000-81850000-chr1-82300000-82300000
chr1-129550000-129550000-chr1-130700000-130700000	chr2-80550000-80550000-chr2-82850000-82850000	chr13-85650000-85650000-chr13-85350000-85350000
chr11-114800000-114800000-chr11-115600000-115600000	chrX-92750000-92750000-chrX-93300000-93300000	chrX-32550000-32550000-chrX-31400000-31400000
chr1-59850000-59850000-chr1-62350000-62350000	chr6-14300000-14300000-chr6-13650000-13650000	chr10-1050000-1050000-chr10-3000000-3000000
chr9-97450000-97450000-chr9-98600000-98600000	chrX-138850000-138850000-chrX-139450000-139450000	chr10-2400000-2400000-chr10-3500000-3500000
chr2-35150000-35150000-chr2-37600000-37600000	chr1-34100000-34100000-chr1-32900000-32900000	chr4-114300000-114300000-chr4-114950000-114950000
chr9-72000000-72000000-chr9-70500000-70500000	chr1-171750000-171750000-chr1-170500000-170500000	chr15-53000000-53000000-chr15-52150000-52150000
chr12-30950000-30950000-chr12-33200000-33200000	chr13-107750000-107750000-chr13-106350000-106350000	chrX-163850000-163850000-chrX-162200000-162200000
chr4-106250000-106250000-chr4-106750000-106750000	chrX-91500000-91500000-chrX-88000000-88000000	chr12-12000000-12000000-chr12-13150000-13150000
chr6-129350000-129350000-chr6-128350000-128350000	chr3-115450000-115450000-chr3-116600000-116600000	chr1-109300000-109300000-chr1-108750000-108750000
chr11-107100000-107100000-chr11-105300000-105300000	chr6-125500000-125500000-chr6-127150000-127150000	chr5-53000000-53000000-chr5-53950000-53950000
chr1-59950000-59950000-chr1-60750000-60750000	chr8-4450000-4450000-chr8-3550000-3550000	chrY-46250000-46250000-chrY-47100000-47100000
chr19-47350000-47350000-chr19-48000000-48000000	chr18-6250000-6250000-chr18-6950000-6950000	chrX-154650000-154650000-chrX-155500000-155500000
chr11-103250000-103250000-chr11-104550000-104550000	chr5-96100000-96100000-chr5-94400000-94400000	chr7-67950000-67950000-chr7-66200000-66200000
chr7-79150000-79150000-chr7-78300000-78300000	chr12-106350000-106350000-chr12-108150000-108150000	chr4-25850000-25850000-chr4-25400000-25400000
chr1-24050000-24050000-chr1-24400000-24400000	chr8-99600000-99600000-chr8-98100000-98100000	chrY-52200000-52200000-chrY-52900000-52900000
chr11-84500000-84500000-chr11-85400000-85400000	chr6-8950000-8950000-chr6-9600000-9600000	chr5-101550000-101550000-chr5-102400000-102400000
chr10-127650000-127650000-chr10-128050000-128050000	chr7-144600000-144600000-chr7-144050000-144050000	chr14-111650000-111650000-chr14-112550000-112550000
chr4-100800000-100800000-chr4-101250000-101250000	chr4-143300000-143300000-chr4-142300000-142300000	chr18-43950000-43950000-chr18-45000000-45000000
chr15-99350000-99350000-chr15-98850000-98850000	chr7-54450000-54450000-chr7-55200000-55200000	chr3-94250000-94250000-chr3-94000000-94000000
chr8-118400000-118400000-chr8-119350000-119350000	chr8-59950000-59950000-chr8-60650000-60650000	chr18-79150000-79150000-chr18-79800000-79800000
chr4-113150000-113150000-chr4-113550000-113550000	chr1-120700000-120700000-chr1-121100000-121100000	chr14-16150000-16150000-chr14-15350000-15350000
chr5-124850000-124850000-chr5-125450000-125450000	chr6-134650000-134650000-chr6-137200000-137200000	chr2-93050000-93050000-chr2-94250000-94250000
chr10-128500000-128500000-chr10-127450000-127450000	chr16-73050000-73050000-chr16-74350000-74350000	chr5-67500000-67500000-chr5-68650000-68650000
chr11-3350000-3350000-chr11-3750000-3750000	chr15-66150000-66150000-chr15-64550000-64550000	chr11-111300000-111300000-chr11-112750000-112750000
chr5-99300000-99300000-chr5-100100000-100100000	chr2-175650000-175650000-chr2-176950000-176950000	chr6-60700000-60700000-chr6-59900000-59900000
chr15-35700000-35700000-chr15-35700000-35700000	chrX-102100000-102100000-chrX-103450000-103450000	chr18-72400000-72400000-chr18-73500000-73500000
chr6-19250000-19250000-chr6-17100000-17100000	chr11-19000000-19000000-chr11-20400000-20400000	chr3-4250000-4250000-chr3-4450000-4450000
chr19-22850000-22850000-chr19-23650000-23650000	chr1-106900000-106900000-chr1-105750000-105750000	chr7-104700000-104700000-chr7-106000000-106000000
chr16-55850000-55850000-chr16-55850000-55850000	chr1-50750000-50750000-chr1-51750000-51750000	chr16-47700000-47700000-chr16-47250000-47250000
chr7-63400000-63400000-chr7-62350000-62350000	chr18-67350000-67350000-chr18-66300000-66300000	chr14-43850000-43850000-chr14-43850000-43850000
chr8-72200000-72200000-chr8-73250000-73250000	chrX-5550000-5550000-chrX-6400000-6400000	chrX-16250000-16250000-chrX-17950000-17950000
chr19-4600000-4600000-chr19-5350000-5350000	chr4-132050000-132050000-chr4-131550000-131550000	chr18-38500000-38500000-chr18-39400000-39400000
chr16-57500000-57500000-chr16-56500000-56500000	chr13-106300000-106300000-chr13-104950000-104950000	chr17-650000-650000-chr17-1750000-1750000
chr16-32950000-32950000-chr16-34050000-34050000	chrX-120700000-120700000-chrX-121950000-121950000	chr17-800000-800000-chr17-1500000-1500000
chr4-102950000-102950000-chr4-103150000-103150000	chr8-34450000-34450000-chr8-33350000-33350000	chr4-17700000-17700000-chr4-16500000-16500000
chr15-10350000-10350000-chr15-11850000-11850000	chrX-153400000-153400000-chrX-153850000-153850000	chr9-17750000-17750000-chr9-15700000-15700000
chr5-43700000-43700000-chr5-45050000-45050000	chr9-84700000-84700000-chr9-85700000-85700000	chrX-114400000-114400000-chrX-115700000-115700000
chr4-87950000-87950000-chr4-89400000-89400000	chr19-24950000-24950000-chr19-25650000-25650000	chr9-17400000-17400000-chr9-18500000-18500000
chr1-11700000-11700000-chr1-11200000-11200000	chr5-92950000-92950000-chr5-92050000-92050000	chr6-40850000-40850000-chr6-39750000-39750000
chr7-142900000-142900000-chr7-141950000-141950000	chr2-27700000-27700000-chr2-26800000-26800000	chr5-9250000-9250000-chr5-10800000-10800000
chr4-113950000-113950000-chr4-114600000-114600000	chrX-170450000-170450000-chrX-169900000-169900000	chr6-101450000-101450000-chr6-101900000-101900000
chr1-80650000-80650000-chr1-79050000-79050000	chrX-137750000-137750000-chrX-137350000-137350000	chrY-14100000-14100000-chrY-13150000-13150000
chr17-58900000-58900000-chr17-58000000-58000000	chr1-61600000-61600000-chr1-62750000-62750000	chr13-101850000-101850000-chr13-101250000-101250000
chr11-34750000-34750000-chr11-36300000-36300000	chr5-84400000-84400000-chr5-82400000-82400000	chr18-60100000-60100000-chr18-59600000-59600000
chr11-98800000-98800000-chr11-100050000-100050000	chr5-142100000-142100000-chr5-140550000-140550000	chr9-91050000-91050000-chr9-92000000-92000000
chr4-128100000-128100000-chr4-124850000-124850000	chr6-38600000-38600000-chr6-37600000-37600000	chr4-54900000-54900000-chr4-53800000-53800000
chr10-77950000-77950000-chr10-79850000-79850000	chr10-74000000-74000000-chr10-74750000-74750000	chr13-64950000-64950000-chr13-65550000-65550000
chr16-29250000-29250000-chr16-28350000-28350000	chr4-22500000-22500000-chr4-22000000-22000000	chrX-41250000-41250000-chrX-40500000-40500000
chr3-105600000-105600000-chr3-106700000-106700000	chr3-53200000-53200000-chr3-52200000-52200000	chr1-119850000-119850000-chr1-121750000-121750000
chr6-32250000-32250000-chr6-31500000-31500000	chr7-81650000-81650000-chr7-81050000-81050000	chr14-92150000-92150000-chr14-91300000-91300000
chr3-104000000-104000000-chr3-103600000-103600000	chr19-24950000-24950000-chr19-26500000-26500000	chr12-57900000-57900000-chr12-58650000-58650000
chr3-13850000-13850000-chr3-14650000-14650000	chr3-25800000-25800000-chr3-24950000-24950000	chrY-77100000-77100000-chrY-78250000-78250000
chr3-88050000-88050000-chr3-87500000-87500000	chr12-100500000-100500000-chr12-101200000-101200000	chr16-18750000-18750000-chr16-18200000-18200000
chr5-125550000-125550000-chr5-124800000-124800000	chr5-114600000-114600000-chr5-116100000-116100000	chr12-60850000-60850000-chr12-59800000-59800000
chr5-66650000-66650000-chr5-64100000-64100000	chr3-123150000-123150000-chr3-124200000-124200000	chr19-2650000-2650000-chr19-3300000-3300000
chr7-119900000-119900000-chr7-120350000-120350000	chr10-66300000-66300000-chr10-67100000-67100000	chr1-28700000-28700000-chr1-29850000-29850000
chr13-46700000-46700000-chr13-45700000-45700000	chr6-72600000-72600000-chr6-72250000-72250000	chr16-85700000-85700000-chr16-86100000-86100000
chr7-102950000-102950000-chr7-103450000-103450000	chr19-18950000-18950000-chr19-18150000-18150000	chr15-15400000-15400000-chr15-14400000-14400000
chr6-28350000-28350000-chr6-31200000-31200000	chr8-90400000-90400000-chr8-91500000-91500000	chr15-51200000-51200000-chr15-52650000-52650000
chr4-145000000-145000000-chr4-146500000-146500000	chr18-80350000-80350000-chr18-79300000-79300000	chr17-13400000-13400000-chr17-14600000-14600000
chr1-40700000-40700000-chr1-40000000-40000000	chr3-103650000-103650000-chr3-104050000-104050000	chr9-8400000-8400000-chr9-7300000-7300000
chr11-31000000-31000000-chr11-30600000-30600000	chr19-16050000-16050000-chr19-17100000-17100000	chr1-122100000-122100000-chr1-120600000-120600000
chr15-3350000-3350000-chr15-4050000-4050000	chrX-42100000-42100000-chrX-41700000-41700000	chrX-122650000-122650000-chrX-123750000-123750000
chr17-17250000-17250000-chr17-17250000-17250000	chr11-66350000-66350000-chr11-65600000-65600000	chr1-1650000-1650000-chr1-3000000-3000000
chr9-58050000-58050000-chr9-60200000-60200000	chr10-28650000-28650000-chr10-29500000-29500000	chr5-102250000-102250000-chr5-101500000-101500000
chr9-64200000-64200000-chr9-65850000-65850000	chr1-17900000-17900000-chr1-19100000-19100000	chrY-58750000-58750000-chrY-56850000-56850000
chr10-5350000-5350000-chr10-5850000-5850000	chr8-117700000-117700000-chr8-115650000-115650000	chr12-14600000-14600000-chr12-14600000-14600000
chr9-103200000-103200000-chr9-104750000-104750000	chr16-65050000-65050000-chr16-63500000-63500000	chr18-39700000-39700000-chr18-40900000-40900000
chr18-7000000-7000000-chr18-7600000-7600000	chr1-119200000-119200000-chr1-120250000-120250000	chr13-50900000-50900000-chr13-52200000-52200000
chr6-29350000-29350000-chr6-30750000-30750000	chr12-82050000-82050000-chr12-82700000-82700000	chr13-19700000-19700000-chr13-20050000-20050000
chr13-99450000-99450000-chr13-98050000-98050000	chr1-123800000-123800000-chr1-123000000-123000000	chrY-75750000-75750000-chrY-76150000-76150000
chr18-15000000-15000000-chr18-15450000-15450000	chr11-56250000-56250000-chr11-57500000-57500000	chr14-37850000-37850000-chr14-40150000-40150000
chr7-140500000-140500000-chr7-141900000-141900000	chr1-34900000-34900000-chr1-34000000-34000000	chr10-81550000-81550000-chr10-79500000-79500000
chr1-52500000-52500000-chr1-55200000-55200000	chr19-14600000-14600000-chr19-15600000-15600000	chr11-38450000-38450000-chr11-39650000-39650000
chr2-155250000-155250000-chr2-156050000-156050000	chr5-97100000-97100000-chr5-97650000-97650000	chr11-750000-750000-chr11-200000-200000
chr2-91350000-91350000-chr2-90750000-90750000	chr1-71150000-71150000-chr1-70100000-70100000	chr18-47150000-47150000-chr18-46100000-46100000
chr2-121700000-121700000-chr2-121250000-121250000	chr1-41650000-41650000-chr1-40450000-40450000	chr14-84850000-84850000-chr14-84150000-84150000
chr19-34500000-34500000-chr19-34250000-34250000	chr12-56700000-56700000-chr12-56050000-56050000	chr2-115850000-115850000-chr2-116600000-116600000
chr2-92350000-92350000-chr2-91300000-91300000	chr13-73700000-73700000-chr13-72300000-72300000	chr2-29300000-29300000-chr2-30500000-30500000
chr10-41850000-41850000-chr10-42800000-42800000	chr1-40400000-40400000-chr1-39950000-39950000	chr4-5450000-5450000-chr4-4100000-4100000
chr15-92100000-92100000-chr15-92700000-92700000	chr11-23700000-23700000-chr11-21950000-21950000	chr1-3950000-3950000-chr1-2050000-2050000
chr18-45950000-45950000-chr18-44800000-44800000	chr18-65150000-65150000-chr18-66350000-66350000	chr7-67950000-67950000-chr7-68400000-68400000
chr4-114600000-114600000-chr4-115300000-115300000	chr4-55900000-55900000-chr4-57050000-57050000	chr10-68650000-68650000-chr10-69150000-69150000
chr1-155650000-155650000-chr1-155200000-155200000	chr7-15100000-15100000-chr7-15950000-15950000	chr3-99100000-99100000-chr3-100450000-100450000
chr12-108450000-108450000-chr12-108150000-108150000	chrX-96850000-96850000-chrX-95850000-95850000	chr1-184750000-184750000-chr1-184350000-184350000
chr9-109150000-109150000-chr9-109700000-109700000	chr9-39950000-39950000-chr9-39100000-39100000	chr19-650000-650000-chr19-1750000-1750000
chr5-148350000-148350000-chr5-147450000-147450000	chr13-33450000-33450000-chr13-32750000-32750000	chr13-70150000-70150000-chr13-73200000-73200000
chr1-175900000-175900000-chr1-175150000-175150000	chr9-22550000-22550000-chr9-21600000-21600000	chr10-55600000-55600000-chr10-56350000-56350000
chr6-73100000-73100000-chr6-72100000-72100000	chr9-56950000-56950000-chr9-56500000-56500000	chr5-95050000-95050000-chr5-93500000-93500000
chr9-9200000-9200000-chr9-10100000-10100000	chr18-33450000-33450000-chr18-34900000-34900000	chr6-56050000-56050000-chr6-55650000-55650000
chr5-113150000-113150000-chr5-111750000-111750000	chr19-17150000-17150000-chr19-16050000-16050000	chr14-48400000-48400000-chr14-49100000-49100000
chr4-139050000-139050000-chr4-139650000-139650000	chr18-14000000-14000000-chr18-15400000-15400000	chr9-38650000-38650000-chr9-39250000-39250000
chr16-28200000-28200000-chr16-27400000-27400000	chr6-41400000-41400000-chr6-40400000-40400000	chrX-250000-250000-chrX-1250000-1250000
chr17-24500000-24500000-chr17-23300000-23300000	chr13-34950000-34950000-chr13-33650000-33650000	chr9-11700000-11700000-chr9-12450000-12450000
chr11-68000000-68000000-chr11-67050000-67050000	chr15-55800000-55800000-chr15-56250000-56250000	chr9-88950000-88950000-chr9-87700000-87700000
chr11-72800000-72800000-chr11-71550000-71550000	chr12-34500000-34500000-chr12-32150000-32150000	chr2-139050000-139050000-chr2-137900000-137900000
chr6-30450000-30450000-chr6-29400000-29400000	chr5-20050000-20050000-chr5-20750000-20750000	chr2-95300000-95300000-chr2-96300000-96300000
chr16-96900000-96900000-chr16-97850000-97850000	chr3-89800000-89800000-chr3-89250000-89250000	chr4-71050000-71050000-chr4-70050000-70050000
chr1-54550000-54550000-chr1-55550000-55550000	chr3-144300000-144300000-chr3-143250000-143250000	chr12-25550000-25550000-chr12-26750000-26750000
chr2-90850000-90850000-chr2-90550000-90550000	chr10-50350000-50350000-chr10-49600000-49600000	chr9-111550000-111550000-chr9-112750000-112750000
chr6-31550000-31550000-chr6-33250000-33250000	chr17-74800000-74800000-chr17-75800000-75800000	chr11-20050000-20050000-chr11-20800000-20800000
chr12-116450000-116450000-chr12-117900000-117900000	chr8-34100000-34100000-chr8-35700000-35700000	chr1-111950000-111950000-chr1-111400000-111400000
chr3-88850000-88850000-chr3-87700000-87700000	chr4-78450000-78450000-chr4-77800000-77800000	chr18-83250000-83250000-chr18-82250000-82250000
chr8-106300000-106300000-chr8-105150000-105150000	chr8-17100000-17100000-chr8-19350000-19350000	chr15-69550000-69550000-chr15-67550000-67550000
chr2-139900000-139900000-chr2-136950000-136950000	chr5-114750000-114750000-chr5-116300000-116300000	chr3-1100000-1100000-chr3-2150000-2150000
chr11-103200000-103200000-chr11-104150000-104150000	chr16-61750000-61750000-chr16-63650000-63650000	chr12-58500000-58500000-chr12-61000000-61000000
chr2-155250000-155250000-chr2-154150000-154150000	chr13-22400000-22400000-chr13-23350000-23350000	chr13-36700000-36700000-chr13-37250000-37250000
chr5-131250000-131250000-chr5-130150000-130150000	chr11-6750000-6750000-chr11-6200000-6200000	chrY-9250000-9250000-chrY-8000000-8000000
chr9-95650000-95650000-chr9-97350000-97350000	chr6-121400000-121400000-chr6-121600000-121600000	chr7-35650000-35650000-chr7-36850000-36850000
chr15-41750000-41750000-chr15-43100000-43100000	chr4-62700000-62700000-chr4-63500000-63500000	chr1-96400000-96400000-chr1-96200000-96200000
chrX-38200000-38200000-chrX-38800000-38800000	chr7-12100000-12100000-chr7-13350000-13350000	chr6-101400000-101400000-chr6-100550000-100550000
chr7-129600000-129600000-chr7-131250000-131250000	chr8-16500000-16500000-chr8-15600000-15600000	chr1-99650000-99650000-chr1-101300000-101300000
chr13-20600000-20600000-chr13-20250000-20250000	chr16-90800000-90800000-chr16-93300000-93300000	chr3-136000000-136000000-chr3-134400000-134400000
chr8-14000000-14000000-chr8-13650000-13650000	chr1-32400000-32400000-chr1-31750000-31750000	chr14-45950000-45950000-chr14-48000000-48000000
chr1-36800000-36800000-chr1-37900000-37900000	chrX-151400000-151400000-chrX-150700000-150700000	chr7-4800000-4800000-chr7-4000000-4000000
chr2-13200000-13200000-chr2-11750000-11750000	chr11-19000000-19000000-chr11-16400000-16400000	chr11-14500000-14500000-chr11-13700000-13700000
chr17-31300000-31300000-chr17-31300000-31300000	chr13-7700000-7700000-chr13-6600000-6600000	chrX-24100000-24100000-chrX-26550000-26550000
chr5-72650000-72650000-chr5-73550000-73550000	chr3-25450000-25450000-chr3-23700000-23700000	chr14-38350000-38350000-chr14-36400000-36400000
chr8-109800000-109800000-chr8-109500000-109500000	chr9-52950000-52950000-chr9-51850000-51850000	chr14-83100000-83100000-chr14-81950000-81950000
chr4-117250000-117250000-chr4-116000000-116000000	chr6-138900000-138900000-chr6-138050000-138050000	chr7-41350000-41350000-chr7-40050000-40050000
chr8-9700000-9700000-chr8-10600000-10600000	chr1-172150000-172150000-chr1-173400000-173400000	chr15-24600000-24600000-chr15-24250000-24250000
chr12-89700000-89700000-chr12-89300000-89300000	chr18-63050000-63050000-chr18-63700000-63700000	chr5-57350000-57350000-chr5-56850000-56850000
chr3-155050000-155050000-chr3-154750000-154750000	chr18-70200000-70200000-chr18-72050000-72050000	chrY-44850000-44850000-chrY-45750000-45750000
chr11-59050000-59050000-chr11-60200000-60200000	chr5-121150000-121150000-chr5-119900000-119900000	chr3-43250000-43250000-chr3-41800000-41800000
chr9-95750000-95750000-chr9-96050000-96050000	chr7-27000000-27000000-chr7-25650000-25650000	chr8-43400000-43400000-chr8-42150000-42150000
chr14-16450000-16450000-chr14-15400000-15400000	chr1-107950000-107950000-chr1-107650000-107650000	chr17-60100000-60100000-chr17-58800000-58800000
chr11-60200000-60200000-chr11-58900000-58900000	chr8-22800000-22800000-chr8-23550000-23550000	chr2-12750000-12750000-chr2-13900000-13900000
chr10-63150000-63150000-chr10-61300000-61300000	chr9-61600000-61600000-chr9-60850000-60850000	chr19-53500000-53500000-chr19-52900000-52900000
chr4-95850000-95850000-chr4-94650000-94650000	chr1-96200000-96200000-chr1-95600000-95600000	chr18-18150000-18150000-chr18-17700000-17700000
chr5-35800000-35800000-chr5-34400000-34400000	chr14-59250000-59250000-chr14-60100000-60100000	chr17-18850000-18850000-chr17-20200000-20200000
chr2-120150000-120150000-chr2-119350000-119350000	chr7-135550000-135550000-chr7-136450000-136450000	chr9-12800000-12800000-chr9-13600000-13600000
chr8-41250000-41250000-chr8-41900000-41900000	chr17-12650000-12650000-chr17-13350000-13350000	chr1-24600000-24600000-chr1-23650000-23650000
chr19-23900000-23900000-chr19-24150000-24150000	chr7-82950000-82950000-chr7-80950000-80950000	chr16-87800000-87800000-chr16-86700000-86700000
chr17-48950000-48950000-chr17-48250000-48250000	chr9-44550000-44550000-chr9-43750000-43750000	chr1-112450000-112450000-chr1-111400000-111400000
chr14-33150000-33150000-chr14-32900000-32900000	chr8-18650000-18650000-chr8-17700000-17700000	chr6-129950000-129950000-chr6-130500000-130500000
chr3-67350000-67350000-chr3-67950000-67950000	chr9-41250000-41250000-chr9-42000000-42000000	chrY-37750000-37750000-chrY-39400000-39400000
chr5-96700000-96700000-chr5-96150000-96150000	chrX-76600000-76600000-chrX-75950000-75950000	chrX-123850000-123850000-chrX-124100000-124100000
chr1-10350000-10350000-chr1-11050000-11050000	chr13-21150000-21150000-chr13-20200000-20200000	chr5-90750000-90750000-chr5-91100000-91100000
chrX-139350000-139350000-chrX-140000000-140000000	chr4-24750000-24750000-chr4-23750000-23750000	chrY-13600000-13600000-chrY-14300000-14300000
chr6-45900000-45900000-chr6-45300000-45300000	chr5-117200000-117200000-chr5-119000000-119000000	chrX-89700000-89700000-chrX-88850000-88850000
chr16-12100000-12100000-chr16-11200000-11200000	chr12-77450000-77450000-chr12-78000000-78000000	chr2-125150000-125150000-chr2-127850000-127850000
chr9-56850000-56850000-chr9-56250000-56250000	chr9-95100000-95100000-chr9-97250000-97250000	chr8-96250000-96250000-chr8-97200000-97200000
chr10-63950000-63950000-chr10-64800000-64800000	chr18-67350000-67350000-chr18-66350000-66350000	chr14-76750000-76750000-chr14-74450000-74450000
