GG	GN	NN
chr6-57600000-57600000-chr6-56900000-56900000	chr11-33000000-33000000-chr11-33800000-33800000	chr10-125200000-125200000-chr10-126800000-126800000
chr14-65200000-65200000-chr14-65750000-65750000	chr13-103750000-103750000-chr13-107400000-107400000	chr11-15150000-15150000-chr11-14500000-14500000
chr17-8700000-8700000-chr17-10250000-10250000	chrX-165600000-165600000-chrX-165200000-165200000	chr11-92700000-92700000-chr11-93700000-93700000
chr9-118100000-118100000-chr9-116800000-116800000	chr13-91550000-91550000-chr13-90550000-90550000	chr2-74800000-74800000-chr2-73250000-73250000
chr17-28350000-28350000-chr17-29250000-29250000	chr1-154600000-154600000-chr1-153350000-153350000	chr18-13650000-13650000-chr18-15350000-15350000
chr13-76500000-76500000-chr13-78200000-78200000	chr5-101950000-101950000-chr5-102400000-102400000	chr8-53250000-53250000-chr8-51050000-51050000
chr18-58150000-58150000-chr18-58850000-58850000	chr11-49700000-49700000-chr11-48300000-48300000	chr18-54550000-54550000-chr18-55600000-55600000
chr18-43250000-43250000-chr18-44800000-44800000	chr13-112350000-112350000-chr13-111850000-111850000	chr1-141300000-141300000-chr1-143050000-143050000
chr16-17350000-17350000-chr16-18150000-18150000	chr15-86400000-86400000-chr15-84550000-84550000	chr12-67450000-67450000-chr12-66400000-66400000
chr9-123500000-123500000-chr9-122800000-122800000	chr3-141300000-141300000-chr3-142550000-142550000	chr9-61450000-61450000-chr9-63100000-63100000
chr3-139250000-139250000-chr3-138050000-138050000	chr4-146150000-146150000-chr4-146400000-146400000	chr15-19750000-19750000-chr15-20300000-20300000
chr4-77550000-77550000-chr4-77100000-77100000	chr1-56100000-56100000-chr1-54900000-54900000	chr15-42850000-42850000-chr15-43200000-43200000
chr2-54550000-54550000-chr2-52950000-52950000	chr6-23900000-23900000-chr6-22200000-22200000	chr7-136800000-136800000-chr7-136100000-136100000
chr8-111300000-111300000-chr8-111900000-111900000	chr10-9300000-9300000-chr10-8250000-8250000	chr11-25050000-25050000-chr11-25450000-25450000
chr4-43550000-43550000-chr4-42350000-42350000	chr14-116350000-116350000-chr14-114750000-114750000	chr15-3700000-3700000-chr15-2800000-2800000
chr7-56350000-56350000-chr7-57650000-57650000	chr3-95500000-95500000-chr3-94900000-94900000	chr13-38600000-38600000-chr13-39800000-39800000
chr5-14750000-14750000-chr5-16000000-16000000	chr9-113700000-113700000-chr9-114250000-114250000	chr3-38100000-38100000-chr3-39850000-39850000
chr5-25400000-25400000-chr5-23650000-23650000	chr12-74400000-74400000-chr12-73100000-73100000	chr12-19050000-19050000-chr12-17650000-17650000
chr1-130700000-130700000-chr1-130150000-130150000	chr10-21450000-21450000-chr10-20700000-20700000	chr13-84700000-84700000-chr13-82100000-82100000
chr2-153150000-153150000-chr2-152250000-152250000	chr19-56200000-56200000-chr19-54050000-54050000	chr2-115300000-115300000-chr2-114800000-114800000
chr1-135050000-135050000-chr1-131650000-131650000	chr8-107200000-107200000-chr8-105950000-105950000	chr4-50600000-50600000-chr4-52550000-52550000
chr8-80700000-80700000-chr8-79650000-79650000	chr9-9700000-9700000-chr9-7900000-7900000	chrY-45700000-45700000-chrY-46000000-46000000
chr19-5250000-5250000-chr19-5700000-5700000	chr15-4350000-4350000-chr15-3300000-3300000	chr15-29000000-29000000-chr15-26300000-26300000
chr4-151350000-151350000-chr4-150600000-150600000	chr13-35700000-35700000-chr13-34350000-34350000	chr8-87050000-87050000-chr8-86200000-86200000
chr7-82550000-82550000-chr7-81250000-81250000	chr2-88800000-88800000-chr2-87250000-87250000	chr12-65650000-65650000-chr12-63650000-63650000
chr9-104300000-104300000-chr9-103700000-103700000	chr6-8350000-8350000-chr6-6550000-6550000	chr18-52200000-52200000-chr18-53000000-53000000
chr1-38200000-38200000-chr1-39700000-39700000	chr19-54800000-54800000-chr19-55500000-55500000	chr12-24700000-24700000-chr12-26000000-26000000
chr15-26650000-26650000-chr15-26550000-26550000	chr1-158100000-158100000-chr1-158750000-158750000	chr10-65050000-65050000-chr10-66600000-66600000
chr10-80500000-80500000-chr10-79700000-79700000	chr15-77150000-77150000-chr15-76150000-76150000	chr17-73300000-73300000-chr17-72750000-72750000
chr13-112350000-112350000-chr13-112950000-112950000	chr7-99000000-99000000-chr7-98550000-98550000	chr17-16800000-16800000-chr17-15900000-15900000
chr4-33400000-33400000-chr4-32800000-32800000	chr17-87400000-87400000-chr17-89950000-89950000	chrY-14000000-14000000-chrY-13100000-13100000
chr2-42150000-42150000-chr2-44050000-44050000	chr7-73000000-73000000-chr7-75150000-75150000	chr16-3200000-3200000-chr16-4450000-4450000
chr4-154550000-154550000-chr4-152050000-152050000	chr4-133250000-133250000-chr4-134050000-134050000	chr13-800000-800000-chr13-300000-300000
chr16-42800000-42800000-chr16-43500000-43500000	chr4-53100000-53100000-chr4-53950000-53950000	chr2-86350000-86350000-chr2-88200000-88200000
chr4-59850000-59850000-chr4-58200000-58200000	chrX-85050000-85050000-chrX-86000000-86000000	chr8-90700000-90700000-chr8-89650000-89650000
chr10-128000000-128000000-chr10-126900000-126900000	chr1-130450000-130450000-chr1-130250000-130250000	chrY-38300000-38300000-chrY-39500000-39500000
chr2-65500000-65500000-chr2-65500000-65500000	chr2-1900000-1900000-chr2-5150000-5150000	chr6-850000-850000-chr6-2250000-2250000
chr5-28400000-28400000-chr5-27650000-27650000	chr7-87950000-87950000-chr7-89000000-89000000	chrX-22350000-22350000-chrX-23650000-23650000
chr13-76800000-76800000-chr13-78150000-78150000	chr4-78850000-78850000-chr4-78200000-78200000	chr14-8000000-8000000-chr14-9150000-9150000
chr4-128200000-128200000-chr4-126500000-126500000	chr17-3200000-3200000-chr17-4150000-4150000	chr19-54150000-54150000-chr19-54300000-54300000
chr9-59000000-59000000-chr9-59800000-59800000	chrX-108900000-108900000-chrX-107100000-107100000	chrY-32650000-32650000-chrY-30300000-30300000
chr10-49500000-49500000-chr10-50850000-50850000	chr3-100550000-100550000-chr3-101100000-101100000	chr2-21850000-21850000-chr2-19450000-19450000
chr16-96750000-96750000-chr16-95200000-95200000	chr1-189600000-189600000-chr1-190150000-190150000	chr15-13300000-13300000-chr15-13300000-13300000
chr10-122850000-122850000-chr10-121800000-121800000	chr6-111050000-111050000-chr6-112400000-112400000	chr18-70200000-70200000-chr18-68600000-68600000
chr5-24350000-24350000-chr5-23150000-23150000	chr9-48350000-48350000-chr9-49350000-49350000	chr5-126500000-126500000-chr5-126000000-126000000
chr3-107100000-107100000-chr3-108500000-108500000	chr8-103400000-103400000-chr8-104550000-104550000	chr5-91200000-91200000-chr5-89900000-89900000
chr2-128350000-128350000-chr2-127750000-127750000	chr7-40250000-40250000-chr7-41450000-41450000	chr8-96450000-96450000-chr8-96700000-96700000
chr15-36600000-36600000-chr15-35400000-35400000	chr6-143200000-143200000-chr6-141150000-141150000	chr1-16850000-16850000-chr1-13550000-13550000
chr15-99650000-99650000-chr15-99300000-99300000	chr2-87650000-87650000-chr2-86850000-86850000	chr14-87800000-87800000-chr14-87800000-87800000
chr2-155300000-155300000-chr2-154550000-154550000	chr7-61050000-61050000-chr7-59800000-59800000	chr15-53950000-53950000-chr15-54500000-54500000
chr10-26000000-26000000-chr10-27500000-27500000	chr16-94950000-94950000-chr16-96550000-96550000	chr5-62450000-62450000-chr5-62050000-62050000
chr6-85200000-85200000-chr6-86850000-86850000	chr9-28800000-28800000-chr9-25200000-25200000	chrY-35650000-35650000-chrY-34750000-34750000
chr19-34950000-34950000-chr19-33350000-33350000	chrX-60250000-60250000-chrX-59050000-59050000	chr13-84600000-84600000-chr13-85650000-85650000
chr11-104300000-104300000-chr11-103000000-103000000	chr4-62550000-62550000-chr4-58800000-58800000	chr10-101100000-101100000-chr10-102700000-102700000
chr9-24300000-24300000-chr9-22650000-22650000	chr2-85350000-85350000-chr2-85950000-85950000	chr14-100400000-100400000-chr14-101250000-101250000
chr3-37350000-37350000-chr3-36050000-36050000	chr11-110750000-110750000-chr11-110200000-110200000	chr13-115950000-115950000-chr13-114500000-114500000
chr1-155200000-155200000-chr1-155950000-155950000	chr13-113850000-113850000-chr13-115800000-115800000	chr16-12400000-12400000-chr16-11800000-11800000
chr11-68700000-68700000-chr11-69950000-69950000	chr9-79450000-79450000-chr9-81550000-81550000	chr4-7800000-7800000-chr4-7000000-7000000
chr1-138850000-138850000-chr1-140350000-140350000	chr7-56100000-56100000-chr7-55550000-55550000	chrX-91400000-91400000-chrX-90750000-90750000
chr10-10700000-10700000-chr10-8300000-8300000	chr9-54350000-54350000-chr9-55850000-55850000	chr7-6550000-6550000-chr7-5700000-5700000
chr16-4400000-4400000-chr16-5050000-5050000	chr1-12650000-12650000-chr1-11850000-11850000	chr12-48600000-48600000-chr12-47350000-47350000
chr12-104850000-104850000-chr12-102900000-102900000	chr7-83400000-83400000-chr7-84300000-84300000	chr19-24650000-24650000-chr19-23050000-23050000
chr7-76400000-76400000-chr7-75150000-75150000	chr18-4050000-4050000-chr18-4650000-4650000	chr6-88950000-88950000-chr6-88450000-88450000
chr1-36850000-36850000-chr1-37800000-37800000	chr8-48500000-48500000-chr8-49450000-49450000	chr14-25400000-25400000-chr14-26850000-26850000
chr8-70100000-70100000-chr8-68500000-68500000	chrX-166400000-166400000-chrX-166750000-166750000	chr3-137200000-137200000-chr3-135950000-135950000
chr8-113750000-113750000-chr8-112650000-112650000	chr13-24950000-24950000-chr13-24000000-24000000	chrX-126800000-126800000-chrX-126300000-126300000
chr13-109500000-109500000-chr13-108150000-108150000	chr15-96950000-96950000-chr15-96400000-96400000	chr5-49600000-49600000-chr5-51700000-51700000
chr4-119350000-119350000-chr4-118450000-118450000	chr6-115850000-115850000-chr6-116600000-116600000	chr7-120100000-120100000-chr7-119350000-119350000
chr1-21000000-21000000-chr1-20150000-20150000	chr1-168600000-168600000-chr1-166450000-166450000	chr1-3800000-3800000-chr1-1700000-1700000
chr4-134650000-134650000-chr4-135550000-135550000	chr4-121150000-121150000-chr4-124100000-124100000	chrX-42450000-42450000-chrX-43500000-43500000
chr5-76600000-76600000-chr5-77300000-77300000	chr6-114550000-114550000-chr6-113800000-113800000	chr3-110500000-110500000-chr3-106600000-106600000
chr6-52900000-52900000-chr6-54100000-54100000	chr17-83450000-83450000-chr17-82850000-82850000	chr6-138350000-138350000-chr6-137200000-137200000
chr10-58450000-58450000-chr10-59500000-59500000	chr11-58050000-58050000-chr11-56150000-56150000	chr3-147600000-147600000-chr3-146200000-146200000
chr7-130900000-130900000-chr7-131150000-131150000	chr8-124100000-124100000-chr8-124700000-124700000	chr10-49800000-49800000-chr10-48300000-48300000
chr9-107600000-107600000-chr9-105950000-105950000	chr14-103700000-103700000-chr14-102300000-102300000	chrY-43000000-43000000-chrY-40950000-40950000
chr16-92700000-92700000-chr16-94000000-94000000	chr6-85350000-85350000-chr6-84250000-84250000	chr7-52700000-52700000-chr7-54600000-54600000
chr2-42600000-42600000-chr2-42600000-42600000	chr1-81350000-81350000-chr1-80200000-80200000	chr4-68500000-68500000-chr4-69850000-69850000
chr12-71350000-71350000-chr12-70900000-70900000	chr11-111000000-111000000-chr11-110000000-110000000	chr11-91850000-91850000-chr11-90750000-90750000
chr19-41750000-41750000-chr19-41350000-41350000	chr3-142700000-142700000-chr3-141050000-141050000	chrY-89550000-89550000-chrY-88850000-88850000
chr11-70600000-70600000-chr11-69850000-69850000	chr12-72450000-72450000-chr12-70700000-70700000	chr13-30300000-30300000-chr13-31500000-31500000
chr13-64100000-64100000-chr13-64100000-64100000	chr5-35650000-35650000-chr5-34250000-34250000	chrY-79950000-79950000-chrY-81250000-81250000
chr4-151250000-151250000-chr4-150300000-150300000	chr12-8950000-8950000-chr12-10100000-10100000	chrX-61650000-61650000-chrX-61100000-61100000
chr7-112900000-112900000-chr7-112100000-112100000	chr13-46900000-46900000-chr13-45200000-45200000	chr5-78800000-78800000-chr5-79950000-79950000
chr7-8150000-8150000-chr7-7300000-7300000	chr14-99500000-99500000-chr14-100350000-100350000	chr4-75450000-75450000-chr4-74600000-74600000
chr15-37650000-37650000-chr15-36100000-36100000	chr1-15550000-15550000-chr1-14550000-14550000	chr4-152850000-152850000-chr4-153550000-153550000
chr4-76800000-76800000-chr4-77600000-77600000	chr8-122900000-122900000-chr8-122200000-122200000	chr16-95650000-95650000-chr16-96100000-96100000
chr15-23300000-23300000-chr15-25900000-25900000	chr7-54900000-54900000-chr7-53600000-53600000	chr7-74850000-74850000-chr7-72900000-72900000
chr3-89100000-89100000-chr3-90500000-90500000	chr15-78400000-78400000-chr15-78650000-78650000	chr10-22850000-22850000-chr10-19650000-19650000
chr12-84700000-84700000-chr12-83900000-83900000	chr5-88200000-88200000-chr5-89100000-89100000	chr15-43750000-43750000-chr15-41900000-41900000
chr9-22550000-22550000-chr9-21450000-21450000	chr10-117250000-117250000-chr10-119200000-119200000	chr13-96350000-96350000-chr13-98300000-98300000
chr1-52200000-52200000-chr1-51750000-51750000	chr1-19000000-19000000-chr1-20150000-20150000	chr8-37100000-37100000-chr8-37400000-37400000
chr15-83800000-83800000-chr15-84200000-84200000	chr3-94450000-94450000-chr3-92450000-92450000	chr5-75700000-75700000-chr5-76800000-76800000
chr2-27200000-27200000-chr2-26000000-26000000	chr15-40550000-40550000-chr15-38950000-38950000	chr14-44400000-44400000-chr14-45850000-45850000
chr15-83300000-83300000-chr15-81750000-81750000	chr1-192150000-192150000-chr1-191850000-191850000	chr6-104400000-104400000-chr6-103200000-103200000
chr3-55300000-55300000-chr3-56050000-56050000	chr4-46350000-46350000-chr4-48650000-48650000	chr1-122050000-122050000-chr1-123250000-123250000
chr7-29500000-29500000-chr7-27400000-27400000	chr17-5450000-5450000-chr17-5000000-5000000	chr3-85450000-85450000-chr3-86050000-86050000
chr15-76950000-76950000-chr15-76300000-76300000	chr8-105000000-105000000-chr8-103350000-103350000	chr18-27600000-27600000-chr18-29250000-29250000
chr9-72600000-72600000-chr9-73050000-73050000	chr13-65100000-65100000-chr13-65900000-65900000	chr3-76050000-76050000-chr3-77250000-77250000
chr11-78650000-78650000-chr11-81300000-81300000	chr1-81550000-81550000-chr1-82500000-82500000	chr2-137800000-137800000-chr2-137150000-137150000
chr14-47650000-47650000-chr14-46950000-46950000	chr13-49550000-49550000-chr13-48750000-48750000	chrX-79100000-79100000-chrX-79950000-79950000
chr2-33000000-33000000-chr2-32150000-32150000	chr5-76150000-76150000-chr5-77800000-77800000	chr14-80050000-80050000-chr14-78150000-78150000
chr7-111750000-111750000-chr7-112750000-112750000	chr12-88250000-88250000-chr12-86750000-86750000	chr1-89950000-89950000-chr1-89950000-89950000
chr19-24200000-24200000-chr19-23350000-23350000	chr15-5050000-5050000-chr15-4350000-4350000	chrX-62100000-62100000-chrX-65250000-65250000
chr2-22900000-22900000-chr2-22300000-22300000	chr7-85000000-85000000-chr7-84450000-84450000	chr5-78350000-78350000-chr5-79550000-79550000
chr5-128950000-128950000-chr5-129900000-129900000	chr6-25800000-25800000-chr6-26650000-26650000	chr8-73500000-73500000-chr8-74900000-74900000
chr6-86650000-86650000-chr6-86950000-86950000	chr16-36750000-36750000-chr16-37700000-37700000	chr5-1500000-1500000-chr5-2300000-2300000
chr11-97450000-97450000-chr11-99050000-99050000	chr12-37750000-37750000-chr12-36500000-36500000	chr14-107950000-107950000-chr14-111450000-111450000
chr6-32350000-32350000-chr6-32900000-32900000	chr13-88300000-88300000-chr13-89000000-89000000	chr16-54100000-54100000-chr16-53150000-53150000
chr1-20350000-20350000-chr1-21000000-21000000	chr1-82250000-82250000-chr1-79900000-79900000	chr10-24450000-24450000-chr10-23550000-23550000
chr11-33650000-33650000-chr11-34250000-34250000	chr14-37600000-37600000-chr14-35550000-35550000	chrY-38550000-38550000-chrY-39550000-39550000
chr4-103300000-103300000-chr4-103100000-103100000	chr9-117050000-117050000-chr9-116400000-116400000	chr1-77750000-77750000-chr1-78550000-78550000
chr19-43100000-43100000-chr19-40600000-40600000	chr6-15200000-15200000-chr6-16350000-16350000	chr1-111600000-111600000-chr1-109400000-109400000
chr11-58450000-58450000-chr11-58800000-58800000	chr14-40500000-40500000-chr14-38450000-38450000	chr3-137100000-137100000-chr3-136400000-136400000
chr5-71050000-71050000-chr5-71850000-71850000	chr3-146900000-146900000-chr3-147700000-147700000	chr16-900000-900000-chr16-100000-100000
chr19-55100000-55100000-chr19-58000000-58000000	chr9-120850000-120850000-chr9-121850000-121850000	chrX-69900000-69900000-chrX-71000000-71000000
chr19-47750000-47750000-chr19-46700000-46700000	chr17-57800000-57800000-chr17-58750000-58750000	chr9-104000000-104000000-chr9-102800000-102800000
chr17-50550000-50550000-chr17-49800000-49800000	chr15-85150000-85150000-chr15-86050000-86050000	chrX-33250000-33250000-chrX-35100000-35100000
chr15-75950000-75950000-chr15-76800000-76800000	chr1-5100000-5100000-chr1-4050000-4050000	chr5-54500000-54500000-chr5-52950000-52950000
chr1-159250000-159250000-chr1-159800000-159800000	chrX-84950000-84950000-chrX-86500000-86500000	chr6-25400000-25400000-chr6-26400000-26400000
chr19-36450000-36450000-chr19-34600000-34600000	chr1-40350000-40350000-chr1-41750000-41750000	chr10-46100000-46100000-chr10-46800000-46800000
chr9-60000000-60000000-chr9-58900000-58900000	chr2-83000000-83000000-chr2-83800000-83800000	chr4-85800000-85800000-chr4-84000000-84000000
chr19-48250000-48250000-chr19-46550000-46550000	chr19-43650000-43650000-chr19-42950000-42950000	chr5-13350000-13350000-chr5-12350000-12350000
chr3-55500000-55500000-chr3-56100000-56100000	chr14-76300000-76300000-chr14-74750000-74750000	chr6-112100000-112100000-chr6-112700000-112700000
chr7-24300000-24300000-chr7-24750000-24750000	chr18-13500000-13500000-chr18-15650000-15650000	chrX-37400000-37400000-chrX-36650000-36650000
chr8-91050000-91050000-chr8-91300000-91300000	chr15-92050000-92050000-chr15-90200000-90200000	chr13-16450000-16450000-chr13-15050000-15050000
chr14-77450000-77450000-chr14-78650000-78650000	chrX-136900000-136900000-chrX-134300000-134300000	chr17-61350000-61350000-chr17-59700000-59700000
chr18-71900000-71900000-chr18-70050000-70050000	chr3-84650000-84650000-chr3-83950000-83950000	chr1-49700000-49700000-chr1-51200000-51200000
chr14-118650000-118650000-chr14-120350000-120350000	chr16-2550000-2550000-chr16-4550000-4550000	chr1-115200000-115200000-chr1-114050000-114050000
chr12-104150000-104150000-chr12-105350000-105350000	chr6-19850000-19850000-chr6-21450000-21450000	chr2-63800000-63800000-chr2-62000000-62000000
chr1-135300000-135300000-chr1-136700000-136700000	chr15-80750000-80750000-chr15-79850000-79850000	chr3-58000000-58000000-chr3-59400000-59400000
chr18-12200000-12200000-chr18-12700000-12700000	chr1-128000000-128000000-chr1-129000000-129000000	chr14-107650000-107650000-chr14-109350000-109350000
chr9-59950000-59950000-chr9-58950000-58950000	chr13-25450000-25450000-chr13-24700000-24700000	chr11-93800000-93800000-chr11-92950000-92950000
chr10-24250000-24250000-chr10-24900000-24900000	chr1-5450000-5450000-chr1-6600000-6600000	chr3-128800000-128800000-chr3-127900000-127900000
chr1-87650000-87650000-chr1-87350000-87350000	chr3-57950000-57950000-chr3-55950000-55950000	chr4-58700000-58700000-chr4-57450000-57450000
chr18-35200000-35200000-chr18-33200000-33200000	chr10-83450000-83450000-chr10-82850000-82850000	chr15-42050000-42050000-chr15-40600000-40600000
chr19-57000000-57000000-chr19-58250000-58250000	chr3-71050000-71050000-chr3-69700000-69700000	chr7-125550000-125550000-chr7-127650000-127650000
chr5-136800000-136800000-chr5-137400000-137400000	chr18-11600000-11600000-chr18-10000000-10000000	chr13-47550000-47550000-chr13-47800000-47800000
chr3-27150000-27150000-chr3-28700000-28700000	chr14-3750000-3750000-chr14-4250000-4250000	chr14-83850000-83850000-chr14-83150000-83150000
chr16-74400000-74400000-chr16-74900000-74900000	chr18-60200000-60200000-chr18-59250000-59250000	chr2-99900000-99900000-chr2-100900000-100900000
chr5-44800000-44800000-chr5-44050000-44050000	chr7-131350000-131350000-chr7-130050000-130050000	chr2-66950000-66950000-chr2-66050000-66050000
chr4-116800000-116800000-chr4-115750000-115750000	chr8-120150000-120150000-chr8-121300000-121300000	chr11-2050000-2050000-chr11-850000-850000
chr7-98100000-98100000-chr7-98900000-98900000	chr1-178750000-178750000-chr1-179650000-179650000	chr10-38450000-38450000-chr10-39250000-39250000
chr11-68200000-68200000-chr11-69350000-69350000	chr2-101650000-101650000-chr2-102650000-102650000	chr12-8100000-8100000-chr12-7200000-7200000
chr6-92100000-92100000-chr6-94500000-94500000	chr10-73250000-73250000-chr10-74350000-74350000	chr3-47600000-47600000-chr3-48100000-48100000
chr18-38600000-38600000-chr18-38200000-38200000	chrX-137150000-137150000-chrX-138200000-138200000	chr6-1000000-1000000-chr6-1500000-1500000
chr7-128250000-128250000-chr7-127600000-127600000	chr13-34000000-34000000-chr13-32600000-32600000	chr5-16550000-16550000-chr5-15900000-15900000
chr2-34800000-34800000-chr2-36150000-36150000	chr12-81800000-81800000-chr12-82450000-82450000	chr17-7150000-7150000-chr17-9600000-9600000
chr9-109400000-109400000-chr9-111150000-111150000	chr1-35300000-35300000-chr1-34200000-34200000	chr18-200000-200000-chr18-3450000-3450000
chr18-5750000-5750000-chr18-4350000-4350000	chr16-29900000-29900000-chr16-28550000-28550000	chr14-73700000-73700000-chr14-72800000-72800000
chr11-107400000-107400000-chr11-108250000-108250000	chr14-120800000-120800000-chr14-119600000-119600000	chr1-31000000-31000000-chr1-31900000-31900000
chr5-144950000-144950000-chr5-144750000-144750000	chr6-119500000-119500000-chr6-120650000-120650000	chr13-66700000-66700000-chr13-68100000-68100000
chrX-138650000-138650000-chrX-139250000-139250000	chr1-71750000-71750000-chr1-72600000-72600000	chr3-48400000-48400000-chr3-47900000-47900000
chr7-114100000-114100000-chr7-112750000-112750000	chr3-124000000-124000000-chr3-121450000-121450000	chr12-107650000-107650000-chr12-108050000-108050000
chr2-146400000-146400000-chr2-147250000-147250000	chr5-129300000-129300000-chr5-129800000-129800000	chr4-153800000-153800000-chr4-154950000-154950000
chr17-30600000-30600000-chr17-31950000-31950000	chr4-153900000-153900000-chr4-152200000-152200000	chr12-25550000-25550000-chr12-26050000-26050000
chr12-31950000-31950000-chr12-32950000-32950000	chr18-44650000-44650000-chr18-43850000-43850000	chr5-68750000-68750000-chr5-69450000-69450000
chr12-4300000-4300000-chr12-5200000-5200000	chr17-42700000-42700000-chr17-43800000-43800000	chr14-108350000-108350000-chr14-108800000-108800000
chr9-117200000-117200000-chr9-118550000-118550000	chr3-4450000-4450000-chr3-5300000-5300000	chrY-37750000-37750000-chrY-38600000-38600000
chrX-20550000-20550000-chrX-20100000-20100000	chr11-116450000-116450000-chr11-118950000-118950000	chrX-146450000-146450000-chrX-145500000-145500000
