GG	GN	NN
chr9-41100000-41100000-chr9-40050000-40050000	chr4-42300000-42300000-chr4-41850000-41850000	chrY-62100000-62100000-chrY-63650000-63650000
chr4-130550000-130550000-chr4-130800000-130800000	chrX-51300000-51300000-chrX-52100000-52100000	chr8-100250000-100250000-chr8-102200000-102200000
chr2-14750000-14750000-chr2-16550000-16550000	chr6-20800000-20800000-chr6-22250000-22250000	chr3-97450000-97450000-chr3-98000000-98000000
chr14-115300000-115300000-chr14-116450000-116450000	chr4-130000000-130000000-chr4-132300000-132300000	chrX-146100000-146100000-chrX-146900000-146900000
chr4-149950000-149950000-chr4-148850000-148850000	chr9-85400000-85400000-chr9-84050000-84050000	chr8-96050000-96050000-chr8-96750000-96750000
chr4-137700000-137700000-chr4-138800000-138800000	chr4-3600000-3600000-chr4-2650000-2650000	chr3-98900000-98900000-chr3-100750000-100750000
chr1-13350000-13350000-chr1-16100000-16100000	chr15-77550000-77550000-chr15-77950000-77950000	chr5-57000000-57000000-chr5-56250000-56250000
chr11-36200000-36200000-chr11-35250000-35250000	chrX-112350000-112350000-chrX-111200000-111200000	chr10-9250000-9250000-chr10-10250000-10250000
chr17-74600000-74600000-chr17-75450000-75450000	chr1-35850000-35850000-chr1-36400000-36400000	chr11-23550000-23550000-chr11-24600000-24600000
chr6-85600000-85600000-chr6-83250000-83250000	chr16-52250000-52250000-chr16-53250000-53250000	chr6-58550000-58550000-chr6-59700000-59700000
chr6-54050000-54050000-chr6-55250000-55250000	chr2-139250000-139250000-chr2-140150000-140150000	chr9-23750000-23750000-chr9-23750000-23750000
chr6-64450000-64450000-chr6-63300000-63300000	chrX-165850000-165850000-chrX-164450000-164450000	chrX-2700000-2700000-chrX-1750000-1750000
chr5-65450000-65450000-chr5-66300000-66300000	chr5-114550000-114550000-chr5-113650000-113650000	chr7-8000000-8000000-chr7-9400000-9400000
chr10-32700000-32700000-chr10-33300000-33300000	chr1-37100000-37100000-chr1-36600000-36600000	chr11-92900000-92900000-chr11-91300000-91300000
chr6-143150000-143150000-chr6-144050000-144050000	chr1-12650000-12650000-chr1-11500000-11500000	chr8-90550000-90550000-chr8-91750000-91750000
chr8-94550000-94550000-chr8-93500000-93500000	chr7-132900000-132900000-chr7-131200000-131200000	chr2-87200000-87200000-chr2-84900000-84900000
chr13-106950000-106950000-chr13-108950000-108950000	chr1-63650000-63650000-chr1-62950000-62950000	chrX-66100000-66100000-chrX-65300000-65300000
chr12-116950000-116950000-chr12-117900000-117900000	chr7-135050000-135050000-chr7-136250000-136250000	chr12-11000000-11000000-chr12-9100000-9100000
chr10-32250000-32250000-chr10-33400000-33400000	chrX-146250000-146250000-chrX-144600000-144600000	chr6-146700000-146700000-chr6-145850000-145850000
chr1-158600000-158600000-chr1-160650000-160650000	chr15-97950000-97950000-chr15-98850000-98850000	chr8-43200000-43200000-chr8-44050000-44050000
chr6-83500000-83500000-chr6-84800000-84800000	chr8-20350000-20350000-chr8-19450000-19450000	chrY-44450000-44450000-chrY-43900000-43900000
chr15-4750000-4750000-chr15-4100000-4100000	chr14-53700000-53700000-chr14-54950000-54950000	chrX-44800000-44800000-chrX-45650000-45650000
chr9-122850000-122850000-chr9-123400000-123400000	chr5-54100000-54100000-chr5-52250000-52250000	chr1-36000000-36000000-chr1-36300000-36300000
chr5-122400000-122400000-chr5-123000000-123000000	chr19-34550000-34550000-chr19-33100000-33100000	chr2-67700000-67700000-chr2-68500000-68500000
chr3-29300000-29300000-chr3-31100000-31100000	chr7-41750000-41750000-chr7-40900000-40900000	chrY-45250000-45250000-chrY-46450000-46450000
chr10-5550000-5550000-chr10-4950000-4950000	chr12-17300000-17300000-chr12-15600000-15600000	chr4-144200000-144200000-chr4-145350000-145350000
chr5-137900000-137900000-chr5-136750000-136750000	chr10-34500000-34500000-chr10-36000000-36000000	chr3-99250000-99250000-chr3-98600000-98600000
chr1-134550000-134550000-chr1-135400000-135400000	chr6-61850000-61850000-chr6-62400000-62400000	chr10-48650000-48650000-chr10-48050000-48050000
chr1-38950000-38950000-chr1-39400000-39400000	chr10-97800000-97800000-chr10-97400000-97400000	chr2-167400000-167400000-chr2-167900000-167900000
chr6-121250000-121250000-chr6-120400000-120400000	chr9-110800000-110800000-chr9-112800000-112800000	chr1-111800000-111800000-chr1-112800000-112800000
chr14-115400000-115400000-chr14-116100000-116100000	chr4-62500000-62500000-chr4-63650000-63650000	chr11-5500000-5500000-chr11-5500000-5500000
chr1-160600000-160600000-chr1-161050000-161050000	chr4-63600000-63600000-chr4-61550000-61550000	chr1-76050000-76050000-chr1-76900000-76900000
chr10-20550000-20550000-chr10-21350000-21350000	chr7-104450000-104450000-chr7-104650000-104650000	chr10-105850000-105850000-chr10-106400000-106400000
chr5-131700000-131700000-chr5-132500000-132500000	chr7-117200000-117200000-chr7-120350000-120350000	chr2-89050000-89050000-chr2-89700000-89700000
chr8-115050000-115050000-chr8-114300000-114300000	chr5-89600000-89600000-chr5-90250000-90250000	chrX-31950000-31950000-chrX-31300000-31300000
chr6-114200000-114200000-chr6-113600000-113600000	chr4-61300000-61300000-chr4-59150000-59150000	chr8-86950000-86950000-chr8-86250000-86250000
chr11-26400000-26400000-chr11-28500000-28500000	chr1-21600000-21600000-chr1-22250000-22250000	chr6-68350000-68350000-chr6-69050000-69050000
chr13-42150000-42150000-chr13-41050000-41050000	chr7-4100000-4100000-chr7-5000000-5000000	chr1-142450000-142450000-chr1-141550000-141550000
chr13-69000000-69000000-chr13-69600000-69600000	chr5-36600000-36600000-chr5-33800000-33800000	chrX-118800000-118800000-chrX-116800000-116800000
chr6-54200000-54200000-chr6-53650000-53650000	chr7-112150000-112150000-chr7-113450000-113450000	chr15-50150000-50150000-chr15-49200000-49200000
chr2-12950000-12950000-chr2-12200000-12200000	chr1-38450000-38450000-chr1-37200000-37200000	chr3-150800000-150800000-chr3-151600000-151600000
chr10-63400000-63400000-chr10-64150000-64150000	chr2-173650000-173650000-chr2-174800000-174800000	chr5-91350000-91350000-chr5-91800000-91800000
chr15-6500000-6500000-chr15-4750000-4750000	chr13-103700000-103700000-chr13-104900000-104900000	chr3-50350000-50350000-chr3-49600000-49600000
chr3-87250000-87250000-chr3-86600000-86600000	chr2-100100000-100100000-chr2-101700000-101700000	chr16-54200000-54200000-chr16-55600000-55600000
chr17-24700000-24700000-chr17-24300000-24300000	chr5-72350000-72350000-chr5-69650000-69650000	chr13-70350000-70350000-chr13-69850000-69850000
chr6-47950000-47950000-chr6-46150000-46150000	chr12-33300000-33300000-chr12-34300000-34300000	chrX-47450000-47450000-chrX-46700000-46700000
chr14-35250000-35250000-chr14-34550000-34550000	chr12-50950000-50950000-chr12-52150000-52150000	chr14-83450000-83450000-chr14-81650000-81650000
chr12-83650000-83650000-chr12-84450000-84450000	chr6-80150000-80150000-chr6-78750000-78750000	chr14-94700000-94700000-chr14-95400000-95400000
chr4-47400000-47400000-chr4-45300000-45300000	chr5-6150000-6150000-chr5-8900000-8900000	chr2-8300000-8300000-chr2-7450000-7450000
chr18-39500000-39500000-chr18-40500000-40500000	chr13-63100000-63100000-chr13-61900000-61900000	chr1-107150000-107150000-chr1-107650000-107650000
chr14-77850000-77850000-chr14-77100000-77100000	chr19-13100000-13100000-chr19-11600000-11600000	chr16-81750000-81750000-chr16-80250000-80250000
chr16-96200000-96200000-chr16-95550000-95550000	chr10-126750000-126750000-chr10-127500000-127500000	chr6-89250000-89250000-chr6-89700000-89700000
chr19-17200000-17200000-chr19-16650000-16650000	chr1-87550000-87550000-chr1-85500000-85500000	chr18-74150000-74150000-chr18-73000000-73000000
chr18-61900000-61900000-chr18-62600000-62600000	chr18-68400000-68400000-chr18-67550000-67550000	chr10-40950000-40950000-chr10-42150000-42150000
chr17-49450000-49450000-chr17-49900000-49900000	chr6-65400000-65400000-chr6-64950000-64950000	chr8-50850000-50850000-chr8-50000000-50000000
chr11-70650000-70650000-chr11-69150000-69150000	chr1-127000000-127000000-chr1-126100000-126100000	chr13-72650000-72650000-chr13-72150000-72150000
chr15-95400000-95400000-chr15-96450000-96450000	chrX-105150000-105150000-chrX-104150000-104150000	chr2-94550000-94550000-chr2-92550000-92550000
chr8-71950000-71950000-chr8-72850000-72850000	chr13-51750000-51750000-chr13-50650000-50650000	chr9-17050000-17050000-chr9-17550000-17550000
chr9-73850000-73850000-chr9-71550000-71550000	chr2-38500000-38500000-chr2-37400000-37400000	chr4-1550000-1550000-chr4-1200000-1200000
chr18-44800000-44800000-chr18-45300000-45300000	chr17-76400000-76400000-chr17-78200000-78200000	chr1-148300000-148300000-chr1-149300000-149300000
chr4-103450000-103450000-chr4-105100000-105100000	chrX-165200000-165200000-chrX-166200000-166200000	chr15-14600000-14600000-chr15-14250000-14250000
chr5-49200000-49200000-chr5-48200000-48200000	chr3-28450000-28450000-chr3-28850000-28850000	chr10-21450000-21450000-chr10-21800000-21800000
chr8-69300000-69300000-chr8-70350000-70350000	chr6-137400000-137400000-chr6-138650000-138650000	chr8-96100000-96100000-chr8-98500000-98500000
chr5-149450000-149450000-chr5-148000000-148000000	chr17-69700000-69700000-chr17-70750000-70750000	chr7-10850000-10850000-chr7-9400000-9400000
chr16-92100000-92100000-chr16-93400000-93400000	chr17-19650000-19650000-chr17-21400000-21400000	chr11-24750000-24750000-chr11-24250000-24250000
chr4-46800000-46800000-chr4-46550000-46550000	chr10-21850000-21850000-chr10-20350000-20350000	chr16-35500000-35500000-chr16-36150000-36150000
chr7-51550000-51550000-chr7-50400000-50400000	chr8-43100000-43100000-chr8-43650000-43650000	chr9-113100000-113100000-chr9-114200000-114200000
chr19-11750000-11750000-chr19-10400000-10400000	chr1-49950000-49950000-chr1-51250000-51250000	chr3-48300000-48300000-chr3-51200000-51200000
chr9-121850000-121850000-chr9-119250000-119250000	chr5-111700000-111700000-chr5-110850000-110850000	chr11-51900000-51900000-chr11-51100000-51100000
chr3-131200000-131200000-chr3-129600000-129600000	chr16-15050000-15050000-chr16-13450000-13450000	chr13-22600000-22600000-chr13-23150000-23150000
chr2-4800000-4800000-chr2-5650000-5650000	chr14-10850000-10850000-chr14-12250000-12250000	chr1-114500000-114500000-chr1-113100000-113100000
chr6-23350000-23350000-chr6-21350000-21350000	chr16-25700000-25700000-chr16-27300000-27300000	chr4-90000000-90000000-chr4-90700000-90700000
chr12-79550000-79550000-chr12-80650000-80650000	chr6-26550000-26550000-chr6-27650000-27650000	chr14-108450000-108450000-chr14-110100000-110100000
chr9-22100000-22100000-chr9-21800000-21800000	chr12-57850000-57850000-chr12-56500000-56500000	chr3-5750000-5750000-chr3-5450000-5450000
chr1-192150000-192150000-chr1-193250000-193250000	chr14-116150000-116150000-chr14-116550000-116550000	chrY-29150000-29150000-chrY-30600000-30600000
chr8-105950000-105950000-chr8-104950000-104950000	chr5-120850000-120850000-chr5-120100000-120100000	chrX-58200000-58200000-chrX-59000000-59000000
chr2-105100000-105100000-chr2-105300000-105300000	chr3-23300000-23300000-chr3-26800000-26800000	chr11-41450000-41450000-chr11-40900000-40900000
chr19-48750000-48750000-chr19-47400000-47400000	chr5-113900000-113900000-chr5-112650000-112650000	chr1-86650000-86650000-chr1-85300000-85300000
chr9-37900000-37900000-chr9-36950000-36950000	chr4-53150000-53150000-chr4-54800000-54800000	chr3-112100000-112100000-chr3-113400000-113400000
chr5-14100000-14100000-chr5-13400000-13400000	chr9-100150000-100150000-chr9-99250000-99250000	chr19-950000-950000-chr19-2400000-2400000
chr13-103700000-103700000-chr13-104250000-104250000	chr19-58550000-58550000-chr19-59400000-59400000	chr3-50900000-50900000-chr3-50100000-50100000
chr7-34700000-34700000-chr7-35550000-35550000	chr12-57050000-57050000-chr12-56200000-56200000	chr1-120800000-120800000-chr1-121800000-121800000
chr7-19000000-19000000-chr7-18650000-18650000	chr5-33250000-33250000-chr5-34300000-34300000	chr4-8400000-8400000-chr4-10150000-10150000
chr16-4900000-4900000-chr16-3850000-3850000	chrX-156700000-156700000-chrX-157550000-157550000	chr5-63550000-63550000-chr5-64850000-64850000
chr18-22150000-22150000-chr18-23000000-23000000	chrX-159500000-159500000-chrX-158700000-158700000	chr6-57700000-57700000-chr6-58550000-58550000
chr2-27700000-27700000-chr2-28700000-28700000	chr4-57900000-57900000-chr4-57050000-57050000	chr13-44550000-44550000-chr13-43850000-43850000
chr6-142300000-142300000-chr6-141400000-141400000	chr19-29350000-29350000-chr19-27100000-27100000	chrX-146200000-146200000-chrX-145250000-145250000
chr5-137400000-137400000-chr5-138150000-138150000	chr1-6850000-6850000-chr1-6100000-6100000	chr14-40450000-40450000-chr14-41750000-41750000
chr18-47700000-47700000-chr18-48100000-48100000	chr6-47700000-47700000-chr6-48900000-48900000	chr4-140300000-140300000-chr4-140900000-140900000
chr2-21450000-21450000-chr2-20450000-20450000	chr11-63700000-63700000-chr11-64450000-64450000	chr12-43600000-43600000-chr12-42100000-42100000
chr7-132950000-132950000-chr7-134050000-134050000	chr6-94450000-94450000-chr6-97250000-97250000	chrY-32550000-32550000-chrY-31600000-31600000
chr9-71150000-71150000-chr9-72900000-72900000	chr16-40050000-40050000-chr16-39600000-39600000	chr10-104200000-104200000-chr10-102650000-102650000
chr7-18850000-18850000-chr7-19950000-19950000	chr7-88450000-88450000-chr7-89100000-89100000	chr2-172000000-172000000-chr2-171400000-171400000
chr4-151400000-151400000-chr4-150300000-150300000	chr13-15350000-15350000-chr13-17450000-17450000	chr4-47150000-47150000-chr4-48100000-48100000
chr17-43700000-43700000-chr17-44850000-44850000	chr11-50750000-50750000-chr11-51900000-51900000	chr1-119350000-119350000-chr1-120400000-120400000
chr17-79850000-79850000-chr17-80900000-80900000	chr11-79150000-79150000-chr11-77850000-77850000	chr12-27300000-27300000-chr12-26000000-26000000
chr14-93550000-93550000-chr14-93050000-93050000	chr3-87850000-87850000-chr3-91200000-91200000	chr12-32700000-32700000-chr12-31250000-31250000
chr11-11200000-11200000-chr11-12300000-12300000	chr16-71450000-71450000-chr16-72700000-72700000	chrY-44850000-44850000-chrY-43650000-43650000
chr4-102950000-102950000-chr4-104950000-104950000	chr6-35250000-35250000-chr6-37150000-37150000	chr8-49600000-49600000-chr8-49050000-49050000
chr13-104400000-104400000-chr13-105450000-105450000	chr1-192350000-192350000-chr1-194550000-194550000	chrY-14150000-14150000-chrY-12950000-12950000
chr5-29600000-29600000-chr5-29450000-29450000	chr18-58000000-58000000-chr18-60750000-60750000	chr12-37050000-37050000-chr12-35350000-35350000
chr5-66450000-66450000-chr5-67400000-67400000	chr9-39500000-39500000-chr9-40000000-40000000	chr7-9150000-9150000-chr7-8600000-8600000
chr5-72450000-72450000-chr5-71900000-71900000	chr7-42000000-42000000-chr7-41400000-41400000	chr15-50150000-50150000-chr15-49000000-49000000
chr14-122650000-122650000-chr14-122650000-122650000	chr15-26300000-26300000-chr15-28250000-28250000	chr1-99550000-99550000-chr1-101200000-101200000
chr15-55150000-55150000-chr15-54750000-54750000	chr10-33200000-33200000-chr10-33850000-33850000	chr15-90800000-90800000-chr15-90200000-90200000
chr18-12400000-12400000-chr18-13700000-13700000	chr9-69500000-69500000-chr9-70400000-70400000	chr14-17600000-17600000-chr14-18550000-18550000
chr1-70350000-70350000-chr1-71350000-71350000	chr19-6150000-6150000-chr19-4200000-4200000	chr14-109600000-109600000-chr14-108150000-108150000
chr10-116950000-116950000-chr10-116350000-116350000	chr1-20800000-20800000-chr1-22500000-22500000	chr15-5300000-5300000-chr15-6050000-6050000
chr15-66850000-66850000-chr15-66150000-66150000	chr9-106600000-106600000-chr9-104950000-104950000	chr12-54600000-54600000-chr12-55950000-55950000
chr12-28950000-28950000-chr12-27150000-27150000	chr9-48900000-48900000-chr9-51400000-51400000	chr5-113350000-113350000-chr5-114500000-114500000
chr1-46300000-46300000-chr1-46900000-46900000	chr7-47850000-47850000-chr7-46900000-46900000	chr4-150000-150000-chr4-800000-800000
chrY-71300000-71300000-chrY-70200000-70200000	chr9-61300000-61300000-chr9-60300000-60300000	chr4-4650000-4650000-chr4-5300000-5300000
chr1-171050000-171050000-chr1-171700000-171700000	chr2-52200000-52200000-chr2-50500000-50500000	chr4-6100000-6100000-chr4-5350000-5350000
chr6-36350000-36350000-chr6-34900000-34900000	chr13-60700000-60700000-chr13-60250000-60250000	chr3-50350000-50350000-chr3-52400000-52400000
chr10-41750000-41750000-chr10-43050000-43050000	chr19-31300000-31300000-chr19-30450000-30450000	chr3-78050000-78050000-chr3-77350000-77350000
chr4-147800000-147800000-chr4-148050000-148050000	chr12-53800000-53800000-chr12-53200000-53200000	chr10-102750000-102750000-chr10-101200000-101200000
chr14-124000000-124000000-chr14-123750000-123750000	chr16-92300000-92300000-chr16-93150000-93150000	chrY-7600000-7600000-chrY-7300000-7300000
chr9-75450000-75450000-chr9-73600000-73600000	chrX-88400000-88400000-chrX-87900000-87900000	chr7-95300000-95300000-chr7-96150000-96150000
chr9-40800000-40800000-chr9-40000000-40000000	chr12-4100000-4100000-chr12-3000000-3000000	chrX-37200000-37200000-chrX-38650000-38650000
chr4-77150000-77150000-chr4-77950000-77950000	chr11-37150000-37150000-chr11-35350000-35350000	chr8-5200000-5200000-chr8-4100000-4100000
chr3-31300000-31300000-chr3-31300000-31300000	chr13-19700000-19700000-chr13-20150000-20150000	chr2-63900000-63900000-chr2-64250000-64250000
chr1-180750000-180750000-chr1-180050000-180050000	chr13-42250000-42250000-chr13-42950000-42950000	chr2-12000000-12000000-chr2-12700000-12700000
chr11-108850000-108850000-chr11-109850000-109850000	chr8-43650000-43650000-chr8-44900000-44900000	chr1-7050000-7050000-chr1-5400000-5400000
chr7-25300000-25300000-chr7-25650000-25650000	chr4-111100000-111100000-chr4-112550000-112550000	chr17-45350000-45350000-chr17-47100000-47100000
chr10-31500000-31500000-chr10-31950000-31950000	chr8-127450000-127450000-chr8-128000000-128000000	chr10-54750000-54750000-chr10-55450000-55450000
chr8-11400000-11400000-chr8-11750000-11750000	chr5-25900000-25900000-chr5-25000000-25000000	chr5-62100000-62100000-chr5-60000000-60000000
chrX-100350000-100350000-chrX-99850000-99850000	chr13-82650000-82650000-chr13-81550000-81550000	chr3-40350000-40350000-chr3-42050000-42050000
chrX-95800000-95800000-chrX-97350000-97350000	chr11-104600000-104600000-chr11-102550000-102550000	chr17-2150000-2150000-chr17-4000000-4000000
chr4-9600000-9600000-chr4-11250000-11250000	chr7-118100000-118100000-chr7-118850000-118850000	chr13-118400000-118400000-chr13-117100000-117100000
chr10-20400000-20400000-chr10-19600000-19600000	chr6-120650000-120650000-chr6-119000000-119000000	chr19-23550000-23550000-chr19-24050000-24050000
chr16-96900000-96900000-chr16-95900000-95900000	chr1-45600000-45600000-chr1-46750000-46750000	chr12-36700000-36700000-chr12-37100000-37100000
chr6-148150000-148150000-chr6-146900000-146900000	chr5-139750000-139750000-chr5-141100000-141100000	chr7-33950000-33950000-chr7-37250000-37250000
chr17-86400000-86400000-chr17-81450000-81450000	chr7-18250000-18250000-chr7-19500000-19500000	chr13-5050000-5050000-chr13-4850000-4850000
chr4-107250000-107250000-chr4-107250000-107250000	chr1-31950000-31950000-chr1-32600000-32600000	chrY-31950000-31950000-chrY-33100000-33100000
chr2-135750000-135750000-chr2-134550000-134550000	chr11-47050000-47050000-chr11-47850000-47850000	chr17-87950000-87950000-chr17-90000000-90000000
chr9-27400000-27400000-chr9-29200000-29200000	chr16-4600000-4600000-chr16-3550000-3550000	chr10-125750000-125750000-chr10-125750000-125750000
chr9-89200000-89200000-chr9-89600000-89600000	chr4-68350000-68350000-chr4-68800000-68800000	chr18-74100000-74100000-chr18-73600000-73600000
chr3-55800000-55800000-chr3-55200000-55200000	chr1-88500000-88500000-chr1-88300000-88300000	chrY-72950000-72950000-chrY-71750000-71750000
chrX-98750000-98750000-chrX-99850000-99850000	chr16-43900000-43900000-chr16-42650000-42650000	chr14-36200000-36200000-chr14-37500000-37500000
chr5-129950000-129950000-chr5-130400000-130400000	chr10-121750000-121750000-chr10-120650000-120650000	chr3-11350000-11350000-chr3-12350000-12350000
chr5-117650000-117650000-chr5-119200000-119200000	chr10-62150000-62150000-chr10-60550000-60550000	chr2-64600000-64600000-chr2-63650000-63650000
chr4-40750000-40750000-chr4-41350000-41350000	chr14-14400000-14400000-chr14-14900000-14900000	chr3-124650000-124650000-chr3-126000000-126000000
chr6-21600000-21600000-chr6-22300000-22300000	chr3-108950000-108950000-chr3-109750000-109750000	chr4-54100000-54100000-chr4-54800000-54800000
chr16-97750000-97750000-chr16-94850000-94850000	chr2-19400000-19400000-chr2-17500000-17500000	chr5-61600000-61600000-chr5-63200000-63200000
chr1-192750000-192750000-chr1-193250000-193250000	chr15-69000000-69000000-chr15-70100000-70100000	chr10-125550000-125550000-chr10-126550000-126550000
chr1-39700000-39700000-chr1-37800000-37800000	chr11-3400000-3400000-chr11-3950000-3950000	chr5-33500000-33500000-chr5-33100000-33100000
chr4-55350000-55350000-chr4-56750000-56750000	chr18-36850000-36850000-chr18-35350000-35350000	chr17-65250000-65250000-chr17-66550000-66550000
chr2-94100000-94100000-chr2-93450000-93450000	chr2-94000000-94000000-chr2-93500000-93500000	chr15-60600000-60600000-chr15-61000000-61000000
chr8-123450000-123450000-chr8-124000000-124000000	chr2-56500000-56500000-chr2-57250000-57250000	chr2-176400000-176400000-chr2-177400000-177400000
chr6-46900000-46900000-chr6-46100000-46100000	chr10-60900000-60900000-chr10-61450000-61450000	chr3-2450000-2450000-chr3-4050000-4050000
chr8-4500000-4500000-chr8-3500000-3500000	chr16-21400000-21400000-chr16-20150000-20150000	chr19-19950000-19950000-chr19-19400000-19400000
