GG	GN	NN
chr1-61750000-61750000-chr1-64050000-64050000	chr7-91900000-91900000-chr7-90000000-90000000	chr17-68100000-68100000-chr17-69500000-69500000
chr5-114850000-114850000-chr5-116000000-116000000	chr1-26250000-26250000-chr1-25100000-25100000	chr6-127000000-127000000-chr6-124550000-124550000
chr7-45950000-45950000-chr7-45050000-45050000	chr2-27650000-27650000-chr2-26500000-26500000	chrX-159250000-159250000-chrX-159100000-159100000
chr19-4800000-4800000-chr19-6350000-6350000	chr1-54900000-54900000-chr1-56100000-56100000	chrX-164750000-164750000-chrX-164050000-164050000
chr19-54000000-54000000-chr19-56800000-56800000	chr8-84900000-84900000-chr8-86250000-86250000	chrY-81250000-81250000-chrY-80200000-80200000
chrX-85700000-85700000-chrX-84300000-84300000	chr3-66400000-66400000-chr3-67900000-67900000	chr14-105250000-105250000-chr14-103750000-103750000
chr7-97300000-97300000-chr7-98450000-98450000	chr14-58500000-58500000-chr14-59550000-59550000	chrY-76800000-76800000-chrY-77600000-77600000
chr19-44950000-44950000-chr19-46250000-46250000	chr6-40950000-40950000-chr6-40050000-40050000	chr1-175950000-175950000-chr1-177400000-177400000
chr6-98250000-98250000-chr6-97450000-97450000	chrX-30250000-30250000-chrX-28950000-28950000	chr9-91050000-91050000-chr9-91950000-91950000
chr3-122950000-122950000-chr3-122600000-122600000	chr14-58650000-58650000-chr14-59850000-59850000	chrY-35750000-35750000-chrY-34450000-34450000
chr14-32300000-32300000-chr14-31300000-31300000	chr7-64400000-64400000-chr7-62500000-62500000	chr7-86100000-86100000-chr7-88250000-88250000
chr11-34350000-34350000-chr11-34650000-34650000	chr7-26750000-26750000-chr7-27450000-27450000	chr3-114650000-114650000-chr3-112900000-112900000
chr3-152950000-152950000-chr3-154200000-154200000	chr4-57250000-57250000-chr4-56400000-56400000	chr9-91200000-91200000-chr9-89250000-89250000
chr15-75600000-75600000-chr15-76550000-76550000	chr2-91750000-91750000-chr2-90350000-90350000	chrY-82050000-82050000-chrY-82700000-82700000
chr11-22850000-22850000-chr11-21750000-21750000	chr6-110750000-110750000-chr6-110350000-110350000	chr9-42250000-42250000-chr9-41900000-41900000
chr6-134900000-134900000-chr6-133850000-133850000	chrX-37200000-37200000-chrX-36150000-36150000	chr3-44450000-44450000-chr3-45650000-45650000
chr9-110550000-110550000-chr9-108800000-108800000	chr10-8450000-8450000-chr10-8900000-8900000	chr13-11550000-11550000-chr13-12950000-12950000
chr2-35450000-35450000-chr2-33250000-33250000	chr11-110450000-110450000-chr11-111550000-111550000	chr7-86550000-86550000-chr7-84500000-84500000
chr17-90050000-90050000-chr17-90750000-90750000	chr1-177850000-177850000-chr1-179000000-179000000	chr19-20250000-20250000-chr19-21000000-21000000
chr1-121500000-121500000-chr1-120150000-120150000	chr12-94450000-94450000-chr12-95700000-95700000	chr7-67400000-67400000-chr7-66600000-66600000
chr9-70550000-70550000-chr9-69050000-69050000	chr13-14150000-14150000-chr13-14700000-14700000	chr2-90300000-90300000-chr2-92500000-92500000
chr13-104050000-104050000-chr13-104350000-104350000	chr11-54150000-54150000-chr11-52800000-52800000	chr8-101450000-101450000-chr8-99900000-99900000
chr2-6850000-6850000-chr2-5700000-5700000	chr2-126800000-126800000-chr2-125800000-125800000	chr17-38750000-38750000-chr17-39600000-39600000
chr4-84350000-84350000-chr4-82900000-82900000	chr1-45050000-45050000-chr1-44550000-44550000	chr2-160250000-160250000-chr2-159500000-159500000
chr10-81750000-81750000-chr10-81350000-81350000	chr7-111200000-111200000-chr7-112800000-112800000	chr15-28800000-28800000-chr15-29700000-29700000
chr14-39450000-39450000-chr14-38550000-38550000	chr4-134300000-134300000-chr4-135800000-135800000	chrY-31950000-31950000-chrY-33200000-33200000
chr5-149800000-149800000-chr5-150450000-150450000	chr5-28000000-28000000-chr5-27050000-27050000	chr4-72250000-72250000-chr4-73300000-73300000
chr4-152500000-152500000-chr4-151950000-151950000	chr13-96700000-96700000-chr13-95250000-95250000	chr7-61200000-61200000-chr7-60500000-60500000
chrX-52550000-52550000-chrX-52950000-52950000	chr19-61200000-61200000-chr19-59950000-59950000	chr17-44350000-44350000-chr17-42550000-42550000
chr1-158500000-158500000-chr1-160350000-160350000	chr7-60550000-60550000-chr7-59700000-59700000	chr1-111950000-111950000-chr1-111350000-111350000
chr6-38250000-38250000-chr6-39400000-39400000	chr17-72650000-72650000-chr17-71600000-71600000	chr6-121950000-121950000-chr6-122650000-122650000
chr7-14600000-14600000-chr7-13450000-13450000	chr5-10000000-10000000-chr5-9450000-9450000	chr1-167950000-167950000-chr1-167950000-167950000
chr1-156300000-156300000-chr1-156600000-156600000	chr1-190100000-190100000-chr1-190850000-190850000	chr2-66650000-66650000-chr2-67850000-67850000
chrX-139000000-139000000-chrX-137050000-137050000	chr2-49950000-49950000-chr2-48050000-48050000	chr4-8400000-8400000-chr4-10000000-10000000
chrX-144800000-144800000-chrX-145300000-145300000	chr17-34900000-34900000-chr17-34500000-34500000	chr4-80100000-80100000-chr4-79500000-79500000
chr2-156250000-156250000-chr2-155100000-155100000	chr13-62200000-62200000-chr13-62850000-62850000	chr18-55550000-55550000-chr18-55000000-55000000
chr16-34250000-34250000-chr16-35550000-35550000	chr4-125450000-125450000-chr4-124750000-124750000	chr5-57450000-57450000-chr5-56850000-56850000
chr4-76400000-76400000-chr4-76650000-76650000	chr15-18200000-18200000-chr15-17450000-17450000	chr14-6600000-6600000-chr14-5850000-5850000
chr15-78000000-78000000-chr15-76800000-76800000	chr19-28350000-28350000-chr19-26300000-26300000	chrX-127300000-127300000-chrX-126500000-126500000
chr3-158150000-158150000-chr3-156700000-156700000	chr4-144350000-144350000-chr4-145050000-145050000	chr10-55850000-55850000-chr10-57450000-57450000
chr3-135850000-135850000-chr3-135500000-135500000	chr1-30700000-30700000-chr1-31200000-31200000	chr3-146350000-146350000-chr3-147450000-147450000
chr1-167750000-167750000-chr1-166300000-166300000	chr2-59850000-59850000-chr2-59250000-59250000	chr7-1300000-1300000-chr7-50000-50000
chr1-11050000-11050000-chr1-10150000-10150000	chr12-68700000-68700000-chr12-69250000-69250000	chr1-30200000-30200000-chr1-29050000-29050000
chr5-92850000-92850000-chr5-92200000-92200000	chr1-167750000-167750000-chr1-166900000-166900000	chr9-2700000-2700000-chr9-950000-950000
chr7-100650000-100650000-chr7-100850000-100850000	chr10-76050000-76050000-chr10-77550000-77550000	chr10-98150000-98150000-chr10-99300000-99300000
chr5-99500000-99500000-chr5-98600000-98600000	chr16-3500000-3500000-chr16-6050000-6050000	chr18-15950000-15950000-chr18-16550000-16550000
chr13-49100000-49100000-chr13-51150000-51150000	chrX-144950000-144950000-chrX-145600000-145600000	chr1-193650000-193650000-chr1-195300000-195300000
chr14-12700000-12700000-chr14-13550000-13550000	chr5-131150000-131150000-chr5-132650000-132650000	chr13-111400000-111400000-chr13-112400000-112400000
chr11-78550000-78550000-chr11-77950000-77950000	chr6-110950000-110950000-chr6-110300000-110300000	chrY-58000000-58000000-chrY-54700000-54700000
chr5-122350000-122350000-chr5-123000000-123000000	chr12-81750000-81750000-chr12-82100000-82100000	chr18-66500000-66500000-chr18-65850000-65850000
chr7-63150000-63150000-chr7-65100000-65100000	chr7-139550000-139550000-chr7-138650000-138650000	chr18-18000000-18000000-chr18-17650000-17650000
chr11-107450000-107450000-chr11-108650000-108650000	chr11-20250000-20250000-chr11-19350000-19350000	chr14-95450000-95450000-chr14-95050000-95050000
chr7-79350000-79350000-chr7-78350000-78350000	chr3-152250000-152250000-chr3-151000000-151000000	chr7-77150000-77150000-chr7-77950000-77950000
chr15-77100000-77100000-chr15-78600000-78600000	chr3-11100000-11100000-chr3-10250000-10250000	chr2-46400000-46400000-chr2-48000000-48000000
chr19-4350000-4350000-chr19-4900000-4900000	chr5-41550000-41550000-chr5-42150000-42150000	chr1-168850000-168850000-chr1-168000000-168000000
chr14-28250000-28250000-chr14-27400000-27400000	chr15-25900000-25900000-chr15-26450000-26450000	chr11-26800000-26800000-chr11-27650000-27650000
chr13-98000000-98000000-chr13-97450000-97450000	chr8-69150000-69150000-chr8-68500000-68500000	chr2-106900000-106900000-chr2-108650000-108650000
chr16-66850000-66850000-chr16-67350000-67350000	chr11-90800000-90800000-chr11-93100000-93100000	chr10-82100000-82100000-chr10-83200000-83200000
chr8-64050000-64050000-chr8-63150000-63150000	chr13-118050000-118050000-chr13-119350000-119350000	chr1-29150000-29150000-chr1-29400000-29400000
chr13-113050000-113050000-chr13-111800000-111800000	chr9-109500000-109500000-chr9-108700000-108700000	chr9-83200000-83200000-chr9-83200000-83200000
chrX-24950000-24950000-chrX-26200000-26200000	chr16-13300000-13300000-chr16-14500000-14500000	chr8-102600000-102600000-chr8-101450000-101450000
chr5-73100000-73100000-chr5-71450000-71450000	chr16-40950000-40950000-chr16-42350000-42350000	chr8-128150000-128150000-chr8-127650000-127650000
chr13-13650000-13650000-chr13-14250000-14250000	chr9-16050000-16050000-chr9-17000000-17000000	chrX-105350000-105350000-chrX-103900000-103900000
chr8-40350000-40350000-chr8-41050000-41050000	chr9-41250000-41250000-chr9-41600000-41600000	chr4-54900000-54900000-chr4-53800000-53800000
chr4-99800000-99800000-chr4-100900000-100900000	chr14-21650000-21650000-chr14-20050000-20050000	chr14-108300000-108300000-chr14-106600000-106600000
chr10-105300000-105300000-chr10-105800000-105800000	chr11-78700000-78700000-chr11-78050000-78050000	chr7-39550000-39550000-chr7-38950000-38950000
chr10-81050000-81050000-chr10-80000000-80000000	chr18-86400000-86400000-chr18-85400000-85400000	chr8-91700000-91700000-chr8-93450000-93450000
chr7-49950000-49950000-chr7-49100000-49100000	chr16-39400000-39400000-chr16-40400000-40400000	chr8-55300000-55300000-chr8-53950000-53950000
chr7-78650000-78650000-chr7-81100000-81100000	chr17-1750000-1750000-chr17-3400000-3400000	chr5-58750000-58750000-chr5-58300000-58300000
chr7-76600000-76600000-chr7-75500000-75500000	chr19-53350000-53350000-chr19-52550000-52550000	chr18-17150000-17150000-chr18-16400000-16400000
chr10-80050000-80050000-chr10-77800000-77800000	chr1-115700000-115700000-chr1-114150000-114150000	chr5-53100000-53100000-chr5-54650000-54650000
chr13-48900000-48900000-chr13-51200000-51200000	chr14-3850000-3850000-chr14-2950000-2950000	chr9-4900000-4900000-chr9-2200000-2200000
chr11-76250000-76250000-chr11-75050000-75050000	chr4-96300000-96300000-chr4-96700000-96700000	chr2-99050000-99050000-chr2-97850000-97850000
chr2-69650000-69650000-chr2-68600000-68600000	chr5-74400000-74400000-chr5-75100000-75100000	chr2-114250000-114250000-chr2-114950000-114950000
chr8-107050000-107050000-chr8-105200000-105200000	chr10-51100000-51100000-chr10-52900000-52900000	chr16-82700000-82700000-chr16-81800000-81800000
chr17-30750000-30750000-chr17-30750000-30750000	chrX-162700000-162700000-chrX-163600000-163600000	chr4-15450000-15450000-chr4-16550000-16550000
chr7-48450000-48450000-chr7-48800000-48800000	chr6-115500000-115500000-chr6-114900000-114900000	chrX-149400000-149400000-chrX-150300000-150300000
chr1-136050000-136050000-chr1-136900000-136900000	chr9-20550000-20550000-chr9-24100000-24100000	chr3-62650000-62650000-chr3-64200000-64200000
chrX-20950000-20950000-chrX-20200000-20200000	chr3-67250000-67250000-chr3-66800000-66800000	chr8-64500000-64500000-chr8-65550000-65550000
chr16-32950000-32950000-chr16-34150000-34150000	chr19-15300000-15300000-chr19-17500000-17500000	chrX-108150000-108150000-chrX-108950000-108950000
chr4-43000000-43000000-chr4-43700000-43700000	chr9-7050000-7050000-chr9-8500000-8500000	chr9-65600000-65600000-chr9-67000000-67000000
chr4-155300000-155300000-chr4-154550000-154550000	chr2-171350000-171350000-chr2-173000000-173000000	chrY-58500000-58500000-chrY-59900000-59900000
chr13-36300000-36300000-chr13-35750000-35750000	chr9-116450000-116450000-chr9-119300000-119300000	chr18-17700000-17700000-chr18-18400000-18400000
chr14-24000000-24000000-chr14-23500000-23500000	chr3-25350000-25350000-chr3-26250000-26250000	chrY-5000000-5000000-chrY-5850000-5850000
chr10-30200000-30200000-chr10-29200000-29200000	chr8-4750000-4750000-chr8-5050000-5050000	chrX-40850000-40850000-chrX-39750000-39750000
chr8-58800000-58800000-chr8-57350000-57350000	chrX-30000000-30000000-chrX-30750000-30750000	chrY-31450000-31450000-chrY-32400000-32400000
chr4-108500000-108500000-chr4-107600000-107600000	chr19-22250000-22250000-chr19-23300000-23300000	chr9-12200000-12200000-chr9-9450000-9450000
chr6-50350000-50350000-chr6-49050000-49050000	chr12-118700000-118700000-chr12-119450000-119450000	chr10-450000-450000-chr10-1750000-1750000
chr13-18750000-18750000-chr13-19600000-19600000	chr11-92350000-92350000-chr11-93200000-93200000	chr1-28350000-28350000-chr1-28950000-28950000
chrX-49500000-49500000-chrX-51200000-51200000	chr16-45200000-45200000-chr16-44150000-44150000	chr10-113000000-113000000-chr10-112500000-112500000
chr6-125000000-125000000-chr6-125900000-125900000	chr18-23900000-23900000-chr18-22350000-22350000	chr12-9600000-9600000-chr12-11650000-11650000
chr7-132250000-132250000-chr7-130800000-130800000	chr12-44050000-44050000-chr12-44450000-44450000	chr3-137700000-137700000-chr3-138650000-138650000
chr7-46750000-46750000-chr7-48750000-48750000	chr8-9850000-9850000-chr8-10400000-10400000	chr14-71600000-71600000-chr14-70300000-70300000
chr7-16100000-16100000-chr7-16800000-16800000	chrX-151950000-151950000-chrX-151400000-151400000	chr17-75900000-75900000-chr17-76450000-76450000
chr11-70550000-70550000-chr11-69900000-69900000	chr17-87550000-87550000-chr17-84600000-84600000	chr18-52450000-52450000-chr18-52450000-52450000
chr16-11150000-11150000-chr16-9950000-9950000	chr7-43650000-43650000-chr7-43400000-43400000	chr2-116250000-116250000-chr2-114000000-114000000
chr18-78150000-78150000-chr18-78300000-78300000	chr6-127650000-127650000-chr6-129050000-129050000	chr2-137900000-137900000-chr2-136650000-136650000
chr2-12300000-12300000-chr2-13300000-13300000	chr17-26900000-26900000-chr17-28550000-28550000	chr7-5900000-5900000-chr7-5000000-5000000
chr16-64950000-64950000-chr16-66750000-66750000	chr19-17600000-17600000-chr19-18250000-18250000	chr4-143600000-143600000-chr4-142850000-142850000
chr10-27100000-27100000-chr10-28250000-28250000	chr18-81850000-81850000-chr18-80850000-80850000	chr5-17300000-17300000-chr5-16400000-16400000
chr6-129900000-129900000-chr6-130300000-130300000	chr11-105750000-105750000-chr11-104850000-104850000	chr6-10150000-10150000-chr6-9650000-9650000
chr6-40100000-40100000-chr6-39150000-39150000	chr11-99500000-99500000-chr11-97800000-97800000	chr12-60200000-60200000-chr12-59550000-59550000
chr5-143550000-143550000-chr5-142750000-142750000	chr13-55900000-55900000-chr13-54550000-54550000	chr8-1400000-1400000-chr8-750000-750000
chrX-130400000-130400000-chrX-129900000-129900000	chr2-52950000-52950000-chr2-51850000-51850000	chr7-88850000-88850000-chr7-86650000-86650000
chr1-160250000-160250000-chr1-158600000-158600000	chr16-70550000-70550000-chr16-70100000-70100000	chrX-146600000-146600000-chrX-146250000-146250000
chr14-118050000-118050000-chr14-119450000-119450000	chr19-19550000-19550000-chr19-17600000-17600000	chr14-107500000-107500000-chr14-106950000-106950000
chr1-192400000-192400000-chr1-193200000-193200000	chr16-69850000-69850000-chr16-70450000-70450000	chr2-149350000-149350000-chr2-149100000-149100000
chr5-72650000-72650000-chr5-72950000-72950000	chr3-24900000-24900000-chr3-23850000-23850000	chr6-59700000-59700000-chr6-59500000-59500000
chr4-45350000-45350000-chr4-44800000-44800000	chr18-29400000-29400000-chr18-28500000-28500000	chrY-4300000-4300000-chrY-4100000-4100000
chrX-103500000-103500000-chrX-101950000-101950000	chr5-126250000-126250000-chr5-125700000-125700000	chr11-91850000-91850000-chr11-90900000-90900000
chr12-103000000-103000000-chr12-104800000-104800000	chr6-42900000-42900000-chr6-41950000-41950000	chr7-950000-950000-chr7-1700000-1700000
chr18-31950000-31950000-chr18-31200000-31200000	chr17-75100000-75100000-chr17-73800000-73800000	chr17-17150000-17150000-chr17-16100000-16100000
chr8-39300000-39300000-chr8-41000000-41000000	chr2-28150000-28150000-chr2-30100000-30100000	chr4-48750000-48750000-chr4-46250000-46250000
chr17-64650000-64650000-chr17-65950000-65950000	chr13-38350000-38350000-chr13-37300000-37300000	chr11-45100000-45100000-chr11-46850000-46850000
chr11-35400000-35400000-chr11-32200000-32200000	chr6-30050000-30050000-chr6-28200000-28200000	chrY-54600000-54600000-chrY-54950000-54950000
chr7-97600000-97600000-chr7-97600000-97600000	chr19-16600000-16600000-chr19-15250000-15250000	chr18-85950000-85950000-chr18-85300000-85300000
chr4-113250000-113250000-chr4-109350000-109350000	chr5-87250000-87250000-chr5-85750000-85750000	chr4-83400000-83400000-chr4-82650000-82650000
chr5-149200000-149200000-chr5-148200000-148200000	chr5-122000000-122000000-chr5-120300000-120300000	chr9-1900000-1900000-chr9-600000-600000
chr1-132050000-132050000-chr1-133300000-133300000	chr4-155250000-155250000-chr4-153500000-153500000	chr5-64150000-64150000-chr5-63500000-63500000
chr12-73150000-73150000-chr12-71950000-71950000	chr1-154350000-154350000-chr1-151900000-151900000	chr14-80300000-80300000-chr14-80750000-80750000
chr10-41850000-41850000-chr10-43400000-43400000	chr13-101500000-101500000-chr13-102900000-102900000	chr6-67100000-67100000-chr6-65350000-65350000
chr18-60500000-60500000-chr18-61400000-61400000	chr1-65800000-65800000-chr1-67050000-67050000	chr5-4450000-4450000-chr5-2050000-2050000
chr17-14900000-14900000-chr17-13850000-13850000	chr3-151850000-151850000-chr3-152150000-152150000	chr7-84200000-84200000-chr7-83400000-83400000
chr12-59100000-59100000-chr12-57700000-57700000	chr5-45250000-45250000-chr5-46950000-46950000	chr15-19700000-19700000-chr15-20500000-20500000
chr17-44850000-44850000-chr17-47000000-47000000	chr3-13000000-13000000-chr3-14650000-14650000	chr1-50550000-50550000-chr1-50900000-50900000
chr15-58800000-58800000-chr15-58200000-58200000	chr1-136100000-136100000-chr1-136650000-136650000	chr7-130050000-130050000-chr7-128950000-128950000
chr5-67000000-67000000-chr5-66000000-66000000	chr3-122700000-122700000-chr3-125700000-125700000	chr7-6000000-6000000-chr7-5450000-5450000
chr8-33900000-33900000-chr8-36600000-36600000	chr2-113450000-113450000-chr2-112100000-112100000	chr1-4450000-4450000-chr1-3700000-3700000
chr18-77100000-77100000-chr18-76100000-76100000	chr9-92500000-92500000-chr9-91300000-91300000	chr18-80400000-80400000-chr18-79600000-79600000
chr13-103700000-103700000-chr13-105000000-105000000	chr4-46650000-46650000-chr4-47700000-47700000	chr14-80450000-80450000-chr14-79900000-79900000
chr16-37250000-37250000-chr16-35700000-35700000	chr4-54100000-54100000-chr4-53450000-53450000	chrY-8650000-8650000-chrY-7450000-7450000
chr1-72350000-72350000-chr1-70200000-70200000	chr2-181050000-181050000-chr2-181650000-181650000	chr4-10000000-10000000-chr4-8650000-8650000
chr6-97050000-97050000-chr6-96250000-96250000	chr16-37950000-37950000-chr16-37500000-37500000	chr13-7700000-7700000-chr13-7200000-7200000
chr5-132200000-132200000-chr5-131950000-131950000	chr9-89950000-89950000-chr9-91150000-91150000	chr17-16200000-16200000-chr17-14600000-14600000
chr5-135700000-135700000-chr5-137400000-137400000	chr3-135250000-135250000-chr3-137050000-137050000	chr5-42350000-42350000-chr5-42850000-42850000
chr8-94250000-94250000-chr8-93900000-93900000	chr7-50000000-50000000-chr7-48250000-48250000	chrY-10900000-10900000-chrY-11700000-11700000
chr7-29400000-29400000-chr7-27850000-27850000	chr15-76700000-76700000-chr15-75700000-75700000	chr12-97900000-97900000-chr12-95250000-95250000
chr10-13550000-13550000-chr10-12850000-12850000	chr9-30600000-30600000-chr9-31900000-31900000	chrX-10650000-10650000-chrX-11900000-11900000
chr11-63150000-63150000-chr11-62300000-62300000	chr3-141400000-141400000-chr3-142100000-142100000	chr4-69750000-69750000-chr4-70600000-70600000
chr6-95300000-95300000-chr6-94200000-94200000	chr1-187550000-187550000-chr1-187900000-187900000	chr5-56850000-56850000-chr5-56000000-56000000
chr18-35350000-35350000-chr18-36100000-36100000	chr10-59900000-59900000-chr10-59300000-59300000	chr6-50550000-50550000-chr6-50100000-50100000
chr7-47450000-47450000-chr7-46400000-46400000	chr7-10050000-10050000-chr7-9100000-9100000	chr4-67650000-67650000-chr4-66600000-66600000
chr8-27450000-27450000-chr8-29200000-29200000	chr15-42500000-42500000-chr15-41300000-41300000	chr3-43250000-43250000-chr3-44300000-44300000
chr1-86050000-86050000-chr1-87150000-87150000	chr8-125400000-125400000-chr8-126200000-126200000	chr13-87250000-87250000-chr13-87850000-87850000
chr9-45800000-45800000-chr9-46300000-46300000	chr5-111150000-111150000-chr5-111950000-111950000	chr14-83700000-83700000-chr14-83100000-83100000
