GG	GN	NN
chr18-67450000-67450000-chr18-67150000-67150000	chr15-94550000-94550000-chr15-93700000-93700000	chr19-14100000-14100000-chr19-13250000-13250000
chr8-28900000-28900000-chr8-27350000-27350000	chr3-151200000-151200000-chr3-152150000-152150000	chrY-33600000-33600000-chrY-35500000-35500000
chr5-23700000-23700000-chr5-25100000-25100000	chr16-89300000-89300000-chr16-91700000-91700000	chr3-80950000-80950000-chr3-81650000-81650000
chr14-28150000-28150000-chr14-30100000-30100000	chr1-190950000-190950000-chr1-189200000-189200000	chr12-47850000-47850000-chr12-49100000-49100000
chr4-107600000-107600000-chr4-107000000-107000000	chr3-120700000-120700000-chr3-119800000-119800000	chr8-96200000-96200000-chr8-97100000-97100000
chr1-37650000-37650000-chr1-38800000-38800000	chr8-86850000-86850000-chr8-87550000-87550000	chr14-84550000-84550000-chr14-90550000-90550000
chr17-67850000-67850000-chr17-68550000-68550000	chr7-76150000-76150000-chr7-75650000-75650000	chr2-148400000-148400000-chr2-150150000-150150000
chr1-36900000-36900000-chr1-38050000-38050000	chr8-12300000-12300000-chr8-13000000-13000000	chr7-95000000-95000000-chr7-94450000-94450000
chr5-65400000-65400000-chr5-64100000-64100000	chr7-60800000-60800000-chr7-59850000-59850000	chr2-95650000-95650000-chr2-93600000-93600000
chr14-49300000-49300000-chr14-47500000-47500000	chr16-38950000-38950000-chr16-39850000-39850000	chr2-8300000-8300000-chr2-7800000-7800000
chr10-33550000-33550000-chr10-33100000-33100000	chr10-26850000-26850000-chr10-25900000-25900000	chr11-7400000-7400000-chr11-7750000-7750000
chr12-108450000-108450000-chr12-111800000-111800000	chr1-134100000-134100000-chr1-134900000-134900000	chr12-23050000-23050000-chr12-22300000-22300000
chr14-116400000-116400000-chr14-117650000-117650000	chr1-189550000-189550000-chr1-191600000-191600000	chr1-95000000-95000000-chr1-95850000-95850000
chr13-76700000-76700000-chr13-78000000-78000000	chr4-130050000-130050000-chr4-131400000-131400000	chr10-36850000-36850000-chr10-37950000-37950000
chr9-62550000-62550000-chr9-63600000-63600000	chrX-89100000-89100000-chrX-87900000-87900000	chr12-68850000-68850000-chr12-69550000-69550000
chr2-50350000-50350000-chr2-51150000-51150000	chr8-119650000-119650000-chr8-119350000-119350000	chrX-80900000-80900000-chrX-82150000-82150000
chr6-128050000-128050000-chr6-127150000-127150000	chr11-71650000-71650000-chr11-71200000-71200000	chr3-140300000-140300000-chr3-138300000-138300000
chr14-56500000-56500000-chr14-55550000-55550000	chr17-27050000-27050000-chr17-25750000-25750000	chr9-35400000-35400000-chr9-34150000-34150000
chr9-23350000-23350000-chr9-22300000-22300000	chr15-67100000-67100000-chr15-65900000-65900000	chr3-8000000-8000000-chr3-9050000-9050000
chr6-146750000-146750000-chr6-147700000-147700000	chr4-84550000-84550000-chr4-85750000-85750000	chr15-69800000-69800000-chr15-70800000-70800000
