GG	GN	NN
chr4-48450000-48450000-chr4-49250000-49250000	chr8-28800000-28800000-chr8-28000000-28000000	chr1-150000000-150000000-chr1-149050000-149050000
chr1-73700000-73700000-chr1-74500000-74500000	chr3-77750000-77750000-chr3-76600000-76600000	chr10-98600000-98600000-chr10-96350000-96350000
chr3-157600000-157600000-chr3-157050000-157050000	chr7-43550000-43550000-chr7-44450000-44450000	chrX-170950000-170950000-chrX-170000000-170000000
chr1-140600000-140600000-chr1-139750000-139750000	chr15-64100000-64100000-chr15-64450000-64450000	chrY-55350000-55350000-chrY-54300000-54300000
chr14-120400000-120400000-chr14-122650000-122650000	chr11-57250000-57250000-chr11-58750000-58750000	chrX-6100000-6100000-chrX-7400000-7400000
chr1-58550000-58550000-chr1-58800000-58800000	chr15-48300000-48300000-chr15-49300000-49300000	chr5-93600000-93600000-chr5-92050000-92050000
chr3-116500000-116500000-chr3-115050000-115050000	chr2-6800000-6800000-chr2-7900000-7900000	chr17-18400000-18400000-chr17-21300000-21300000
chr13-21200000-21200000-chr13-20300000-20300000	chrX-96400000-96400000-chrX-95000000-95000000	chr6-16650000-16650000-chr6-15700000-15700000
chr17-72200000-72200000-chr17-71700000-71700000	chr2-25050000-25050000-chr2-23650000-23650000	chr17-93800000-93800000-chr17-94450000-94450000
chr10-31600000-31600000-chr10-32850000-32850000	chr5-112150000-112150000-chr5-111450000-111450000	chr10-125750000-125750000-chr10-126700000-126700000
chr15-96050000-96050000-chr15-97700000-97700000	chr10-49200000-49200000-chr10-50550000-50550000	chr11-26900000-26900000-chr11-25200000-25200000
chrX-52350000-52350000-chrX-52950000-52950000	chr6-47600000-47600000-chr6-47250000-47250000	chr6-14650000-14650000-chr6-16500000-16500000
chr1-161000000-161000000-chr1-159350000-159350000	chr14-88300000-88300000-chr14-87500000-87500000	chr10-53150000-53150000-chr10-51800000-51800000
chr7-72200000-72200000-chr7-72000000-72000000	chr3-106050000-106050000-chr3-105600000-105600000	chr18-57450000-57450000-chr18-55050000-55050000
chr9-105800000-105800000-chr9-106350000-106350000	chr14-14500000-14500000-chr14-15400000-15400000	chr3-45850000-45850000-chr3-44950000-44950000
chr8-95250000-95250000-chr8-94100000-94100000	chr4-5550000-5550000-chr4-8200000-8200000	chrX-21300000-21300000-chrX-18900000-18900000
chr18-36300000-36300000-chr18-37200000-37200000	chr3-37400000-37400000-chr3-36400000-36400000	chrY-11500000-11500000-chrY-12200000-12200000
chr8-36900000-36900000-chr8-38200000-38200000	chr5-121550000-121550000-chr5-120800000-120800000	chr16-27100000-27100000-chr16-27600000-27600000
chr14-56650000-56650000-chr14-57650000-57650000	chr4-113050000-113050000-chr4-114100000-114100000	chrY-6400000-6400000-chrY-7200000-7200000
chr1-135150000-135150000-chr1-136000000-136000000	chr12-71500000-71500000-chr12-69800000-69800000	chr2-139350000-139350000-chr2-138000000-138000000
chr5-144200000-144200000-chr5-143650000-143650000	chrX-157900000-157900000-chrX-155750000-155750000	chrY-60750000-60750000-chrY-60050000-60050000
chr18-33950000-33950000-chr18-33000000-33000000	chr6-17900000-17900000-chr6-18700000-18700000	chr2-10950000-10950000-chr2-9650000-9650000
chr6-126300000-126300000-chr6-124850000-124850000	chr8-58050000-58050000-chr8-59100000-59100000	chrX-24050000-24050000-chrX-23050000-23050000
chr3-67300000-67300000-chr3-66150000-66150000	chr7-130500000-130500000-chr7-129800000-129800000	chr3-49450000-49450000-chr3-48850000-48850000
chr4-114450000-114450000-chr4-116700000-116700000	chr4-135850000-135850000-chr4-134500000-134500000	chr19-56150000-56150000-chr19-58650000-58650000
chr2-143800000-143800000-chr2-141950000-141950000	chr3-144350000-144350000-chr3-145450000-145450000	chr14-5250000-5250000-chr14-6650000-6650000
chr14-70650000-70650000-chr14-69900000-69900000	chr3-97800000-97800000-chr3-98900000-98900000	chrX-108100000-108100000-chrX-108300000-108300000
chr9-35050000-35050000-chr9-34550000-34550000	chr16-36950000-36950000-chr16-35150000-35150000	chr1-70950000-70950000-chr1-71450000-71450000
chr11-34250000-34250000-chr11-35400000-35400000	chr5-110850000-110850000-chr5-112000000-112000000	chr12-45700000-45700000-chr12-47550000-47550000
chr1-175250000-175250000-chr1-176900000-176900000	chr9-100650000-100650000-chr9-101550000-101550000	chrX-150900000-150900000-chrX-150150000-150150000
chr1-139750000-139750000-chr1-140350000-140350000	chr1-67900000-67900000-chr1-65800000-65800000	chr4-800000-800000-chr4-1050000-1050000
chr8-123850000-123850000-chr8-125500000-125500000	chrX-71750000-71750000-chrX-75300000-75300000	chr18-26700000-26700000-chr18-27850000-27850000
chr2-29250000-29250000-chr2-27900000-27900000	chr3-150500000-150500000-chr3-152500000-152500000	chr19-1600000-1600000-chr19-2650000-2650000
chr19-31500000-31500000-chr19-30600000-30600000	chr1-119700000-119700000-chr1-120450000-120450000	chrX-34700000-34700000-chrX-35150000-35150000
chr17-74200000-74200000-chr17-71800000-71800000	chrX-155300000-155300000-chrX-158000000-158000000	chr2-12500000-12500000-chr2-13900000-13900000
chr18-37300000-37300000-chr18-39350000-39350000	chr2-28350000-28350000-chr2-27100000-27100000	chr14-114750000-114750000-chr14-113950000-113950000
chr5-102850000-102850000-chr5-102000000-102000000	chr2-22850000-22850000-chr2-22000000-22000000	chr3-12900000-12900000-chr3-11850000-11850000
chr11-94500000-94500000-chr11-97050000-97050000	chr8-53900000-53900000-chr8-56050000-56050000	chr17-19150000-19150000-chr17-18400000-18400000
chr6-128550000-128550000-chr6-127600000-127600000	chr15-92500000-92500000-chr15-94100000-94100000	chr4-78850000-78850000-chr4-80050000-80050000
chr10-93300000-93300000-chr10-92150000-92150000	chrX-161550000-161550000-chrX-160050000-160050000	chr3-61650000-61650000-chr3-61150000-61150000
chr17-21100000-21100000-chr17-21650000-21650000	chr14-24450000-24450000-chr14-25400000-25400000	chr19-51850000-51850000-chr19-52400000-52400000
chr12-108900000-108900000-chr12-109750000-109750000	chr12-30750000-30750000-chr12-29600000-29600000	chr18-13550000-13550000-chr18-14150000-14150000
chr2-21800000-21800000-chr2-20800000-20800000	chr5-23900000-23900000-chr5-23050000-23050000	chr13-80250000-80250000-chr13-79700000-79700000
chr4-133250000-133250000-chr4-133600000-133600000	chr1-193050000-193050000-chr1-193350000-193350000	chr5-69600000-69600000-chr5-71100000-71100000
chr17-46400000-46400000-chr17-44250000-44250000	chr8-88950000-88950000-chr8-91250000-91250000	chr15-69750000-69750000-chr15-69750000-69750000
chr14-124050000-124050000-chr14-124300000-124300000	chrX-149750000-149750000-chrX-148700000-148700000	chr16-84150000-84150000-chr16-83400000-83400000
chr16-4100000-4100000-chr16-4750000-4750000	chr7-107350000-107350000-chr7-105400000-105400000	chr15-17650000-17650000-chr15-19350000-19350000
chr11-107350000-107350000-chr11-106700000-106700000	chr3-136700000-136700000-chr3-138400000-138400000	chrX-125700000-125700000-chrX-124050000-124050000
chr14-45000000-45000000-chr14-45650000-45650000	chr7-34750000-34750000-chr7-34050000-34050000	chr5-137200000-137200000-chr5-137700000-137700000
chr19-23200000-23200000-chr19-22300000-22300000	chr13-91950000-91950000-chr13-94850000-94850000	chr3-130150000-130150000-chr3-131750000-131750000
chr1-165950000-165950000-chr1-167000000-167000000	chrY-75200000-75200000-chrY-75600000-75600000	chr4-60550000-60550000-chr4-61100000-61100000
chr11-61300000-61300000-chr11-59100000-59100000	chr18-10250000-10250000-chr18-9450000-9450000	chr12-23950000-23950000-chr12-25300000-25300000
chr13-51500000-51500000-chr13-51650000-51650000	chr9-98550000-98550000-chr9-99400000-99400000	chr1-102450000-102450000-chr1-101550000-101550000
chr15-99450000-99450000-chr15-98650000-98650000	chr3-116400000-116400000-chr3-114900000-114900000	chr13-66300000-66300000-chr13-68300000-68300000
chr11-107900000-107900000-chr11-109500000-109500000	chr6-35800000-35800000-chr6-35050000-35050000	chr1-101150000-101150000-chr1-100750000-100750000
chr2-59500000-59500000-chr2-60450000-60450000	chr16-26600000-26600000-chr16-25550000-25550000	chr16-20950000-20950000-chr16-21950000-21950000
chr13-40950000-40950000-chr13-42100000-42100000	chr2-42750000-42750000-chr2-41000000-41000000	chr15-89650000-89650000-chr15-88850000-88850000
chr11-33500000-33500000-chr11-34350000-34350000	chr6-41350000-41350000-chr6-40350000-40350000	chr5-78150000-78150000-chr5-78600000-78600000
chr4-89150000-89150000-chr4-87850000-87850000	chr3-36500000-36500000-chr3-35400000-35400000	chr11-17550000-17550000-chr11-16250000-16250000
chr14-46950000-46950000-chr14-49400000-49400000	chr1-160850000-160850000-chr1-160200000-160200000	chr5-14450000-14450000-chr5-13900000-13900000
chr15-94550000-94550000-chr15-95650000-95650000	chr10-31650000-31650000-chr10-32050000-32050000	chrX-5950000-5950000-chrX-7150000-7150000
chr9-102300000-102300000-chr9-102900000-102900000	chr4-96350000-96350000-chr4-97450000-97450000	chr9-77800000-77800000-chr9-78250000-78250000
chr14-33150000-33150000-chr14-32150000-32150000	chrX-15650000-15650000-chrX-16750000-16750000	chr19-23750000-23750000-chr19-25850000-25850000
chr4-127100000-127100000-chr4-126350000-126350000	chr13-9700000-9700000-chr13-10400000-10400000	chr6-60550000-60550000-chr6-61150000-61150000
chr19-16700000-16700000-chr19-17750000-17750000	chr1-55600000-55600000-chr1-55100000-55100000	chrY-35300000-35300000-chrY-34450000-34450000
chr13-75900000-75900000-chr13-76800000-76800000	chr9-106700000-106700000-chr9-105850000-105850000	chr4-121850000-121850000-chr4-120900000-120900000
chr8-61550000-61550000-chr8-60950000-60950000	chr14-32700000-32700000-chr14-31350000-31350000	chr13-86300000-86300000-chr13-86800000-86800000
chr14-64800000-64800000-chr14-67400000-67400000	chr16-76350000-76350000-chr16-77300000-77300000	chr8-45950000-45950000-chr8-47100000-47100000
chr18-38600000-38600000-chr18-37200000-37200000	chrX-82750000-82750000-chrX-83250000-83250000	chr10-46750000-46750000-chr10-45250000-45250000
chr2-73600000-73600000-chr2-74550000-74550000	chr8-70650000-70650000-chr8-67450000-67450000	chr1-94200000-94200000-chr1-94900000-94900000
chr17-74600000-74600000-chr17-73900000-73900000	chr1-54600000-54600000-chr1-53950000-53950000	chr15-14150000-14150000-chr15-13450000-13450000
chr14-15450000-15450000-chr14-16600000-16600000	chr11-102450000-102450000-chr11-103050000-103050000	chr7-35250000-35250000-chr7-33750000-33750000
chr11-75300000-75300000-chr11-76050000-76050000	chr5-129650000-129650000-chr5-130200000-130200000	chr11-112750000-112750000-chr11-111950000-111950000
chr9-21950000-21950000-chr9-21950000-21950000	chr9-110550000-110550000-chr9-109650000-109650000	chr17-31250000-31250000-chr17-30950000-30950000
chr7-135050000-135050000-chr7-134300000-134300000	chr1-105200000-105200000-chr1-106650000-106650000	chr2-36200000-36200000-chr2-35500000-35500000
chr19-43750000-43750000-chr19-45000000-45000000	chr5-105550000-105550000-chr5-108300000-108300000	chr13-100950000-100950000-chr13-102550000-102550000
chr6-18000000-18000000-chr6-18200000-18200000	chr10-73950000-73950000-chr10-71450000-71450000	chrY-82700000-82700000-chrY-85550000-85550000
chr3-53000000-53000000-chr3-51450000-51450000	chr7-111700000-111700000-chr7-112650000-112650000	chr2-55900000-55900000-chr2-53750000-53750000
chr15-32550000-32550000-chr15-31350000-31350000	chr10-13200000-13200000-chr10-13800000-13800000	chr14-83650000-83650000-chr14-81200000-81200000
chr17-30200000-30200000-chr17-28450000-28450000	chr11-97200000-97200000-chr11-98150000-98150000	chr14-50350000-50350000-chr14-51950000-51950000
chr1-89550000-89550000-chr1-90800000-90800000	chr14-80400000-80400000-chr14-79500000-79500000	chrX-47250000-47250000-chrX-47750000-47750000
chr9-122200000-122200000-chr9-123450000-123450000	chr5-47100000-47100000-chr5-48200000-48200000	chrY-23400000-23400000-chrY-23900000-23900000
chr15-103200000-103200000-chr15-101950000-101950000	chr6-8050000-8050000-chr6-9600000-9600000	chr5-44450000-44450000-chr5-46100000-46100000
chr15-76100000-76100000-chr15-76650000-76650000	chr13-76250000-76250000-chr13-76800000-76800000	chr9-92700000-92700000-chr9-91250000-91250000
chr8-62950000-62950000-chr8-61500000-61500000	chr1-178350000-178350000-chr1-175400000-175400000	chr11-55350000-55350000-chr11-56000000-56000000
