GG	GN	NN
chr2-63000000-63000000-chr2-64050000-64050000	chr13-71000000-71000000-chr13-68850000-68850000	chrX-71750000-71750000-chrX-73750000-73750000
chr8-82050000-82050000-chr8-84150000-84150000	chr12-39500000-39500000-chr12-38000000-38000000	chr19-2850000-2850000-chr19-1100000-1100000
chr10-60050000-60050000-chr10-61250000-61250000	chr16-47500000-47500000-chr16-46400000-46400000	chrX-108300000-108300000-chrX-110400000-110400000
chr11-36550000-36550000-chr11-35900000-35900000	chr11-23000000-23000000-chr11-21550000-21550000	chr4-53800000-53800000-chr4-51800000-51800000
chr1-90100000-90100000-chr1-91000000-91000000	chr12-42450000-42450000-chr12-41750000-41750000	chrX-32350000-32350000-chrX-31650000-31650000
chr10-24050000-24050000-chr10-23200000-23200000	chr18-10050000-10050000-chr18-9400000-9400000	chr18-40800000-40800000-chr18-39650000-39650000
chr18-11900000-11900000-chr18-10550000-10550000	chr15-59350000-59350000-chr15-58250000-58250000	chr4-95000000-95000000-chr4-93850000-93850000
chr8-37950000-37950000-chr8-38600000-38600000	chr1-57650000-57650000-chr1-58300000-58300000	chr10-36450000-36450000-chr10-35900000-35900000
chr15-26600000-26600000-chr15-30250000-30250000	chr8-79500000-79500000-chr8-80800000-80800000	chr14-48950000-48950000-chr14-50450000-50450000
chr7-19750000-19750000-chr7-19100000-19100000	chr4-40150000-40150000-chr4-39700000-39700000	chr13-87000000-87000000-chr13-89800000-89800000
chr13-17750000-17750000-chr13-18800000-18800000	chr12-83800000-83800000-chr12-82100000-82100000	chr13-12900000-12900000-chr13-13550000-13550000
chr10-39100000-39100000-chr10-40300000-40300000	chr16-35200000-35200000-chr16-36150000-36150000	chr3-74550000-74550000-chr3-73950000-73950000
chr17-63350000-63350000-chr17-64000000-64000000	chr7-60350000-60350000-chr7-60750000-60750000	chr8-92800000-92800000-chr8-91200000-91200000
chr8-64800000-64800000-chr8-65750000-65750000	chr4-9550000-9550000-chr4-11150000-11150000	chrY-49500000-49500000-chrY-51300000-51300000
chr7-97500000-97500000-chr7-97200000-97200000	chr9-120100000-120100000-chr9-121000000-121000000	chr17-68850000-68850000-chr17-69050000-69050000
chr7-29200000-29200000-chr7-31050000-31050000	chr1-151450000-151450000-chr1-153200000-153200000	chr15-53450000-53450000-chr15-51550000-51550000
chr1-125700000-125700000-chr1-127450000-127450000	chr3-65100000-65100000-chr3-64350000-64350000	chrY-55900000-55900000-chrY-56650000-56650000
chr2-77150000-77150000-chr2-76000000-76000000	chr14-84050000-84050000-chr14-84950000-84950000	chr10-113800000-113800000-chr10-113200000-113200000
chr3-83050000-83050000-chr3-83950000-83950000	chr3-27300000-27300000-chr3-24250000-24250000	chrX-40150000-40150000-chrX-40150000-40150000
chr14-29000000-29000000-chr14-27250000-27250000	chr10-83850000-83850000-chr10-83300000-83300000	chr14-96050000-96050000-chr14-94600000-94600000
chr10-3400000-3400000-chr10-4750000-4750000	chr11-9500000-9500000-chr11-9100000-9100000	chr5-75500000-75500000-chr5-73800000-73800000
chr10-92150000-92150000-chr10-90700000-90700000	chr4-36750000-36750000-chr4-37750000-37750000	chr14-1200000-1200000-chr14-2050000-2050000
chr14-31400000-31400000-chr14-32650000-32650000	chr15-54350000-54350000-chr15-55200000-55200000	chrX-111150000-111150000-chrX-109400000-109400000
chr6-61300000-61300000-chr6-61750000-61750000	chrX-11050000-11050000-chrX-13100000-13100000	chr13-40400000-40400000-chr13-39300000-39300000
chr1-97100000-97100000-chr1-98000000-98000000	chr7-103750000-103750000-chr7-105950000-105950000	chr16-26200000-26200000-chr16-25050000-25050000
chr17-81650000-81650000-chr17-80900000-80900000	chr2-162700000-162700000-chr2-162350000-162350000	chrY-45700000-45700000-chrY-46600000-46600000
chr9-56350000-56350000-chr9-55700000-55700000	chr7-24300000-24300000-chr7-23050000-23050000	chr16-84300000-84300000-chr16-85400000-85400000
chr6-27650000-27650000-chr6-28250000-28250000	chr17-52700000-52700000-chr17-53250000-53250000	chr12-94650000-94650000-chr12-93100000-93100000
chr11-62600000-62600000-chr11-60850000-60850000	chr4-8600000-8600000-chr4-8000000-8000000	chr11-46400000-46400000-chr11-47550000-47550000
chr7-98850000-98850000-chr7-99600000-99600000	chr1-130200000-130200000-chr1-130500000-130500000	chr14-1350000-1350000-chr14-2300000-2300000
chr5-31650000-31650000-chr5-30500000-30500000	chr13-9300000-9300000-chr13-7700000-7700000	chr8-35800000-35800000-chr8-34150000-34150000
chr2-76600000-76600000-chr2-77500000-77500000	chr3-60650000-60650000-chr3-62450000-62450000	chr16-85950000-85950000-chr16-87050000-87050000
chr17-70150000-70150000-chr17-67750000-67750000	chr8-123750000-123750000-chr8-122550000-122550000	chr3-124600000-124600000-chr3-123950000-123950000
chr10-63650000-63650000-chr10-64250000-64250000	chr19-44300000-44300000-chr19-45200000-45200000	chr10-36050000-36050000-chr10-38700000-38700000
chr8-77600000-77600000-chr8-75650000-75650000	chr13-15850000-15850000-chr13-15050000-15050000	chr12-48050000-48050000-chr12-48800000-48800000
chr8-14550000-14550000-chr8-14100000-14100000	chr15-98650000-98650000-chr15-101100000-101100000	chrX-34300000-34300000-chrX-32600000-32600000
chr17-52850000-52850000-chr17-53500000-53500000	chr1-187250000-187250000-chr1-186800000-186800000	chrX-36250000-36250000-chrX-37950000-37950000
chr3-137400000-137400000-chr3-136800000-136800000	chr10-109850000-109850000-chr10-113350000-113350000	chr6-51650000-51650000-chr6-50950000-50950000
chr7-128200000-128200000-chr7-126650000-126650000	chr1-171800000-171800000-chr1-169450000-169450000	chr18-30600000-30600000-chr18-29600000-29600000
chr15-94700000-94700000-chr15-93300000-93300000	chr16-45300000-45300000-chr16-45600000-45600000	chr15-29450000-29450000-chr15-29000000-29000000
chr10-10350000-10350000-chr10-8800000-8800000	chr7-62850000-62850000-chr7-60300000-60300000	chrY-77400000-77400000-chrY-76400000-76400000
chr2-126800000-126800000-chr2-126150000-126150000	chr6-143400000-143400000-chr6-143900000-143900000	chr2-53850000-53850000-chr2-54100000-54100000
chr5-30950000-30950000-chr5-29750000-29750000	chr8-71200000-71200000-chr8-72600000-72600000	chr4-130150000-130150000-chr4-131150000-131150000
chr6-50800000-50800000-chr6-53550000-53550000	chr1-51350000-51350000-chr1-54100000-54100000	chr2-111800000-111800000-chr2-110250000-110250000
chr2-5850000-5850000-chr2-4900000-4900000	chr3-93600000-93600000-chr3-94700000-94700000	chr2-168850000-168850000-chr2-169400000-169400000
chr1-60750000-60750000-chr1-60450000-60450000	chr3-9400000-9400000-chr3-10250000-10250000	chr10-120700000-120700000-chr10-118100000-118100000
chr1-175200000-175200000-chr1-174600000-174600000	chr17-21700000-21700000-chr17-19800000-19800000	chr17-16000000-16000000-chr17-17050000-17050000
chr12-61550000-61550000-chr12-61650000-61650000	chr1-162150000-162150000-chr1-161750000-161750000	chr1-125000000-125000000-chr1-124500000-124500000
chr1-21350000-21350000-chr1-22750000-22750000	chr18-80700000-80700000-chr18-79750000-79750000	chr13-100750000-100750000-chr13-102150000-102150000
chr16-32500000-32500000-chr16-33500000-33500000	chr13-113150000-113150000-chr13-112500000-112500000	chr15-2600000-2600000-chr15-1950000-1950000
chr4-126850000-126850000-chr4-128150000-128150000	chr10-3200000-3200000-chr10-4050000-4050000	chr14-98550000-98550000-chr14-96950000-96950000
chr3-88250000-88250000-chr3-86450000-86450000	chr4-120800000-120800000-chr4-121400000-121400000	chr13-39000000-39000000-chr13-39550000-39550000
chr13-77200000-77200000-chr13-77200000-77200000	chr8-56300000-56300000-chr8-57050000-57050000	chr5-95200000-95200000-chr5-93850000-93850000
chr6-114850000-114850000-chr6-115850000-115850000	chr18-78750000-78750000-chr18-79650000-79650000	chr2-45150000-45150000-chr2-45800000-45800000
chr13-47200000-47200000-chr13-48000000-48000000	chr13-108050000-108050000-chr13-106350000-106350000	chr2-138150000-138150000-chr2-139300000-139300000
chr3-144200000-144200000-chr3-145300000-145300000	chr14-37200000-37200000-chr14-38700000-38700000	chr5-46500000-46500000-chr5-47300000-47300000
chr4-57250000-57250000-chr4-58100000-58100000	chr16-88700000-88700000-chr16-90400000-90400000	chr1-48750000-48750000-chr1-49100000-49100000
chr15-102000000-102000000-chr15-103350000-103350000	chr5-106250000-106250000-chr5-108400000-108400000	chr3-132550000-132550000-chr3-132550000-132550000
chr6-39150000-39150000-chr6-38100000-38100000	chr17-39900000-39900000-chr17-40600000-40600000	chr14-95200000-95200000-chr14-96850000-96850000
chr16-92300000-92300000-chr16-92750000-92750000	chr5-106800000-106800000-chr5-105900000-105900000	chr15-19250000-19250000-chr15-22050000-22050000
chr4-137750000-137750000-chr4-137000000-137000000	chr19-17800000-17800000-chr19-16100000-16100000	chr13-117100000-117100000-chr13-116000000-116000000
chrX-36600000-36600000-chrX-35300000-35300000	chr11-74650000-74650000-chr11-76600000-76600000	chrX-64300000-64300000-chrX-63600000-63600000
chr10-39750000-39750000-chr10-40350000-40350000	chr8-61250000-61250000-chr8-60000000-60000000	chrY-6150000-6150000-chrY-6500000-6500000
chr1-189800000-189800000-chr1-188800000-188800000	chr5-130650000-130650000-chr5-129050000-129050000	chr5-79700000-79700000-chr5-80700000-80700000
chr1-46300000-46300000-chr1-44650000-44650000	chr2-145550000-145550000-chr2-147600000-147600000	chr11-58250000-58250000-chr11-59300000-59300000
chr13-18350000-18350000-chr13-20300000-20300000	chr10-128750000-128750000-chr10-129050000-129050000	chr10-14200000-14200000-chr10-16450000-16450000
chr7-141300000-141300000-chr7-142350000-142350000	chr14-65350000-65350000-chr14-66050000-66050000	chr17-77450000-77450000-chr17-78750000-78750000
chr2-84350000-84350000-chr2-85400000-85400000	chr13-26800000-26800000-chr13-27850000-27850000	chr18-79350000-79350000-chr18-80550000-80550000
chr2-71050000-71050000-chr2-70000000-70000000	chr11-89750000-89750000-chr11-90250000-90250000	chrY-90500000-90500000-chrY-88550000-88550000
chr2-62600000-62600000-chr2-61650000-61650000	chr2-97650000-97650000-chr2-96450000-96450000	chr14-100900000-100900000-chr14-102350000-102350000
chr9-58950000-58950000-chr9-58150000-58150000	chr9-10300000-10300000-chr9-8850000-8850000	chrX-110250000-110250000-chrX-108950000-108950000
chr9-106900000-106900000-chr9-106500000-106500000	chr3-76550000-76550000-chr3-76000000-76000000	chrY-8850000-8850000-chrY-7700000-7700000
chr15-71700000-71700000-chr15-73000000-73000000	chr2-40250000-40250000-chr2-41500000-41500000	chr9-14000000-14000000-chr9-12650000-12650000
chr7-43350000-43350000-chr7-43750000-43750000	chr7-92300000-92300000-chr7-93750000-93750000	chr13-2250000-2250000-chr13-2550000-2550000
chr17-67750000-67750000-chr17-67000000-67000000	chr4-78650000-78650000-chr4-77600000-77600000	chrX-64000000-64000000-chrX-63500000-63500000
chr2-131250000-131250000-chr2-132700000-132700000	chr2-156650000-156650000-chr2-157500000-157500000	chr18-46950000-46950000-chr18-47200000-47200000
chr12-89500000-89500000-chr12-88900000-88900000	chr3-146900000-146900000-chr3-147300000-147300000	chr8-34550000-34550000-chr8-32350000-32350000
chr4-42550000-42550000-chr4-41300000-41300000	chr15-58250000-58250000-chr15-59300000-59300000	chr13-63450000-63450000-chr13-64450000-64450000
chr18-33050000-33050000-chr18-34350000-34350000	chr6-11150000-11150000-chr6-12550000-12550000	chr9-31500000-31500000-chr9-30400000-30400000
chr6-141400000-141400000-chr6-142800000-142800000	chr7-112800000-112800000-chr7-111800000-111800000	chr14-26800000-26800000-chr14-26200000-26200000
chr11-77950000-77950000-chr11-76750000-76750000	chr6-127950000-127950000-chr6-129150000-129150000	chr6-121500000-121500000-chr6-120500000-120500000
chr1-187350000-187350000-chr1-188350000-188350000	chr1-43750000-43750000-chr1-43250000-43250000	chr5-59600000-59600000-chr5-58150000-58150000
chr5-130150000-130150000-chr5-128100000-128100000	chr10-24400000-24400000-chr10-24900000-24900000	chr7-32750000-32750000-chr7-33300000-33300000
chr10-69900000-69900000-chr10-70150000-70150000	chr9-33150000-33150000-chr9-32700000-32700000	chr7-129150000-129150000-chr7-128050000-128050000
chr15-95100000-95100000-chr15-96400000-96400000	chr12-21400000-21400000-chr12-22250000-22250000	chr1-124150000-124150000-chr1-124850000-124850000
chr9-84100000-84100000-chr9-83850000-83850000	chr1-139000000-139000000-chr1-137100000-137100000	chr11-37700000-37700000-chr11-37000000-37000000
chr6-143850000-143850000-chr6-142900000-142900000	chr7-30700000-30700000-chr7-31450000-31450000	chr7-40800000-40800000-chr7-41300000-41300000
chr2-110950000-110950000-chr2-109700000-109700000	chr12-117700000-117700000-chr12-115500000-115500000	chr3-37150000-37150000-chr3-39750000-39750000
chr3-141800000-141800000-chr3-142350000-142350000	chr5-26850000-26850000-chr5-26450000-26450000	chr5-126000000-126000000-chr5-123900000-123900000
chr11-6300000-6300000-chr11-3450000-3450000	chr12-103300000-103300000-chr12-101950000-101950000	chr3-148450000-148450000-chr3-149600000-149600000
chr1-33500000-33500000-chr1-34300000-34300000	chr6-134250000-134250000-chr6-133900000-133900000	chrY-43950000-43950000-chrY-44500000-44500000
chr9-24750000-24750000-chr9-21850000-21850000	chr15-68350000-68350000-chr15-69050000-69050000	chr18-82900000-82900000-chr18-83450000-83450000
chr2-21200000-21200000-chr2-24800000-24800000	chr5-75000000-75000000-chr5-75950000-75950000	chr1-169250000-169250000-chr1-169550000-169550000
chr9-98500000-98500000-chr9-99350000-99350000	chr13-42700000-42700000-chr13-41300000-41300000	chr3-148600000-148600000-chr3-148050000-148050000
chr5-121000000-121000000-chr5-121650000-121650000	chr3-143000000-143000000-chr3-141750000-141750000	chrX-123400000-123400000-chrX-122100000-122100000
chr10-78000000-78000000-chr10-77100000-77100000	chr8-69450000-69450000-chr8-69850000-69850000	chr3-78650000-78650000-chr3-77500000-77500000
chr3-65350000-65350000-chr3-67150000-67150000	chr11-104050000-104050000-chr11-104450000-104450000	chrX-28400000-28400000-chrX-29250000-29250000
chr19-23800000-23800000-chr19-22700000-22700000	chr1-79700000-79700000-chr1-80500000-80500000	chr2-39650000-39650000-chr2-40200000-40200000
chr8-125600000-125600000-chr8-125600000-125600000	chr8-14600000-14600000-chr8-15550000-15550000	chr1-1800000-1800000-chr1-450000-450000
chr10-31800000-31800000-chr10-33600000-33600000	chr8-57150000-57150000-chr8-58600000-58600000	chr13-79300000-79300000-chr13-80700000-80700000
chr18-78200000-78200000-chr18-80350000-80350000	chr13-36500000-36500000-chr13-35200000-35200000	chr4-67950000-67950000-chr4-69250000-69250000
chr16-42950000-42950000-chr16-41550000-41550000	chr10-33300000-33300000-chr10-34900000-34900000	chr1-190000000-190000000-chr1-191000000-191000000
chr4-113000000-113000000-chr4-113600000-113600000	chr12-113300000-113300000-chr12-111800000-111800000	chr6-112600000-112600000-chr6-113000000-113000000
chr13-41350000-41350000-chr13-41900000-41900000	chrX-132800000-132800000-chrX-134300000-134300000	chr8-117950000-117950000-chr8-116350000-116350000
chr8-63300000-63300000-chr8-64050000-64050000	chr19-17950000-17950000-chr19-16650000-16650000	chr12-46300000-46300000-chr12-46500000-46500000
chr13-15650000-15650000-chr13-14250000-14250000	chr8-58350000-58350000-chr8-57250000-57250000	chrX-109450000-109450000-chrX-108350000-108350000
chr12-4350000-4350000-chr12-3500000-3500000	chr2-24500000-24500000-chr2-25500000-25500000	chrY-48500000-48500000-chrY-47400000-47400000
chr2-91600000-91600000-chr2-93250000-93250000	chr19-32650000-32650000-chr19-33450000-33450000	chr5-91100000-91100000-chr5-90400000-90400000
chr13-106850000-106850000-chr13-108700000-108700000	chr8-57600000-57600000-chr8-56200000-56200000	chr9-116450000-116450000-chr9-118300000-118300000
chr5-53600000-53600000-chr5-52400000-52400000	chr16-27800000-27800000-chr16-29400000-29400000	chrX-29250000-29250000-chrX-29600000-29600000
chr2-54650000-54650000-chr2-55550000-55550000	chr1-127550000-127550000-chr1-127100000-127100000	chr2-44950000-44950000-chr2-43350000-43350000
chr2-126800000-126800000-chr2-125500000-125500000	chr10-14850000-14850000-chr10-15800000-15800000	chr5-16450000-16450000-chr5-16850000-16850000
chr13-64200000-64200000-chr13-63100000-63100000	chr1-87850000-87850000-chr1-89100000-89100000	chr15-60300000-60300000-chr15-61200000-61200000
chr10-112750000-112750000-chr10-111100000-111100000	chr5-71100000-71100000-chr5-69250000-69250000	chr13-117450000-117450000-chr13-118050000-118050000
chr13-108250000-108250000-chr13-109000000-109000000	chr5-100550000-100550000-chr5-99600000-99600000	chr2-60150000-60150000-chr2-61700000-61700000
chr2-91500000-91500000-chr2-93450000-93450000	chr4-70400000-70400000-chr4-72250000-72250000	chrX-24800000-24800000-chrX-24000000-24000000
chr16-93600000-93600000-chr16-92300000-92300000	chr13-22800000-22800000-chr13-24700000-24700000	chr17-88600000-88600000-chr17-88250000-88250000
chr19-39400000-39400000-chr19-38600000-38600000	chr13-92850000-92850000-chr13-93600000-93600000	chrY-13650000-13650000-chrY-12600000-12600000
chr2-122300000-122300000-chr2-121350000-121350000	chr2-136400000-136400000-chr2-135900000-135900000	chr6-25400000-25400000-chr6-23850000-23850000
chrX-51500000-51500000-chrX-52100000-52100000	chr2-162850000-162850000-chr2-163900000-163900000	chr4-39500000-39500000-chr4-40300000-40300000
chr2-154400000-154400000-chr2-155050000-155050000	chr7-13650000-13650000-chr7-14650000-14650000	chr6-53150000-53150000-chr6-52450000-52450000
chr1-140550000-140550000-chr1-139200000-139200000	chr12-35850000-35850000-chr12-37400000-37400000	chr1-142250000-142250000-chr1-142450000-142450000
chr9-24750000-24750000-chr9-25600000-25600000	chr11-57000000-57000000-chr11-57500000-57500000	chr1-108150000-108150000-chr1-109550000-109550000
chr1-12700000-12700000-chr1-11000000-11000000	chr4-54050000-54050000-chr4-53050000-53050000	chr14-59300000-59300000-chr14-59600000-59600000
chr7-135600000-135600000-chr7-136700000-136700000	chr4-28850000-28850000-chr4-27950000-27950000	chrX-125200000-125200000-chrX-125650000-125650000
chr1-154200000-154200000-chr1-152900000-152900000	chr12-9000000-9000000-chr12-9850000-9850000	chr5-33950000-33950000-chr5-32450000-32450000
chr12-28600000-28600000-chr12-29550000-29550000	chr1-22950000-22950000-chr1-22500000-22500000	chr11-39200000-39200000-chr11-40550000-40550000
chr4-151600000-151600000-chr4-152150000-152150000	chr3-13750000-13750000-chr3-12750000-12750000	chrX-166050000-166050000-chrX-164550000-164550000
chrX-83100000-83100000-chrX-83800000-83800000	chr13-74750000-74750000-chr13-72650000-72650000	chr6-121900000-121900000-chr6-123150000-123150000
chr8-109950000-109950000-chr8-108800000-108800000	chr9-53500000-53500000-chr9-56000000-56000000	chrY-51700000-51700000-chrY-52050000-52050000
chr9-116700000-116700000-chr9-117200000-117200000	chr7-12600000-12600000-chr7-11350000-11350000	chr19-52300000-52300000-chr19-51800000-51800000
chr6-115850000-115850000-chr6-117900000-117900000	chr18-44000000-44000000-chr18-43700000-43700000	chrY-16150000-16150000-chrY-15300000-15300000
chr11-106600000-106600000-chr11-107900000-107900000	chr16-58500000-58500000-chr16-59350000-59350000	chr15-6150000-6150000-chr15-7700000-7700000
chr14-27000000-27000000-chr14-28050000-28050000	chr10-123950000-123950000-chr10-123050000-123050000	chr16-86850000-86850000-chr16-87650000-87650000
chr9-54700000-54700000-chr9-56450000-56450000	chr16-4700000-4700000-chr16-3150000-3150000	chr14-81550000-81550000-chr14-79900000-79900000
chr6-114700000-114700000-chr6-114400000-114400000	chr5-29200000-29200000-chr5-28250000-28250000	chr3-23650000-23650000-chr3-22500000-22500000
chr10-13250000-13250000-chr10-14100000-14100000	chr5-38150000-38150000-chr5-39350000-39350000	chr7-6600000-6600000-chr7-8300000-8300000
chr9-62550000-62550000-chr9-60300000-60300000	chr15-42350000-42350000-chr15-39350000-39350000	chr6-81500000-81500000-chr6-82800000-82800000
chr12-110750000-110750000-chr12-110450000-110450000	chr6-145050000-145050000-chr6-144350000-144350000	chr1-2150000-2150000-chr1-3200000-3200000
chr10-89250000-89250000-chr10-89000000-89000000	chr14-3700000-3700000-chr14-2850000-2850000	chr4-26450000-26450000-chr4-27150000-27150000
chr8-11500000-11500000-chr8-12650000-12650000	chrX-72250000-72250000-chrX-71100000-71100000	chr12-18100000-18100000-chr12-18450000-18450000
chr11-99000000-99000000-chr11-100050000-100050000	chr1-185450000-185450000-chr1-186350000-186350000	chr8-46400000-46400000-chr8-45450000-45450000
chr7-120600000-120600000-chr7-121100000-121100000	chr2-150450000-150450000-chr2-152500000-152500000	chr1-149200000-149200000-chr1-148450000-148450000
chr15-78400000-78400000-chr15-79150000-79150000	chr15-30350000-30350000-chr15-29550000-29550000	chr4-69150000-69150000-chr4-67450000-67450000
chr12-77350000-77350000-chr12-78850000-78850000	chr11-31450000-31450000-chr11-33350000-33350000	chr17-77000000-77000000-chr17-76200000-76200000
chr14-23400000-23400000-chr14-23900000-23900000	chr2-124300000-124300000-chr2-123550000-123550000	chr3-11000000-11000000-chr3-8350000-8350000
chr19-24350000-24350000-chr19-23350000-23350000	chr10-14600000-14600000-chr10-13250000-13250000	chr16-25550000-25550000-chr16-26350000-26350000
chr7-22850000-22850000-chr7-23250000-23250000	chr15-48300000-48300000-chr15-49000000-49000000	chr9-27850000-27850000-chr9-27850000-27850000
chr11-80250000-80250000-chr11-81100000-81100000	chr8-99600000-99600000-chr8-98750000-98750000	chr14-2900000-2900000-chr14-2150000-2150000
chr12-117750000-117750000-chr12-120000000-120000000	chr9-14550000-14550000-chr9-15800000-15800000	chr12-103700000-103700000-chr12-103250000-103250000
chrX-59100000-59100000-chrX-59450000-59450000	chr7-51350000-51350000-chr7-49550000-49550000	chr12-113350000-113350000-chr12-113750000-113750000
chr15-9700000-9700000-chr15-10600000-10600000	chr15-81250000-81250000-chr15-82500000-82500000	chr16-83750000-83750000-chr16-84150000-84150000
chr17-71200000-71200000-chr17-70550000-70550000	chr7-64850000-64850000-chr7-65850000-65850000	chr8-34650000-34650000-chr8-31800000-31800000
chr1-127750000-127750000-chr1-126250000-126250000	chr17-3550000-3550000-chr17-4700000-4700000	chr12-58900000-58900000-chr12-59800000-59800000
chr2-122500000-122500000-chr2-121400000-121400000	chr3-129100000-129100000-chr3-130000000-130000000	chr11-30500000-30500000-chr11-29300000-29300000
chr18-77700000-77700000-chr18-78300000-78300000	chr14-44950000-44950000-chr14-45500000-45500000	chr6-58450000-58450000-chr6-57150000-57150000
chr1-54000000-54000000-chr1-55700000-55700000	chr9-57750000-57750000-chr9-56800000-56800000	chr5-40800000-40800000-chr5-40400000-40400000
chr7-52000000-52000000-chr7-50600000-50600000	chr6-140050000-140050000-chr6-137650000-137650000	chrY-67550000-67550000-chrY-66500000-66500000
chr5-53050000-53050000-chr5-53650000-53650000	chr16-36650000-36650000-chr16-37900000-37900000	chrY-19550000-19550000-chrY-17750000-17750000
chr11-75850000-75850000-chr11-77300000-77300000	chr13-96400000-96400000-chr13-97550000-97550000	chrY-58600000-58600000-chrY-59800000-59800000
chr11-88400000-88400000-chr11-91200000-91200000	chr5-66450000-66450000-chr5-68750000-68750000	chrY-46850000-46850000-chrY-47750000-47750000
chr11-82950000-82950000-chr11-81700000-81700000	chr1-125800000-125800000-chr1-124100000-124100000	chr1-147350000-147350000-chr1-147750000-147750000
chr1-158850000-158850000-chr1-160350000-160350000	chr8-59600000-59600000-chr8-61000000-61000000	chr5-58700000-58700000-chr5-58150000-58150000
chr2-131150000-131150000-chr2-130450000-130450000	chr13-38150000-38150000-chr13-38750000-38750000	chr17-38650000-38650000-chr17-37400000-37400000
chr6-112950000-112950000-chr6-113650000-113650000	chr12-34200000-34200000-chr12-33000000-33000000	chr19-51300000-51300000-chr19-52650000-52650000
chr13-92850000-92850000-chr13-91100000-91100000	chr16-72700000-72700000-chr16-73200000-73200000	chrY-16000000-16000000-chrY-14700000-14700000
chr12-102700000-102700000-chr12-103600000-103600000	chr11-14600000-14600000-chr11-13500000-13500000	chr11-58000000-58000000-chr11-57000000-57000000
chr2-31500000-31500000-chr2-30850000-30850000	chr7-35600000-35600000-chr7-37050000-37050000	chr12-27350000-27350000-chr12-27000000-27000000
chr11-70800000-70800000-chr11-72350000-72350000	chr6-139400000-139400000-chr6-137750000-137750000	chr4-16750000-16750000-chr4-15750000-15750000
chr2-166850000-166850000-chr2-167350000-167350000	chr14-101750000-101750000-chr14-100600000-100600000	chr8-650000-650000-chr8-1000000-1000000
chr13-14400000-14400000-chr13-13450000-13450000	chr15-51850000-51850000-chr15-52500000-52500000	chr2-130000000-130000000-chr2-131400000-131400000
chr13-11700000-11700000-chr13-12200000-12200000	chr5-69100000-69100000-chr5-67650000-67650000	chr1-99450000-99450000-chr1-99200000-99200000
chr3-122900000-122900000-chr3-120800000-120800000	chr15-5050000-5050000-chr15-4700000-4700000	chrX-50350000-50350000-chrX-49850000-49850000
chr3-79400000-79400000-chr3-81200000-81200000	chr11-44550000-44550000-chr11-43500000-43500000	chr7-32650000-32650000-chr7-31750000-31750000
chr15-78250000-78250000-chr15-78900000-78900000	chr15-83250000-83250000-chr15-82600000-82600000	chr5-79900000-79900000-chr5-79000000-79000000
chr7-136900000-136900000-chr7-135150000-135150000	chr1-166800000-166800000-chr1-165950000-165950000	chr9-47400000-47400000-chr9-48850000-48850000
chr2-35100000-35100000-chr2-34500000-34500000	chr1-181350000-181350000-chr1-180350000-180350000	chr3-3900000-3900000-chr3-2800000-2800000
chr11-61800000-61800000-chr11-60150000-60150000	chr7-121000000-121000000-chr7-123550000-123550000	chr1-158200000-158200000-chr1-156950000-156950000
chr1-10150000-10150000-chr1-8950000-8950000	chr8-59850000-59850000-chr8-58250000-58250000	chr17-15650000-15650000-chr17-17000000-17000000
chr2-29050000-29050000-chr2-27950000-27950000	chr14-91550000-91550000-chr14-93050000-93050000	chr8-80200000-80200000-chr8-84050000-84050000
