GG	GN	NN
chr10-52950000-52950000-chr10-52700000-52700000	chr4-35550000-35550000-chr4-36350000-36350000	chrY-43550000-43550000-chrY-44700000-44700000
chr8-14200000-14200000-chr8-13000000-13000000	chr6-28250000-28250000-chr6-29100000-29100000	chr14-70850000-70850000-chr14-71200000-71200000
chr10-61700000-61700000-chr10-62350000-62350000	chr5-135700000-135700000-chr5-137150000-137150000	chr3-22300000-22300000-chr3-22750000-22750000
chr1-186650000-186650000-chr1-185600000-185600000	chr3-6550000-6550000-chr3-5350000-5350000	chrX-147950000-147950000-chrX-147250000-147250000
chr8-79100000-79100000-chr8-78350000-78350000	chr4-46550000-46550000-chr4-47600000-47600000	chr18-18750000-18750000-chr18-17300000-17300000
chr1-51100000-51100000-chr1-52200000-52200000	chr2-19250000-19250000-chr2-18550000-18550000	chr1-72900000-72900000-chr1-72150000-72150000
chr11-109500000-109500000-chr11-110450000-110450000	chr5-92000000-92000000-chr5-92850000-92850000	chr1-117600000-117600000-chr1-117100000-117100000
chr5-149150000-149150000-chr5-147400000-147400000	chr4-32750000-32750000-chr4-29250000-29250000	chrY-87750000-87750000-chrY-89400000-89400000
chr2-150900000-150900000-chr2-152250000-152250000	chr9-52150000-52150000-chr9-51450000-51450000	chr14-110550000-110550000-chr14-111150000-111150000
chr12-89700000-89700000-chr12-91300000-91300000	chr14-78850000-78850000-chr14-80200000-80200000	chr5-2500000-2500000-chr5-2000000-2000000
chr10-75900000-75900000-chr10-76900000-76900000	chr10-43500000-43500000-chr10-43000000-43000000	chr11-27700000-27700000-chr11-29650000-29650000
chr15-54250000-54250000-chr15-55750000-55750000	chr1-183000000-183000000-chr1-183800000-183800000	chr1-99550000-99550000-chr1-98950000-98950000
chr10-42000000-42000000-chr10-40350000-40350000	chr10-99750000-99750000-chr10-98950000-98950000	chr1-123050000-123050000-chr1-120750000-120750000
chr15-6750000-6750000-chr15-5100000-5100000	chr4-100900000-100900000-chr4-99500000-99500000	chr1-123000000-123000000-chr1-124250000-124250000
chr2-146500000-146500000-chr2-144750000-144750000	chr16-5550000-5550000-chr16-4050000-4050000	chr14-16100000-16100000-chr14-14250000-14250000
chr14-34400000-34400000-chr14-33350000-33350000	chr12-58050000-58050000-chr12-57050000-57050000	chr7-9900000-9900000-chr7-9600000-9600000
chr6-12400000-12400000-chr6-12700000-12700000	chr5-145650000-145650000-chr5-144750000-144750000	chr3-60700000-60700000-chr3-61750000-61750000
chr1-162350000-162350000-chr1-163250000-163250000	chrX-109650000-109650000-chrX-109000000-109000000	chr9-76150000-76150000-chr9-76850000-76850000
chrX-84650000-84650000-chrX-85100000-85100000	chr17-43850000-43850000-chr17-45250000-45250000	chr18-1900000-1900000-chr18-1050000-1050000
chr2-175650000-175650000-chr2-176300000-176300000	chr2-167700000-167700000-chr2-166450000-166450000	chr12-94350000-94350000-chr12-93650000-93650000
chr14-121600000-121600000-chr14-122950000-122950000	chr17-8000000-8000000-chr17-7050000-7050000	chrX-95350000-95350000-chrX-94300000-94300000
chr2-103700000-103700000-chr2-104650000-104650000	chr4-131800000-131800000-chr4-129900000-129900000	chr15-70700000-70700000-chr15-70250000-70250000
chr17-69200000-69200000-chr17-70400000-70400000	chr1-17850000-17850000-chr1-17050000-17050000	chrX-49650000-49650000-chrX-47650000-47650000
chr15-41500000-41500000-chr15-42450000-42450000	chr15-80550000-80550000-chr15-79100000-79100000	chr12-18950000-18950000-chr12-20000000-20000000
chr13-90900000-90900000-chr13-92650000-92650000	chr5-145350000-145350000-chr5-144700000-144700000	chr17-93850000-93850000-chr17-93000000-93000000
chr17-26600000-26600000-chr17-28000000-28000000	chr6-80200000-80200000-chr6-78550000-78550000	chr8-76600000-76600000-chr8-75350000-75350000
chr19-40950000-40950000-chr19-41800000-41800000	chr11-104600000-104600000-chr11-105650000-105650000	chr12-23100000-23100000-chr12-22000000-22000000
chr13-35750000-35750000-chr13-36400000-36400000	chr8-62800000-62800000-chr8-61100000-61100000	chr10-55700000-55700000-chr10-54900000-54900000
chr1-157300000-157300000-chr1-158450000-158450000	chr2-72900000-72900000-chr2-71850000-71850000	chr4-8650000-8650000-chr4-10000000-10000000
chr6-146150000-146150000-chr6-147550000-147550000	chr2-114650000-114650000-chr2-116150000-116150000	chr8-30800000-30800000-chr8-32250000-32250000
chr4-66250000-66250000-chr4-65400000-65400000	chr1-144250000-144250000-chr1-144650000-144650000	chr8-97950000-97950000-chr8-96500000-96500000
chr7-124650000-124650000-chr7-123250000-123250000	chr7-40100000-40100000-chr7-38400000-38400000	chr13-45250000-45250000-chr13-44300000-44300000
chr8-110350000-110350000-chr8-111050000-111050000	chr18-39550000-39550000-chr18-39050000-39050000	chr18-23100000-23100000-chr18-21700000-21700000
chr18-72200000-72200000-chr18-71300000-71300000	chr16-11700000-11700000-chr16-11300000-11300000	chr2-68650000-68650000-chr2-67850000-67850000
chrX-74400000-74400000-chrX-75300000-75300000	chr8-17850000-17850000-chr8-18800000-18800000	chr4-113300000-113300000-chr4-114300000-114300000
chr3-65800000-65800000-chr3-64500000-64500000	chr10-4850000-4850000-chr10-6150000-6150000	chr7-71650000-71650000-chr7-69900000-69900000
chr18-12550000-12550000-chr18-13800000-13800000	chr18-78000000-78000000-chr18-79950000-79950000	chr13-75300000-75300000-chr13-76200000-76200000
chr1-179500000-179500000-chr1-179000000-179000000	chr17-54950000-54950000-chr17-55800000-55800000	chrY-31500000-31500000-chrY-31900000-31900000
chr2-93650000-93650000-chr2-92300000-92300000	chr5-104800000-104800000-chr5-103300000-103300000	chr12-113250000-113250000-chr12-114650000-114650000
chr5-30950000-30950000-chr5-29450000-29450000	chr15-9800000-9800000-chr15-9300000-9300000	chr2-850000-850000-chr2-200000-200000
chr8-124550000-124550000-chr8-123250000-123250000	chr6-148150000-148150000-chr6-147350000-147350000	chr15-15250000-15250000-chr15-14450000-14450000
chr5-103000000-103000000-chr5-104000000-104000000	chr7-119700000-119700000-chr7-119200000-119200000	chr5-16950000-16950000-chr5-18200000-18200000
chr1-72700000-72700000-chr1-72000000-72000000	chr15-63750000-63750000-chr15-64850000-64850000	chrX-45100000-45100000-chrX-46250000-46250000
chr17-13000000-13000000-chr17-14400000-14400000	chrX-13750000-13750000-chrX-14250000-14250000	chr9-81400000-81400000-chr9-83200000-83200000
chr7-113250000-113250000-chr7-112450000-112450000	chr3-38000000-38000000-chr3-36900000-36900000	chr3-11050000-11050000-chr3-11500000-11500000
chr2-155350000-155350000-chr2-153900000-153900000	chr4-43200000-43200000-chr4-44750000-44750000	chr17-48050000-48050000-chr17-47100000-47100000
chr19-18700000-18700000-chr19-17000000-17000000	chr2-20050000-20050000-chr2-20650000-20650000	chr8-79600000-79600000-chr8-84200000-84200000
chr9-54200000-54200000-chr9-52750000-52750000	chr8-109250000-109250000-chr8-110100000-110100000	chr17-17150000-17150000-chr17-16250000-16250000
chr4-77800000-77800000-chr4-76350000-76350000	chr17-42400000-42400000-chr17-41350000-41350000	chr14-94850000-94850000-chr14-94450000-94450000
chr1-92450000-92450000-chr1-91050000-91050000	chr8-74200000-74200000-chr8-72550000-72550000	chr4-119650000-119650000-chr4-120350000-120350000
chr14-55950000-55950000-chr14-56800000-56800000	chr15-89200000-89200000-chr15-87750000-87750000	chr17-62550000-62550000-chr17-61800000-61800000
chr1-181400000-181400000-chr1-182600000-182600000	chr7-89300000-89300000-chr7-88650000-88650000	chr13-56200000-56200000-chr13-56900000-56900000
chr17-47550000-47550000-chr17-49750000-49750000	chr8-118200000-118200000-chr8-114850000-114850000	chr5-59600000-59600000-chr5-60400000-60400000
chr18-65350000-65350000-chr18-66250000-66250000	chr5-126850000-126850000-chr5-128150000-128150000	chr5-54150000-54150000-chr5-53000000-53000000
chr7-91650000-91650000-chr7-92300000-92300000	chr19-56250000-56250000-chr19-58350000-58350000	chr2-31550000-31550000-chr2-30650000-30650000
chr1-185600000-185600000-chr1-185400000-185400000	chr5-44050000-44050000-chr5-40700000-40700000	chr15-3100000-3100000-chr15-1850000-1850000
chr6-86700000-86700000-chr6-88000000-88000000	chr10-125400000-125400000-chr10-127700000-127700000	chr17-4800000-4800000-chr17-4100000-4100000
chr11-108000000-108000000-chr11-108950000-108950000	chr13-48850000-48850000-chr13-49800000-49800000	chrX-64550000-64550000-chrX-65200000-65200000
chr5-8550000-8550000-chr5-9450000-9450000	chr10-10850000-10850000-chr10-11650000-11650000	chr14-51750000-51750000-chr14-53950000-53950000
chr14-61000000-61000000-chr14-61000000-61000000	chr18-32200000-32200000-chr18-30950000-30950000	chrY-17750000-17750000-chrY-16000000-16000000
chr9-105500000-105500000-chr9-107750000-107750000	chr5-100800000-100800000-chr5-101550000-101550000	chr7-104550000-104550000-chr7-103650000-103650000
chr11-85450000-85450000-chr11-84050000-84050000	chr9-76400000-76400000-chr9-75550000-75550000	chrX-154850000-154850000-chrX-154300000-154300000
chr8-94250000-94250000-chr8-92900000-92900000	chr6-66000000-66000000-chr6-64550000-64550000	chr6-100300000-100300000-chr6-103250000-103250000
chr18-60850000-60850000-chr18-59400000-59400000	chr11-103500000-103500000-chr11-105200000-105200000	chrY-72750000-72750000-chrY-73500000-73500000
chr11-70350000-70350000-chr11-70700000-70700000	chr2-19550000-19550000-chr2-18450000-18450000	chr13-26950000-26950000-chr13-27700000-27700000
chr11-50150000-50150000-chr11-50900000-50900000	chr19-22000000-22000000-chr19-22900000-22900000	chr18-53050000-53050000-chr18-54250000-54250000
chr6-62200000-62200000-chr6-60950000-60950000	chr15-64250000-64250000-chr15-65400000-65400000	chrY-52500000-52500000-chrY-51650000-51650000
chr7-119600000-119600000-chr7-121050000-121050000	chr11-9300000-9300000-chr11-12500000-12500000	chr14-7300000-7300000-chr14-7150000-7150000
chr2-38950000-38950000-chr2-38750000-38750000	chr11-30200000-30200000-chr11-29650000-29650000	chr13-59900000-59900000-chr13-60400000-60400000
chr11-101700000-101700000-chr11-103250000-103250000	chr17-13600000-13600000-chr17-13050000-13050000	chrY-3700000-3700000-chrY-2400000-2400000
chr6-17850000-17850000-chr6-17100000-17100000	chr10-20950000-20950000-chr10-19950000-19950000	chr5-60000000-60000000-chr5-60850000-60850000
chr12-40100000-40100000-chr12-41600000-41600000	chr4-36500000-36500000-chr4-35700000-35700000	chr4-98300000-98300000-chr4-96600000-96600000
chrX-86800000-86800000-chrX-87350000-87350000	chr7-143650000-143650000-chr7-145350000-145350000	chrX-120100000-120100000-chrX-119100000-119100000
chr13-114400000-114400000-chr13-113500000-113500000	chr12-117950000-117950000-chr12-118600000-118600000	chrX-105300000-105300000-chrX-105950000-105950000
chr16-67150000-67150000-chr16-66850000-66850000	chr6-146400000-146400000-chr6-144450000-144450000	chr3-45800000-45800000-chr3-46750000-46750000
chr19-59550000-59550000-chr19-57750000-57750000	chr17-30800000-30800000-chr17-31800000-31800000	chr4-90800000-90800000-chr4-92200000-92200000
chr15-63900000-63900000-chr15-64850000-64850000	chr16-7700000-7700000-chr16-6500000-6500000	chr3-1900000-1900000-chr3-150000-150000
chr7-103250000-103250000-chr7-102900000-102900000	chr8-54100000-54100000-chr8-52450000-52450000	chr16-1450000-1450000-chr16-350000-350000
chr2-33850000-33850000-chr2-36850000-36850000	chr1-17500000-17500000-chr1-17700000-17700000	chrX-89350000-89350000-chrX-89900000-89900000
chr16-43150000-43150000-chr16-46050000-46050000	chr9-99250000-99250000-chr9-98150000-98150000	chr1-102900000-102900000-chr1-103600000-103600000
chr4-128250000-128250000-chr4-126950000-126950000	chr16-58100000-58100000-chr16-60350000-60350000	chr4-74450000-74450000-chr4-72300000-72300000
chr8-70700000-70700000-chr8-71400000-71400000	chr6-100300000-100300000-chr6-100750000-100750000	chr5-145600000-145600000-chr5-148700000-148700000
chr8-103650000-103650000-chr8-104500000-104500000	chr3-31200000-31200000-chr3-32150000-32150000	chr7-85300000-85300000-chr7-84900000-84900000
chr3-158550000-158550000-chr3-157300000-157300000	chr14-98400000-98400000-chr14-99250000-99250000	chrX-24400000-24400000-chrX-23500000-23500000
chr2-25600000-25600000-chr2-26400000-26400000	chr7-91650000-91650000-chr7-90900000-90900000	chr8-47800000-47800000-chr8-46900000-46900000
chr5-54050000-54050000-chr5-54050000-54050000	chr9-15200000-15200000-chr9-16300000-16300000	chr10-101000000-101000000-chr10-102850000-102850000
chr15-100900000-100900000-chr15-99650000-99650000	chr7-21400000-21400000-chr7-19200000-19200000	chr12-25650000-25650000-chr12-26750000-26750000
chr2-35450000-35450000-chr2-33800000-33800000	chr5-30850000-30850000-chr5-33200000-33200000	chr17-20700000-20700000-chr17-20150000-20150000
chr10-91150000-91150000-chr10-92150000-92150000	chr2-39400000-39400000-chr2-38850000-38850000	chrY-48450000-48450000-chrY-47650000-47650000
chr3-146000000-146000000-chr3-144700000-144700000	chr3-42650000-42650000-chr3-40800000-40800000	chr2-53750000-53750000-chr2-54350000-54350000
chr9-56650000-56650000-chr9-56050000-56050000	chr2-107950000-107950000-chr2-109150000-109150000	chrX-165700000-165700000-chrX-163850000-163850000
chr10-43250000-43250000-chr10-41700000-41700000	chr17-66250000-66250000-chr17-65750000-65750000	chr1-119200000-119200000-chr1-118200000-118200000
chr5-16350000-16350000-chr5-14650000-14650000	chr5-78600000-78600000-chr5-76350000-76350000	chrY-26100000-26100000-chrY-28200000-28200000
chr11-121600000-121600000-chr11-118050000-118050000	chr2-76500000-76500000-chr2-78400000-78400000	chr12-30550000-30550000-chr12-32900000-32900000
chr15-90950000-90950000-chr15-92100000-92100000	chr6-130900000-130900000-chr6-130200000-130200000	chrX-5050000-5050000-chrX-4500000-4500000
chr2-26850000-26850000-chr2-24400000-24400000	chr10-25550000-25550000-chr10-26100000-26100000	chr14-84550000-84550000-chr14-87300000-87300000
chr5-140350000-140350000-chr5-139550000-139550000	chr2-103400000-103400000-chr2-104350000-104350000	chr10-61050000-61050000-chr10-58750000-58750000
chr8-127150000-127150000-chr8-129050000-129050000	chr8-89250000-89250000-chr8-87700000-87700000	chr6-124650000-124650000-chr6-121900000-121900000
chr1-157300000-157300000-chr1-158550000-158550000	chr3-38950000-38950000-chr3-38050000-38050000	chr15-58750000-58750000-chr15-60100000-60100000
chr9-7650000-7650000-chr9-7650000-7650000	chr10-97950000-97950000-chr10-97000000-97000000	chr4-17850000-17850000-chr4-18350000-18350000
chr11-63150000-63150000-chr11-66400000-66400000	chr3-51950000-51950000-chr3-50800000-50800000	chr5-40500000-40500000-chr5-41350000-41350000
chr17-8150000-8150000-chr17-8750000-8750000	chr15-43150000-43150000-chr15-44350000-44350000	chr2-12000000-12000000-chr2-12550000-12550000
chr5-31300000-31300000-chr5-31950000-31950000	chr7-102850000-102850000-chr7-102250000-102250000	chr4-85750000-85750000-chr4-87300000-87300000
chr8-112000000-112000000-chr8-112600000-112600000	chr14-53850000-53850000-chr14-54750000-54750000	chrX-69000000-69000000-chrX-68000000-68000000
chr17-21450000-21450000-chr17-22600000-22600000	chr14-9250000-9250000-chr14-7900000-7900000	chrX-26250000-26250000-chrX-24650000-24650000
chr18-46300000-46300000-chr18-45700000-45700000	chr18-31100000-31100000-chr18-29850000-29850000	chr1-106900000-106900000-chr1-108750000-108750000
chr1-84600000-84600000-chr1-85850000-85850000	chr1-156350000-156350000-chr1-155550000-155550000	chr9-74100000-74100000-chr9-73300000-73300000
chr5-92350000-92350000-chr5-89800000-89800000	chr10-71950000-71950000-chr10-75150000-75150000	chr6-19650000-19650000-chr6-20550000-20550000
chr4-41950000-41950000-chr4-43150000-43150000	chr13-15650000-15650000-chr13-14650000-14650000	chrY-14200000-14200000-chrY-13400000-13400000
chr10-86000000-86000000-chr10-86950000-86950000	chr9-96750000-96750000-chr9-95250000-95250000	chr13-65650000-65650000-chr13-65150000-65150000
chr7-111750000-111750000-chr7-112900000-112900000	chr7-13400000-13400000-chr7-12250000-12250000	chrY-4650000-4650000-chrY-5400000-5400000
chr7-16850000-16850000-chr7-15550000-15550000	chr6-103600000-103600000-chr6-102500000-102500000	chr1-59900000-59900000-chr1-60400000-60400000
chr6-119600000-119600000-chr6-120100000-120100000	chr1-85000000-85000000-chr1-85750000-85750000	chr18-3950000-3950000-chr18-4250000-4250000
chr13-21400000-21400000-chr13-20450000-20450000	chr18-79150000-79150000-chr18-80050000-80050000	chr1-73200000-73200000-chr1-74200000-74200000
chr17-83450000-83450000-chr17-84650000-84650000	chr8-14750000-14750000-chr8-15650000-15650000	chr8-129300000-129300000-chr8-128150000-128150000
chr9-6250000-6250000-chr9-7350000-7350000	chr16-12950000-12950000-chr16-11850000-11850000	chr7-111150000-111150000-chr7-110100000-110100000
chr8-118600000-118600000-chr8-118900000-118900000	chr10-24100000-24100000-chr10-24950000-24950000	chr3-10200000-10200000-chr3-9300000-9300000
chr10-120050000-120050000-chr10-117350000-117350000	chr3-93650000-93650000-chr3-94200000-94200000	chr7-21850000-21850000-chr7-23100000-23100000
chr5-31300000-31300000-chr5-31800000-31800000	chr16-21900000-21900000-chr16-20800000-20800000	chr10-125150000-125150000-chr10-125550000-125550000
chr1-75400000-75400000-chr1-73700000-73700000	chr14-32750000-32750000-chr14-30750000-30750000	chr14-3950000-3950000-chr14-4750000-4750000
chr16-20150000-20150000-chr16-20700000-20700000	chr7-32500000-32500000-chr7-30100000-30100000	chr13-85350000-85350000-chr13-86800000-86800000
chr19-8400000-8400000-chr19-7700000-7700000	chr2-61700000-61700000-chr2-59950000-59950000	chr9-90750000-90750000-chr9-88900000-88900000
chr1-88550000-88550000-chr1-89850000-89850000	chr15-35100000-35100000-chr15-33950000-33950000	chrX-18400000-18400000-chrX-15900000-15900000
chr11-89450000-89450000-chr11-91200000-91200000	chr17-85650000-85650000-chr17-84450000-84450000	chrY-78800000-78800000-chrY-77600000-77600000
chr9-55400000-55400000-chr9-56200000-56200000	chr10-129650000-129650000-chr10-130500000-130500000	chr18-14350000-14350000-chr18-13650000-13650000
chr14-26600000-26600000-chr14-25950000-25950000	chrX-68550000-68550000-chrX-69750000-69750000	chr6-124800000-124800000-chr6-125500000-125500000
chr9-16300000-16300000-chr9-14550000-14550000	chr12-66500000-66500000-chr12-65550000-65550000	chr2-109050000-109050000-chr2-108250000-108250000
chr2-69900000-69900000-chr2-69050000-69050000	chr12-44050000-44050000-chr12-44950000-44950000	chr6-55150000-55150000-chr6-54650000-54650000
chr1-62550000-62550000-chr1-61900000-61900000	chr4-77500000-77500000-chr4-78650000-78650000	chrY-3600000-3600000-chrY-7000000-7000000
chr12-116750000-116750000-chr12-117950000-117950000	chr14-17850000-17850000-chr14-17100000-17100000	chrX-122700000-122700000-chrX-122050000-122050000
chr6-47850000-47850000-chr6-48900000-48900000	chrX-93300000-93300000-chrX-95000000-95000000	chr10-113900000-113900000-chr10-112550000-112550000
chr8-46100000-46100000-chr8-47300000-47300000	chr9-7550000-7550000-chr9-10450000-10450000	chr12-95650000-95650000-chr12-95100000-95100000
chr12-72650000-72650000-chr12-73600000-73600000	chr2-27550000-27550000-chr2-29000000-29000000	chr11-94150000-94150000-chr11-93650000-93650000
chr3-101400000-101400000-chr3-102100000-102100000	chr5-151650000-151650000-chr5-150900000-150900000	chr10-13050000-13050000-chr10-12300000-12300000
chr2-152350000-152350000-chr2-153650000-153650000	chr11-44550000-44550000-chr11-45750000-45750000	chr1-73250000-73250000-chr1-75800000-75800000
chr18-35400000-35400000-chr18-37050000-37050000	chr6-108350000-108350000-chr6-106950000-106950000	chrY-500000-500000-chrY-700000-700000
chr5-99300000-99300000-chr5-98700000-98700000	chr14-30500000-30500000-chr14-30650000-30650000	chr11-34200000-34200000-chr11-34800000-34800000
chr12-79250000-79250000-chr12-80550000-80550000	chr1-100050000-100050000-chr1-101200000-101200000	chr10-57750000-57750000-chr10-55750000-55750000
chr10-64250000-64250000-chr10-63350000-63350000	chr14-60050000-60050000-chr14-58900000-58900000	chr7-10850000-10850000-chr7-11450000-11450000
chr18-60550000-60550000-chr18-61150000-61150000	chr11-3900000-3900000-chr11-1400000-1400000	chr5-28450000-28450000-chr5-29150000-29150000
chr4-108250000-108250000-chr4-106600000-106600000	chr3-143400000-143400000-chr3-142600000-142600000	chr11-42250000-42250000-chr11-42750000-42750000
chr18-20950000-20950000-chr18-21300000-21300000	chr16-74650000-74650000-chr16-75200000-75200000	chrX-40450000-40450000-chrX-41350000-41350000
chr15-76400000-76400000-chr15-77300000-77300000	chr6-49350000-49350000-chr6-48400000-48400000	chr1-80050000-80050000-chr1-79250000-79250000
chr12-87350000-87350000-chr12-85600000-85600000	chr6-73050000-73050000-chr6-75000000-75000000	chr8-60600000-60600000-chr8-57750000-57750000
chr16-6850000-6850000-chr16-6150000-6150000	chrX-142850000-142850000-chrX-144150000-144150000	chr9-26250000-26250000-chr9-25700000-25700000
chr2-76950000-76950000-chr2-77800000-77800000	chr1-129250000-129250000-chr1-128150000-128150000	chrX-58700000-58700000-chrX-58100000-58100000
chr18-15600000-15600000-chr18-16600000-16600000	chr16-67500000-67500000-chr16-68300000-68300000	chr1-42500000-42500000-chr1-43650000-43650000
chr5-92800000-92800000-chr5-89750000-89750000	chr7-88650000-88650000-chr7-89300000-89300000	chr11-40950000-40950000-chr11-40050000-40050000
chr2-4250000-4250000-chr2-3200000-3200000	chr5-126050000-126050000-chr5-127550000-127550000	chr13-78250000-78250000-chr13-76250000-76250000
chr3-88700000-88700000-chr3-88400000-88400000	chr6-40500000-40500000-chr6-38050000-38050000	chr10-71450000-71450000-chr10-72650000-72650000
chr1-161150000-161150000-chr1-160400000-160400000	chrX-21200000-21200000-chrX-20250000-20250000	chr11-91250000-91250000-chr11-93050000-93050000
chr11-69800000-69800000-chr11-69500000-69500000	chr9-100950000-100950000-chr9-99850000-99850000	chrY-10850000-10850000-chrY-11750000-11750000
chr14-116000000-116000000-chr14-118150000-118150000	chr15-27550000-27550000-chr15-29450000-29450000	chr7-66100000-66100000-chr7-64450000-64450000
chr2-90500000-90500000-chr2-90050000-90050000	chr8-35750000-35750000-chr8-36500000-36500000	chr8-86450000-86450000-chr8-87150000-87150000
chr6-23300000-23300000-chr6-24600000-24600000	chr9-109850000-109850000-chr9-111750000-111750000	chr11-28150000-28150000-chr11-28800000-28800000
chr6-29950000-29950000-chr6-31400000-31400000	chr2-129350000-129350000-chr2-130750000-130750000	chr7-11800000-11800000-chr7-10950000-10950000
chr15-72750000-72750000-chr15-72000000-72000000	chr13-52100000-52100000-chr13-51400000-51400000	chr2-99200000-99200000-chr2-99900000-99900000
chrX-168450000-168450000-chrX-168950000-168950000	chr11-121900000-121900000-chr11-121200000-121200000	chr6-35150000-35150000-chr6-36000000-36000000
chr2-102750000-102750000-chr2-104400000-104400000	chr9-22100000-22100000-chr9-23550000-23550000	chr7-3150000-3150000-chr7-2150000-2150000
chr8-126300000-126300000-chr8-125250000-125250000	chr10-61000000-61000000-chr10-61900000-61900000	chr11-56500000-56500000-chr11-56500000-56500000
chr9-59000000-59000000-chr9-59600000-59600000	chr9-19850000-19850000-chr9-18750000-18750000	chrY-50450000-50450000-chrY-47850000-47850000
chr11-80900000-80900000-chr11-83350000-83350000	chr5-140850000-140850000-chr5-140700000-140700000	chr3-138000000-138000000-chr3-138000000-138000000
chr13-109450000-109450000-chr13-108700000-108700000	chr12-114000000-114000000-chr12-116250000-116250000	chr7-125550000-125550000-chr7-123900000-123900000
chr2-164200000-164200000-chr2-162600000-162600000	chrX-152750000-152750000-chrX-153000000-153000000	chrX-40750000-40750000-chrX-39850000-39850000
chr4-91300000-91300000-chr4-89350000-89350000	chr2-14350000-14350000-chr2-15550000-15550000	chr7-138450000-138450000-chr7-137550000-137550000
chr18-38250000-38250000-chr18-37600000-37600000	chr13-9050000-9050000-chr13-9600000-9600000	chr8-25150000-25150000-chr8-26950000-26950000
chr2-179700000-179700000-chr2-181250000-181250000	chr18-40450000-40450000-chr18-41600000-41600000	chr15-22900000-22900000-chr15-21800000-21800000
chr5-129600000-129600000-chr5-128750000-128750000	chr14-26700000-26700000-chr14-27500000-27500000	chrY-7500000-7500000-chrY-6600000-6600000
chr4-117450000-117450000-chr4-116300000-116300000	chr4-60950000-60950000-chr4-59900000-59900000	chr4-100650000-100650000-chr4-99500000-99500000
chr16-63750000-63750000-chr16-63750000-63750000	chr4-140400000-140400000-chr4-138750000-138750000	chr2-44550000-44550000-chr2-43400000-43400000
chr8-17500000-17500000-chr8-18700000-18700000	chr14-76700000-76700000-chr14-78600000-78600000	chr2-74150000-74150000-chr2-74900000-74900000
chr16-93800000-93800000-chr16-94850000-94850000	chr8-10300000-10300000-chr8-9000000-9000000	chr18-2100000-2100000-chr18-3050000-3050000
