GG	GN	NN
chr9-9250000-9250000-chr9-8700000-8700000	chr4-125200000-125200000-chr4-126450000-126450000	chr2-47750000-47750000-chr2-46950000-46950000
chr8-119550000-119550000-chr8-119750000-119750000	chr19-52750000-52750000-chr19-53200000-53200000	chr10-46200000-46200000-chr10-47150000-47150000
chr6-23100000-23100000-chr6-21700000-21700000	chr4-88300000-88300000-chr4-87450000-87450000	chr3-31500000-31500000-chr3-32250000-32250000
chr16-93450000-93450000-chr16-94650000-94650000	chr3-128450000-128450000-chr3-129600000-129600000	chrX-2300000-2300000-chrX-1550000-1550000
chr6-96300000-96300000-chr6-95500000-95500000	chr6-87550000-87550000-chr6-86250000-86250000	chr5-80300000-80300000-chr5-77700000-77700000
chr17-65800000-65800000-chr17-64700000-64700000	chr7-101650000-101650000-chr7-102000000-102000000	chr13-83350000-83350000-chr13-81950000-81950000
chr10-28700000-28700000-chr10-31350000-31350000	chr6-125900000-125900000-chr6-127550000-127550000	chrX-108500000-108500000-chrX-112200000-112200000
chr11-74900000-74900000-chr11-75500000-75500000	chr7-122650000-122650000-chr7-122100000-122100000	chr10-30850000-30850000-chr10-29600000-29600000
chr5-144900000-144900000-chr5-145700000-145700000	chr7-41600000-41600000-chr7-43650000-43650000	chrY-74350000-74350000-chrY-74950000-74950000
chr19-37950000-37950000-chr19-38950000-38950000	chr6-32150000-32150000-chr6-30650000-30650000	chr3-63500000-63500000-chr3-65450000-65450000
chr5-52850000-52850000-chr5-53650000-53650000	chr4-9300000-9300000-chr4-7350000-7350000	chr14-113650000-113650000-chr14-114900000-114900000
chr12-29750000-29750000-chr12-31700000-31700000	chr4-76200000-76200000-chr4-74950000-74950000	chrX-39100000-39100000-chrX-40700000-40700000
chr2-66350000-66350000-chr2-65350000-65350000	chr13-23800000-23800000-chr13-22100000-22100000	chr1-180500000-180500000-chr1-180500000-180500000
chr11-33500000-33500000-chr11-34250000-34250000	chr15-32900000-32900000-chr15-30800000-30800000	chr6-11750000-11750000-chr6-11400000-11400000
chr13-103150000-103150000-chr13-104450000-104450000	chr3-89950000-89950000-chr3-90850000-90850000	chrX-142050000-142050000-chrX-142650000-142650000
chr10-58400000-58400000-chr10-59600000-59600000	chrX-51850000-51850000-chrX-53300000-53300000	chr16-3800000-3800000-chr16-3600000-3600000
chr5-23450000-23450000-chr5-22500000-22500000	chr18-32400000-32400000-chr18-33500000-33500000	chr6-43000000-43000000-chr6-43850000-43850000
chr9-64500000-64500000-chr9-65450000-65450000	chr11-47500000-47500000-chr11-48700000-48700000	chr7-31200000-31200000-chr7-32250000-32250000
chr5-49250000-49250000-chr5-50050000-50050000	chr12-30900000-30900000-chr12-32250000-32250000	chr4-4600000-4600000-chr4-5500000-5500000
chr2-72250000-72250000-chr2-71850000-71850000	chr6-57850000-57850000-chr6-59250000-59250000	chr3-35150000-35150000-chr3-35750000-35750000
chr11-61250000-61250000-chr11-60200000-60200000	chr5-117650000-117650000-chr5-118900000-118900000	chr14-79700000-79700000-chr14-81050000-81050000
chr17-23600000-23600000-chr17-25400000-25400000	chr4-154450000-154450000-chr4-153350000-153350000	chr15-71750000-71750000-chr15-74500000-74500000
chr1-12800000-12800000-chr1-11700000-11700000	chr8-26750000-26750000-chr8-27100000-27100000	chr6-148700000-148700000-chr6-149200000-149200000
chr10-129500000-129500000-chr10-127750000-127750000	chr11-32400000-32400000-chr11-33000000-33000000	chr4-13650000-13650000-chr4-15450000-15450000
chr2-22350000-22350000-chr2-20850000-20850000	chr6-11450000-11450000-chr6-12450000-12450000	chr10-55900000-55900000-chr10-57550000-57550000
chr5-148950000-148950000-chr5-147600000-147600000	chr5-51850000-51850000-chr5-52400000-52400000	chr4-85550000-85550000-chr4-84850000-84850000
chr7-140250000-140250000-chr7-139850000-139850000	chr5-99950000-99950000-chr5-97400000-97400000	chr1-59750000-59750000-chr1-61450000-61450000
chr4-116550000-116550000-chr4-113700000-113700000	chr8-34250000-34250000-chr8-35650000-35650000	chrX-34700000-34700000-chrX-32700000-32700000
chr7-92750000-92750000-chr7-91450000-91450000	chr12-104350000-104350000-chr12-102600000-102600000	chr12-114450000-114450000-chr12-111400000-111400000
chr13-29950000-29950000-chr13-28650000-28650000	chr16-17450000-17450000-chr16-16650000-16650000	chrY-45150000-45150000-chrY-45950000-45950000
chr7-115550000-115550000-chr7-116350000-116350000	chr4-153500000-153500000-chr4-152150000-152150000	chrX-33050000-33050000-chrX-32550000-32550000
chr7-137450000-137450000-chr7-136950000-136950000	chr12-43450000-43450000-chr12-41850000-41850000	chr5-3650000-3650000-chr5-3050000-3050000
chr1-15700000-15700000-chr1-16600000-16600000	chr2-130650000-130650000-chr2-132600000-132600000	chr17-93400000-93400000-chr17-92000000-92000000
chr3-118600000-118600000-chr3-120850000-120850000	chr6-54500000-54500000-chr6-53800000-53800000	chr5-60000000-60000000-chr5-60850000-60850000
chr7-141800000-141800000-chr7-141100000-141100000	chr10-73300000-73300000-chr10-74350000-74350000	chr14-85650000-85650000-chr14-86050000-86050000
chr1-58400000-58400000-chr1-61000000-61000000	chr1-95700000-95700000-chr1-96100000-96100000	chrX-114400000-114400000-chrX-115050000-115050000
chr13-76900000-76900000-chr13-77550000-77550000	chr12-75950000-75950000-chr12-77200000-77200000	chr2-87650000-87650000-chr2-88500000-88500000
chr2-14850000-14850000-chr2-15850000-15850000	chr13-39400000-39400000-chr13-40900000-40900000	chr11-89900000-89900000-chr11-90750000-90750000
chr9-57000000-57000000-chr9-59900000-59900000	chr4-138500000-138500000-chr4-137700000-137700000	chr16-82000000-82000000-chr16-83050000-83050000
chr10-39500000-39500000-chr10-40700000-40700000	chrX-56250000-56250000-chrX-57450000-57450000	chr5-77200000-77200000-chr5-77800000-77800000
chr4-35200000-35200000-chr4-37250000-37250000	chr4-78250000-78250000-chr4-77400000-77400000	chr11-15300000-15300000-chr11-17650000-17650000
chr7-28050000-28050000-chr7-27500000-27500000	chr5-62200000-62200000-chr5-62750000-62750000	chr10-14950000-14950000-chr10-13600000-13600000
chr13-114350000-114350000-chr13-115050000-115050000	chr9-5700000-5700000-chr9-7350000-7350000	chr4-94450000-94450000-chr4-95350000-95350000
chr3-143700000-143700000-chr3-142500000-142500000	chr2-12850000-12850000-chr2-14650000-14650000	chr14-43650000-43650000-chr14-42550000-42550000
chr5-102650000-102650000-chr5-104000000-104000000	chr19-16150000-16150000-chr19-16850000-16850000	chr5-61350000-61350000-chr5-59150000-59150000
chr11-116600000-116600000-chr11-115850000-115850000	chr7-87250000-87250000-chr7-88500000-88500000	chr10-91350000-91350000-chr10-91800000-91800000
chr12-109000000-109000000-chr12-110450000-110450000	chr1-5350000-5350000-chr1-9100000-9100000	chr8-52350000-52350000-chr8-51350000-51350000
chr17-83050000-83050000-chr17-81450000-81450000	chr3-28700000-28700000-chr3-27850000-27850000	chr12-23550000-23550000-chr12-22750000-22750000
chr18-52900000-52900000-chr18-54450000-54450000	chr13-75300000-75300000-chr13-76450000-76450000	chr11-91700000-91700000-chr11-90700000-90700000
chr5-130700000-130700000-chr5-131200000-131200000	chr3-54300000-54300000-chr3-52650000-52650000	chr18-17150000-17150000-chr18-19450000-19450000
chr2-163300000-163300000-chr2-162600000-162600000	chr3-126100000-126100000-chr3-124400000-124400000	chr18-32500000-32500000-chr18-34900000-34900000
chr7-10900000-10900000-chr7-12650000-12650000	chr14-28550000-28550000-chr14-29650000-29650000	chr14-100900000-100900000-chr14-102350000-102350000
chr12-85850000-85850000-chr12-86450000-86450000	chr13-95950000-95950000-chr13-95050000-95050000	chr7-104400000-104400000-chr7-103800000-103800000
chr12-17550000-17550000-chr12-16550000-16550000	chr2-50500000-50500000-chr2-49700000-49700000	chr11-10900000-10900000-chr11-13200000-13200000
chr10-127900000-127900000-chr10-127250000-127250000	chr6-89500000-89500000-chr6-91000000-91000000	chr12-7300000-7300000-chr12-7850000-7850000
chr6-15300000-15300000-chr6-15750000-15750000	chr16-92800000-92800000-chr16-93550000-93550000	chr11-1800000-1800000-chr11-850000-850000
chr12-70950000-70950000-chr12-72100000-72100000	chr4-22500000-22500000-chr4-21750000-21750000	chr6-133050000-133050000-chr6-133800000-133800000
chr19-4600000-4600000-chr19-5450000-5450000	chr6-107300000-107300000-chr6-106150000-106150000	chrX-74700000-74700000-chrX-75650000-75650000
chr1-119750000-119750000-chr1-120150000-120150000	chr3-132900000-132900000-chr3-131650000-131650000	chrY-71400000-71400000-chrY-69450000-69450000
chr9-105900000-105900000-chr9-104200000-104200000	chr10-20500000-20500000-chr10-19100000-19100000	chrY-11200000-11200000-chrY-11900000-11900000
chr18-25000000-25000000-chr18-24050000-24050000	chr12-54400000-54400000-chr12-55750000-55750000	chr19-11350000-11350000-chr19-13250000-13250000
chr6-118600000-118600000-chr6-119850000-119850000	chr7-31100000-31100000-chr7-30150000-30150000	chr9-86950000-86950000-chr9-87950000-87950000
chr17-49900000-49900000-chr17-51100000-51100000	chr1-116700000-116700000-chr1-115850000-115850000	chr1-148200000-148200000-chr1-148800000-148800000
chr10-42450000-42450000-chr10-42900000-42900000	chr18-11550000-11550000-chr18-12150000-12150000	chrX-55800000-55800000-chrX-53950000-53950000
chr9-111600000-111600000-chr9-110100000-110100000	chr18-63100000-63100000-chr18-64100000-64100000	chr12-3150000-3150000-chr12-3800000-3800000
chr4-151300000-151300000-chr4-151750000-151750000	chr18-43700000-43700000-chr18-42800000-42800000	chr3-150050000-150050000-chr3-148750000-148750000
chr4-155100000-155100000-chr4-155600000-155600000	chrX-162850000-162850000-chrX-162350000-162350000	chr18-10300000-10300000-chr18-9200000-9200000
chr6-148250000-148250000-chr6-149100000-149100000	chrX-170700000-170700000-chrX-169800000-169800000	chr4-25150000-25150000-chr4-26550000-26550000
chr11-69800000-69800000-chr11-68050000-68050000	chrX-22600000-22600000-chrX-23800000-23800000	chr3-41800000-41800000-chr3-40250000-40250000
chr11-70250000-70250000-chr11-68400000-68400000	chrX-99500000-99500000-chrX-100100000-100100000	chr15-46250000-46250000-chr15-45300000-45300000
chr11-105600000-105600000-chr11-106200000-106200000	chr14-119400000-119400000-chr14-120200000-120200000	chr16-61200000-61200000-chr16-62250000-62250000
chr1-131500000-131500000-chr1-132600000-132600000	chr17-85550000-85550000-chr17-84350000-84350000	chrX-146500000-146500000-chrX-147450000-147450000
chrX-160950000-160950000-chrX-162000000-162000000	chr4-94550000-94550000-chr4-95000000-95000000	chr14-62050000-62050000-chr14-61100000-61100000
chr19-42400000-42400000-chr19-41700000-41700000	chr16-77650000-77650000-chr16-75550000-75550000	chr11-2900000-2900000-chr11-950000-950000
chr11-96550000-96550000-chr11-99350000-99350000	chr6-132700000-132700000-chr6-132100000-132100000	chrY-54200000-54200000-chrY-54900000-54900000
chr1-165350000-165350000-chr1-165900000-165900000	chr5-14350000-14350000-chr5-14800000-14800000	chrY-51750000-51750000-chrY-52650000-52650000
chr6-114250000-114250000-chr6-116700000-116700000	chr15-55300000-55300000-chr15-53800000-53800000	chr3-113400000-113400000-chr3-112200000-112200000
chr1-180450000-180450000-chr1-181150000-181150000	chr10-105450000-105450000-chr10-107200000-107200000	chr18-70750000-70750000-chr18-70250000-70250000
chr12-76050000-76050000-chr12-75400000-75400000	chr12-115800000-115800000-chr12-116850000-116850000	chr7-10450000-10450000-chr7-11850000-11850000
chr5-29300000-29300000-chr5-30800000-30800000	chr4-58150000-58150000-chr4-58750000-58750000	chr7-15250000-15250000-chr7-14950000-14950000
chr14-104900000-104900000-chr14-103250000-103250000	chr1-52950000-52950000-chr1-52250000-52250000	chr9-31500000-31500000-chr9-32300000-32300000
chr17-31450000-31450000-chr17-32000000-32000000	chr3-62400000-62400000-chr3-61650000-61650000	chr6-42050000-42050000-chr6-41550000-41550000
chr17-86200000-86200000-chr17-84700000-84700000	chr2-74200000-74200000-chr2-71100000-71100000	chr3-44250000-44250000-chr3-43800000-43800000
chr15-92650000-92650000-chr15-92150000-92150000	chrX-74600000-74600000-chrX-75200000-75200000	chr1-118100000-118100000-chr1-117600000-117600000
chr2-110850000-110850000-chr2-110300000-110300000	chr5-133150000-133150000-chr5-131000000-131000000	chr9-77050000-77050000-chr9-76350000-76350000
chr2-30200000-30200000-chr2-29200000-29200000	chr7-80000000-80000000-chr7-80600000-80600000	chr3-81600000-81600000-chr3-80250000-80250000
chr2-140500000-140500000-chr2-141450000-141450000	chr4-93500000-93500000-chr4-94500000-94500000	chrY-59100000-59100000-chrY-59900000-59900000
chr15-55250000-55250000-chr15-53500000-53500000	chr1-126000000-126000000-chr1-124200000-124200000	chr13-86550000-86550000-chr13-88650000-88650000
chr1-71600000-71600000-chr1-69850000-69850000	chr18-66300000-66300000-chr18-67350000-67350000	chr5-85400000-85400000-chr5-84650000-84650000
chr7-83650000-83650000-chr7-82200000-82200000	chr8-3500000-3500000-chr8-2650000-2650000	chr12-69150000-69150000-chr12-68350000-68350000
chr19-59300000-59300000-chr19-58550000-58550000	chr6-37750000-37750000-chr6-37050000-37050000	chr12-107100000-107100000-chr12-109250000-109250000
chr8-70050000-70050000-chr8-70800000-70800000	chr11-29500000-29500000-chr11-30300000-30300000	chr14-92200000-92200000-chr14-91200000-91200000
chr5-38200000-38200000-chr5-36650000-36650000	chrX-79250000-79250000-chrX-78450000-78450000	chr7-142400000-142400000-chr7-143450000-143450000
chr8-121100000-121100000-chr8-122400000-122400000	chr16-15750000-15750000-chr16-12900000-12900000	chr14-49600000-49600000-chr14-49150000-49150000
chr11-73200000-73200000-chr11-72550000-72550000	chr8-20950000-20950000-chr8-20400000-20400000	chrY-77300000-77300000-chrY-78000000-78000000
chr15-78700000-78700000-chr15-78950000-78950000	chr1-144250000-144250000-chr1-146150000-146150000	chr6-74350000-74350000-chr6-73700000-73700000
chr16-15900000-15900000-chr16-17550000-17550000	chr14-10250000-10250000-chr14-9300000-9300000	chr3-7150000-7150000-chr3-3800000-3800000
chr7-107450000-107450000-chr7-110450000-110450000	chr16-25400000-25400000-chr16-27100000-27100000	chrY-17000000-17000000-chrY-18550000-18550000
chr18-66150000-66150000-chr18-65100000-65100000	chr19-53900000-53900000-chr19-52200000-52200000	chr3-125950000-125950000-chr3-125100000-125100000
chr13-77100000-77100000-chr13-76150000-76150000	chr2-5850000-5850000-chr2-4850000-4850000	chr4-30950000-30950000-chr4-32250000-32250000
chr2-58650000-58650000-chr2-58300000-58300000	chr8-63050000-63050000-chr8-65350000-65350000	chr5-29850000-29850000-chr5-28850000-28850000
chr5-108450000-108450000-chr5-105800000-105800000	chr13-14800000-14800000-chr13-13600000-13600000	chr8-9800000-9800000-chr8-7450000-7450000
chr1-78900000-78900000-chr1-76500000-76500000	chr12-79150000-79150000-chr12-80050000-80050000	chr13-101800000-101800000-chr13-102450000-102450000
chr1-84400000-84400000-chr1-85800000-85800000	chr10-49700000-49700000-chr10-48900000-48900000	chr1-104350000-104350000-chr1-103750000-103750000
chr8-122800000-122800000-chr8-123300000-123300000	chr13-107200000-107200000-chr13-107800000-107800000	chr13-26450000-26450000-chr13-26900000-26900000
chr3-68450000-68450000-chr3-67400000-67400000	chr10-28850000-28850000-chr10-28000000-28000000	chr12-63850000-63850000-chr12-62050000-62050000
chr9-79650000-79650000-chr9-77400000-77400000	chr12-57000000-57000000-chr12-54800000-54800000	chr13-85700000-85700000-chr13-86200000-86200000
chr7-132100000-132100000-chr7-133000000-133000000	chr10-77400000-77400000-chr10-79500000-79500000	chr4-103600000-103600000-chr4-102250000-102250000
chr2-170050000-170050000-chr2-168550000-168550000	chr18-11450000-11450000-chr18-10350000-10350000	chrY-41900000-41900000-chrY-42750000-42750000
chr7-118400000-118400000-chr7-117600000-117600000	chr8-65350000-65350000-chr8-66350000-66350000	chrY-58550000-58550000-chrY-57100000-57100000
chr7-141450000-141450000-chr7-140950000-140950000	chrX-49950000-49950000-chrX-51200000-51200000	chr16-63950000-63950000-chr16-63500000-63500000
chr3-84150000-84150000-chr3-84950000-84950000	chr13-90300000-90300000-chr13-91100000-91100000	chrX-106750000-106750000-chrX-105700000-105700000
chr3-54750000-54750000-chr3-56000000-56000000	chr4-103250000-103250000-chr4-102150000-102150000	chr17-38750000-38750000-chr17-41300000-41300000
chr8-80800000-80800000-chr8-81950000-81950000	chr14-92550000-92550000-chr14-93550000-93550000	chr7-112200000-112200000-chr7-111300000-111300000
chr8-104850000-104850000-chr8-105450000-105450000	chr12-31250000-31250000-chr12-34600000-34600000	chr11-104800000-104800000-chr11-104500000-104500000
chr11-94300000-94300000-chr11-95300000-95300000	chr12-4300000-4300000-chr12-3550000-3550000	chrX-25750000-25750000-chrX-25350000-25350000
chr12-101850000-101850000-chr12-99850000-99850000	chr12-53350000-53350000-chr12-51200000-51200000	chr11-29100000-29100000-chr11-28350000-28350000
chr6-119950000-119950000-chr6-121250000-121250000	chr10-51700000-51700000-chr10-52650000-52650000	chrX-111550000-111550000-chrX-108550000-108550000
chr11-120650000-120650000-chr11-120850000-120850000	chr3-18400000-18400000-chr3-17800000-17800000	chr6-107650000-107650000-chr6-107200000-107200000
chr2-26350000-26350000-chr2-23550000-23550000	chr1-92400000-92400000-chr1-93050000-93050000	chr12-5550000-5550000-chr12-6300000-6300000
chr5-140900000-140900000-chr5-140150000-140150000	chr8-27450000-27450000-chr8-28600000-28600000	chr6-13750000-13750000-chr6-11550000-11550000
chr10-88200000-88200000-chr10-89600000-89600000	chr17-17250000-17250000-chr17-17650000-17650000	chr7-17250000-17250000-chr7-15350000-15350000
chr3-146650000-146650000-chr3-146000000-146000000	chr8-118250000-118250000-chr8-120100000-120100000	chr19-51950000-51950000-chr19-52650000-52650000
chr18-13800000-13800000-chr18-15000000-15000000	chr19-28450000-28450000-chr19-27750000-27750000	chrX-146200000-146200000-chrX-145400000-145400000
chr1-175650000-175650000-chr1-175000000-175000000	chrY-1950000-1950000-chrY-2600000-2600000	chr4-129450000-129450000-chr4-130250000-130250000
chr16-43250000-43250000-chr16-42000000-42000000	chr17-69550000-69550000-chr17-68400000-68400000	chr16-12700000-12700000-chr16-10800000-10800000
chr17-28650000-28650000-chr17-30200000-30200000	chr17-75150000-75150000-chr17-76950000-76950000	chr14-99400000-99400000-chr14-101050000-101050000
chr8-34600000-34600000-chr8-32900000-32900000	chr7-115850000-115850000-chr7-116700000-116700000	chr10-118350000-118350000-chr10-118650000-118650000
chr1-60750000-60750000-chr1-61950000-61950000	chr18-32000000-32000000-chr18-28400000-28400000	chr14-82250000-82250000-chr14-80850000-80850000
chr15-92700000-92700000-chr15-91300000-91300000	chr19-57600000-57600000-chr19-59050000-59050000	chr7-101800000-101800000-chr7-99650000-99650000
chr7-6150000-6150000-chr7-7550000-7550000	chr1-49300000-49300000-chr1-48300000-48300000	chrY-30850000-30850000-chrY-32250000-32250000
chr13-114000000-114000000-chr13-113800000-113800000	chr11-10400000-10400000-chr11-11250000-11250000	chr12-112400000-112400000-chr12-114650000-114650000
chr9-28500000-28500000-chr9-29800000-29800000	chr6-134350000-134350000-chr6-133250000-133250000	chrY-36050000-36050000-chrY-37000000-37000000
chr17-8950000-8950000-chr17-8150000-8150000	chr7-48550000-48550000-chr7-49650000-49650000	chrY-48950000-48950000-chrY-49850000-49850000
chr12-88400000-88400000-chr12-87100000-87100000	chr15-101750000-101750000-chr15-102350000-102350000	chrX-95200000-95200000-chrX-93000000-93000000
chr4-140700000-140700000-chr4-139800000-139800000	chr5-76250000-76250000-chr5-79550000-79550000	chr16-73200000-73200000-chr16-72250000-72250000
chr8-112800000-112800000-chr8-112800000-112800000	chr12-117700000-117700000-chr12-117350000-117350000	chr13-70700000-70700000-chr13-71450000-71450000
chr12-100600000-100600000-chr12-102000000-102000000	chr2-57150000-57150000-chr2-58400000-58400000	chr15-800000-800000-chr15-400000-400000
chr2-55550000-55550000-chr2-54450000-54450000	chr5-77350000-77350000-chr5-78400000-78400000	chr11-17700000-17700000-chr11-14800000-14800000
chr8-107500000-107500000-chr8-108950000-108950000	chr15-32100000-32100000-chr15-33500000-33500000	chrX-10250000-10250000-chrX-10800000-10800000
chr4-100800000-100800000-chr4-100150000-100150000	chr6-120450000-120450000-chr6-121650000-121650000	chr19-49700000-49700000-chr19-48850000-48850000
chr1-55950000-55950000-chr1-54750000-54750000	chr14-63650000-63650000-chr14-66550000-66550000	chr10-41050000-41050000-chr10-41400000-41400000
chr19-16200000-16200000-chr19-16750000-16750000	chr13-117700000-117700000-chr13-116550000-116550000	chr17-250000-250000-chr17-700000-700000
chr5-125650000-125650000-chr5-125050000-125050000	chr14-41150000-41150000-chr14-42200000-42200000	chrX-11900000-11900000-chrX-13000000-13000000
chr2-135900000-135900000-chr2-135450000-135450000	chr6-80650000-80650000-chr6-78850000-78850000	chr18-46150000-46150000-chr18-43750000-43750000
chr10-64850000-64850000-chr10-63500000-63500000	chr13-101700000-101700000-chr13-101150000-101150000	chr7-53500000-53500000-chr7-53650000-53650000
chr10-78750000-78750000-chr10-77500000-77500000	chr3-53550000-53550000-chr3-52250000-52250000	chrY-6750000-6750000-chrY-6050000-6050000
